scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,F L2 D' B' L2,B R U2 B' D2 R D',B2 R2 B2 L B U' R' B' U B U R2 U2 L',B2 L' B2 L D L' D' F' D B2 F L B2,,39
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,R' U' L' D L2,D' F2 R' D2 R' F' L' D,D L' D' F R F R' D2 F2 D' R D L,B' D L R' U R U' B L' D R D2 B R',,40
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,R' D' L B' L',L' F D2 L B' D2 U' B,D2 B' L B2 D' R2 D B' L' B D' B' D' R,D2 F D L F L2 F' D' L' F',,37
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,F' U2 F2,D2 F' D' R D L2 R2 F,D U2 F2 R' U R F2 U B' D' R2 U R,B' L' F2 D2 F L' B' U' L' U L' B2 D F,,38
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,D F' L B' L,D2 B' U B' R B2,U2 B2 D' U2 R D B L2 U L2 B' F2 D2 F2,U F' L' B D2 L' D2 L2 D2 F L B' L2 U',,39
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,B L2 B R2,F' R U' B' U F,B D' U2 B2 U2 B2 R D B' F2 D' F2,D L D' B2 L2 B' D' B' D' B2 L2 B2 D2 L',B' U' B U2 F' L2 F L2 U' B L2 B' L2,49
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,B2 F2 U' L U,R' B2 L B2 F2 L',F2 D' F2 L U2 B' U2 B2 U B U L' B,L2 D' B' D F' D F D L' D' B' L' B2 L2,B' U' B U2 F' L2 F L2 U' B L2 B' L2,51
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,D L U2 F L2,D F U B' U' L' F',B F' D' B' F D R' F L' R D' L,U2 B' D' L' D2 L B' U2 F2 D2 F2 D R D2 R',,39
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,R2 F' D' B' L',R B' U L' B R' D2 L,L B U2 B' R U' R' B2 R B U L' R2,L B' D' R' B U' B' L R' F2 L' U' R2 D L',B' U' B U2 F' L2 F L2 U' B L2 B' L2,54
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,D2 U' F',B2 F2 U' L' B2 F2 D,D2 L2 D' L' U B2 L' B' D' U' B R U' B',F' L B L' U B' D' B2 U' L' D' B' D' L D F,,40
