scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,U' B' D2 L2 R2 B2 R' D',U B2 D R B2 D' B' R2 U' B2 F',L' D' U' R' D F D F' R D R2 U L,D' L B L' D2 B D L' D L2 B' L' B' D,46
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,F' D' U B' R' B2 D U,R F2 U F2 U' F2 U2 B' U' B R',U2 F' U R B F' U' B' F U' F U2,R' F' D U' R B R' D' U F,41
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,R2 F' D' U2 R B D F2,L D R2 B2 R' U' R B' R2 F D',L B2 F' U' F U B2 U2 R U2 L F L2,L' B' L2 D L' D' L2 B L B2 D' B D B2,46
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,F' U B2 R F' L2 D2 L',L' B' D U R D2 B L2 R U' L',F' U' R2 D' B2 D R' U' L2 D B' D' U2 F,D' B D B' F' D B R D R' B' D' F,46
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,F D' R' F' D2 F R2 D',U B' F U2 F R2 F2 U B U2,U' F D' F' R2 D' B' D B U' B' D B' U2,D2 B' D B R2 F2 U F U' F R2 D2,44
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,B' U' L2 F' R F' D,F2 R U R F U F' R2,F2 R' B F2 U2 R U' F2 L' B2 L R' B' R2,R' B2 R D' U F' R2 F D U',39
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,B U' B D B2 U2 R,L' U2 L2 R' F R U' L2 U2 L,D F' U L2 B D' B' D2 L2 U' F D' F,L' B' L2 D L' D' L2 B L B2 D' B D B2,44
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,D2 L R D' B2 D B',U2 B' U2 F' L' B' L B R U R',B D F' U' B R2 B' D U F D' F D B',R' F' D U' R B R' D' U F,42
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,F L2 U2 B2 R2 U,F L F U' B U' B' R U L' F',R' F' U F L F2 L F' L' U R' U2 F2 L',D' F2 L U R' U2 L' B' U' B U2 R U' F2 D,46
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,U' B' D2 L' D2 R',F' D' B2 L' U B' L U' B2 D,L2 D2 F D2 F2 L F D' F' D' L' F' L2,D' B' D B2 D2 B' R2 D' R B R' D R2 D B',44
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,L F' D B U2 L' D' L2,D2 U' F' U' B F U2 B' D2,U F D L2 B' D' B' L' B D L B F' U',D2 B' D B R2 F2 U F U' F R2 D2,43
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,F L B' D2 B2 L B2,U2 R' B L2 B' F2 L2 F R' U2 F2,L U B' U F' U R U' F U' B U' L',D L2 D' B2 U B' D' B2 U' B2 D B' L2,44
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,U B' D2 R U' F U' L',U L' B' L' B2 L B U' L,B F' R' D2 B2 L2 B D R B' D' B L2 D,D' L B L' D2 B D L' D L2 B' L' B' D,45
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,U2 F' D2 B R' D B,L R B L B' L' R',B L' D F2 D U' B' L' B U F2 D' L B',B2 U' L2 F' D B2 R' B' R B2 F L2 B U,42
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,L2 U' R2 B2 D R U,U' B2 U2 B' F U' R2 B' U F',D U2 B2 D L U B U' L' B D2 U R U,F L' B L B2 U2 F R F' U2 B F',43
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,B' L U2 R U2 B' D' L' U,L2 D F' R U2 R' F2 D' L,L F2 L F2 R2 D L' U2 L' U B2 R U,D2 F2 U2 R B2 U2 F2 L,39
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,F L' U' F' U B2 D' R',L' U' B R D R' B' L U B2,D2 B2 F' U2 B' L2 F' L' B D2 U2 F2 R B2,B F' L' R' B' L U B2 U' L' B2 R B' L F,47
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,L' R U' F' D2 L2 F R2 U',B F L' U' F2 U' R' D2 R U2 B',L2 D F U L' B2 L' D' B' D2 U B2 U2,L' F' D2 F L B2 L B D' B U B' D U' L',48
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,U' L2 F2 U2 F' R D' B' U,B' U R' B U B' F U2 B,U2 B' R2 B2 R D' R' D B L' D2 L U' B U',D' L' B D2 L U' L' B D2 B' L2 U L' B' D,48
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,D2 R U' R F R B L',D R U2 L2 R' B D2 B' L2 F' D',B D' L' R U R B2 D L2 D' B2 L R2 D B',R' B2 U F U' F' U2 L2 D' B' D L2 U2 B2 R,49
