scramble,orientation,step_0,step_1,step_2,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,F U2 L D B' U2 R' B2 U R',B2 D' U2 L' U L2 D2 B2 L D' B2 U' F U2 B',R2 D2 B2 U2 F R F' U2 B L' B L D2 R2,39
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,R' U L2 B L D B' L2 D B',U2 L' U2 B2 R' D' L B L' B2 D F D' F',L B' U F R2 B2 R' B R' F' U2 B2 U L',38
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,U2 R F D R' F L' R' D' B,D' B L R B L U2 F' L' R D' U L2 U L,U R U R' U F2 D' L D F2 U,36
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,D' R2 D' F D2 U' F' D' R',B F D2 B R2 F' L' U R' F2 L R' B2 F',U R U R' U F2 D' L D F2 U,34
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,D R2 B D' F D' F2 D2 R' U,B2 D L D' B D' R' D2 R B' F D2 F' L' B2,L B' U R' U R U2 B2 L' B',35
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,R' U2 B L2 F2 D' U2 R B' L2 U2,D' B R' F' L' D2 L' R2 F R' F' L2 F R2 B',B' U B2 F2 D' B D B2 F2 U',36
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,D B' D R B' F L D2 B' D',F L' D' B2 R' B2 L' B' L' U2 R B' F' D B2,,25
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,F2 R2 U2 B2 U' B U2 L D' B,F D2 L' F2 L2 F2 D2 R F' L2 R' F2 L' D' F',L B' U R' U R U2 B2 L' B',35
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,L2 U L' D' B' D2 B R' U2 F',F2 D' F2 D2 F' U' B R2 B' F2 U L' D' L2 D2,L' D' L U' L2 B' L B D L2 U,36
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,L2 D' U L2 F' L' R B' D2 B,R' B' U2 B R F2 R' D L' F' L B' F U2 R D,U R' F D F' D' R' D F D F' R2 U' B',40
