scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,L' U L2 R U' F L' F',L2 R2 D B U R2 B' L2 U' R2 F' U F,B U R' B F' U2 B' F R' U' B',D' R' D R B2 R2 B' F' R B R' F R2 B2,46
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,U2 R2 U B2 L2 B' R F U' L',U F R2 U' B R' F R B D B D2 L' B,U2 B' D' U R2 D U' B' U2,D' R' D L R B2 R2 B' R B R B2 L',46
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,U' R U L2 U B2 F' R U',U' B' D B2 L2 U R2 U' L2 R2 B2 R2 B U,L2 R2 U' R' U L2 R2 D' R D,R2 D2 F2 U L' U L U2 F2 D R D R2,46
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,D2 L F D' U2 F2 L D' U,R2 B2 R F' L F L' B2 U2 L' D' U2 R2 D' L,B U2 L2 D2 F' R2 D2 L2 B2,B D B' D L2 U' F U L2 D2,43
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,F L2 U2 R' D U2 F L U,F R' F D' B2 F U' L2 B D2 B R2 D F2 R',L2 R2 U' R' U L2 R2 D' R D,D B D2 R D B R B' D' R' D B',46
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,R2 U2 L2 F D U2 L' D2 U',R B' F L' D' L' B2 R B' F' R2 D B U' B',B U2 L2 D2 F' R2 D2 L2 B2,B R D2 L' F2 L D2 B2 L U2 L' B,45
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,U2 L2 B D B' L2 R F,F' D' R' B U R' U2 F' U2 B F U' B2 D F,B U2 L2 D2 F' R2 D2 L2 B2,D L' D' L D' B2 U R' U' B2 D,43
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,F' U L2 R2 U L' F R D2,F D' B R U' R' U' F2 U' R2 B2 L' B' U' B2 F',,,25
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,D2 U2 L D' U2 B2 F U' F',F2 R' B R U2 R2 F' U B' R' D2 R2 F2 D R' F',,B2 R2 F' R B' R' B F R2 B2 R' D' R D,39
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,L' B2 L2 F L2 R' B' D F2,U' B2 R U B U2 L F2 L2 D2 R F' L D U2 R2,F R B U2 F' U' F' U F2 U2 B' F' R',L2 D U L2 U' F U L2 D2 B D B' U' L2,52
