scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,B U2 F2 R' D R,D2 B2 F L B U' B L' F' D2,R F' L2 R' B L2 F' D' R D F L2 B' L2,F' U' L2 R2 D B D' L2 R2 U,40
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,U' F L2 D2 B' F,B' D' U' B2 R B2 L D U B,R F' R' B R' F D R2 F' R D' R B' D,U R' D' F' D R U L F L' U2,41
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,U' L' F L' U R2 B' F2,U' B' R D' U' L U2 R D F2,B2 F' D' F' L' F' L D' L2 U2 L2 D2 B2 F2,F' D B F' R' F R B' F D',42
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,L' B' L D' B D F,B F D F D2 F' R B' D',B2 R' B' F D' B2 U2 B R' D2 F2 D2 L' D R,,31
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,B' L' U2 F D2 L',D R B2 L U L U B2 L2 D',R2 B2 L2 F' R' U2 B' F' U2 B L2 B R B R' B,F' D B F' R' F R B' F D',42
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,B F L U2 L' U',R' B U F U' R D B' D' F' R,B D L2 B D2 B R2 F L' B D' L' D2 L U2 F,D B F' R' F' R B' F D' F,43
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,B2 U2 L' B U' R2 D,D' F' D' U2 B R' D R D2 U2,F2 R D' R' D R' B U B2 U B2 U2 B2 U B F2,F L B D2 F' D' F' D F2 D2 B' F' L',46
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,B U' B' D B' L2 F2,D' U L' F L' U' R' D F2,R2 B2 R U' F' R F U L' R U' L F' R2 B2 R2,U' L' U' L U2 L2 D' U' B' U B D L2,45
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,F2 D U B R F D',L2 F' D2 F2 L2 D B2 L D' R2 U',R' F2 R2 B' R2 D' U L D U' R2 B R',R' F' R B F U2 F2 U' F U F U2 B',44
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,R' D B' F R' B2 L,B' L' B2 F2 L2 R' F' D2 U2 B2,R' U2 L B L' D U2 F' L' F' L D' R,D B F' R' F' R B' F D' F,40
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,D2 U' B2 L D R B',U' L2 D' L' U2 L' F2 U B U2 B,B2 L2 B F2 D L' D F L' B2 F2 R2 U2 B',F' U' L2 R2 D B D' L2 R2 U,42
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,U' F' L' D2 U2 F' L',D2 B F' D' B2 D' B F,F2 U F' U L B D L D2 B' U' L2 F' U' F,L' U L R' F2 L' R U L,39
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,D2 F U' B2 D' B' U',B2 F2 U' R2 D2 B' D' R' D' U B2,F2 U2 L U' F' L' U' B2 F R2 U F2 U' B2 F,F L B D2 F' D' F' D F2 D2 B' F' L',46
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,R2 B R U2 R2 D B',U2 B' D U B' U2 L' D' U' R2,R' F2 D' R' F2 L D U F2 L U' F2 L' F R F',L' U' L R' F2 L' R U' L,42
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,R' U2 B D' L2 R' F,F' D R2 D' B2 F' R2 B2 F2,R' U2 L2 B' L' B' R' F R2 F D2 B R2 D' L',F L B D2 F' D' F' D F2 D2 B' F' L',44
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,L' U' F L' B2 F',F' U F' D' R2 F2 L R2 D U',L R2 B' D F L2 U' F U B' L2 B2 R' F' L' R,L' U L R' F2 L' R U L,41
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,L2 R2 F2 L B' L D,B2 R D U2 B2 D' U2 F R' B2,F2 L' F' R2 F L' R F' R2 F2 L D L' F' L2 F2,U' L' U' L U2 L2 D' U' B' U B D L2,46
