scramble,orientation,step_0,step_1,step_2,total_moves
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,F U2 L D U2 R' B2 D',F R2 U' F U R' B2 F2 L B2 F2 R2 F',U2 R' B' D2 F2 U2 F2 D2 B' R U2,32
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,D B' R' F2 L D U2 L2 D,R2 F2 U R' F2 L' D2 B' L R F2 R U' L2,F D R B' F D2 B F' R D' F',34
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,F' D' U' B2 L U R' D2 R2,D F' L2 D2 U' R' U2 B' L2 U R2 D' R U2,B R' U' R U B' U' B R B' R' U,35
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,L R U' R' F2 L F2 D',U R2 B2 F2 U B' F' R' F' U R' B' L' F' L U',U' B U' B' L2 D' B' D B L2 U2,35
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,F2 U F2 L' D R' B' L R' F2,R2 B2 D' F D' B L' F' U L R' F' R' U B L',R2 F L D2 L' D' F' L' F2 L D R2,38
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,F2 U2 L' B D B2 L' R' B2 U',F' D L F' D2 L R2 B D L2 B L2 U' B2 L' B,D B2 F2 U' L' U B2 F2 D' R,36
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,B2 U L2 B U L R B L,B U' L' F D L' R2 F D B U L B' L2 U R,L2 U2 R2 B' U2 L2 U F D U' R' D F',38
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,R2 D L2 B' D' U2 L2 R,B' D2 B2 L B' L' F' D B D' B R2 U' F' L F2,U B R' B' U' R D L B L U' L2 D',37
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,F L' B2 L' R' F2 R' B' R2,U2 B' D2 R2 F L2 R B2 F' U2 F L' B' D2 F' D',F D R' B' F D2 B F' R' D' F',36
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,L' U2 L2 U2 F2 L U R,B' R2 D F L F' D U2 R2 U2 B D2 R B2 U2 B2,U' B U' B' L2 D' B' D B L2 U2,35
