scramble,orientation,step_0,step_1,step_2,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,D2 B D2 F' L' U' F' D B,L U2 B' R' U2 L2 F D' F2 D2 L F L F',U' B2 D2 F' D' U L D' U' B2 U,34
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,R2 D B2 D L D2,U B2 D B' L B' R2 U' R U' R F' U' R,D2 B U B U B2 D2 U F' U' F',31
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,D F R' U2 B' L2 R' B2,D R2 D' U2 B2 D' U B R2 D U F R F2,U2 L' D U' F D' U' L2 B' F U' B F' L',36
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,U2 L F' R2 B D' B' D R',B R' D' R F2 D F2 D F D2 B' L2 F2,F U R' U L R' F' L' R2 U' F',33
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,F L' U' L2 B' D B D2 L',F D2 F' D B L2 F' U2 L' D2 R B2 L' F2,L F2 L D U R2 D2 B U2 B L2 D U F2,37
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,R2 F' L' D2 B' L2 R2 B2 U',B2 F2 L' D2 U2 B D' B D' R' U2 B2 R F,U F U' B F' L F' L' B' F,33
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,R U2 B2 R' B R' B2 R',L2 U2 R U2 B' L2 F' L F2 L2 F' U' L2 B,D2 R B F' U' F2 U' B' F D2 B2 U2 L' B2,36
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,F2 L D' F2 L2 B L2 U' L,D' F2 L2 D' L2 B' R B2 L2 B L2 R' B D2 F2,B2 L U2 B2 D2 B F' U F2 U B' F R' D2,38
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,B R U' L' U R2 B' R,B2 L' D R B D' U' R' D' F' R2 B U' R F',U2 L F2 D' U L2 B' U2 B' D U' L,35
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,B R2 D2 F D' L2 R F,D' L' F2 R' D' B2 U' F2 L R' U B2 F R F',D U' R2 D2 U2 L F L' D U' F R' F,36
