scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F2 R D2 U' R F' D2 R' B' R' F' B' L2 U' L U F2 B L B2 R F' R2,x2,D U' F R B' L U' L2 B2 F,L2 B2 U B2 D B' U' L2 D' B2 L2,F' L' F L' U' L F U F' U L,U' L' U' L U2 L2 D' U' B' U B D L2,45
D2 F2 U2 D' R D2 R2 B2 U2 F B2 D2 B R B F2 U B L2 U D',x2,F' R2 U2 F2 D' B F2 R' F' U2,U' F U' F' D' U2 R2 F R U' R D,D U L' B' U B L D' U B' U B U,U' L' U' L U2 L2 D' U' B' U B D L2,48
U' B D2 L' U' L B' F D R L F' L B2 F2 R' F2 D' L U D2,x2,D B2 D2 B R2 B' U' R F',B2 U2 R2 F U' F' D2 F2 D2 R2 U2,D U2 F U2 R' F R D2 R B' R' D2 F2 D',U' L' U' L U2 L2 D' U' B' U B D L2,47
F2 B L' F2 U' B L' D2 F D' B2 U' D R2 U' L' F L B' D L2 D' U2 F' L,x2,D U B2 L2 D2 L F' D R F',R' F' L' R' U L R2 F' R' F,B2 U2 B U B' U' B2 L' B L B U2 B2,,33
D' U' B F' R' L2 U2 D' R' B D2 L R2 F L F' L2 B2 L U2 L F' R D' L2,x2,B F U L B2 F D2 B R D2,L2 D' L' R D2 L' D B D2 L2 R' D,R D B2 D2 B' L2 B' L2 B R2 F R2 D R',U' L' U' L U2 L2 D' U' B' U B D L2,49
U2 D L2 R F' L' R' B R' D' B2 L D F L D B2 U D' B F',x2,L D F2 R D L' D2 U' B D',D R' D U2 F L' D' U2 R D' B',U' F L2 F' L' U' F L' U' F' U',U' L' U' L U2 L2 D' U' B' U B D L2,45
U' B R B' U2 F L2 U2 B' R2 F2 U' L2 U' F' R L U' D2 F' B' L,x2,L' B' U R' D R D2 L D' F',B2 F2 R B2 U B U' B' F' R U' F',F D2 L U2 R U' R' F' U' F U' L' D2 F',,36
L D2 L D2 B2 L U D2 F2 D2 F2 U' B' U' F' D U' R' U' B U' L2 U' L,x2,D2 R' B' D' U2 L2 F L R,L B2 D B2 D' U B' D B D' L' B',R U R B2 D' R' U' R' U' R2 F D R2 U' B',,36
R D F2 R B' L' U' D R2 B F' L2 B2 F D' F2 R2 U2 R B F2 D2 R L D2,x2,B R2 U' L2 B L' D2 B' U' F2 D',B' U' L2 B' L B D B' D' L B U,U' B D F' L F L D' B2 U' B L U L' U2,U' L' U' L U2 L2 D' U' B' U B D L2,51
R2 F B L F B2 R2 F2 D R' B2 F D2 F2 B2 U2 D' R' D2 L R U2 L' R2 D2,x2,B U' B2 D' F' L2 B2 R' U,D2 R D2 L2 D B D L' R2 U2 R D2,B L2 F' D L2 F L2 F2 L' D' L F2 L B' L,,36
