scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,U' B2 L U2 F',B' U' B D2 U2 F' D2 B' R U',D2 B2 L2 B' L R B2 D' B2 D2 L R' D2,R2 U' B' D2 F D F2 R2 F R2 D B U,41
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,D2 U2 L' F D' B2,F R' D' F L' D' B D2 F2 U',F2 L' R B2 L2 U' L R' U2 L2 F' U2 F' L2,D' F2 R2 D B' U F D2 L2 F U' B D2,43
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,L' R2 F L F U',B L2 F' R2 F D L2 B' R',D L' D B' D' L D' B D' L D B',R2 U' R2 B U' B2 D B' D' B' U B' U,40
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,L' B' L' U2 F',L B2 D' R D2 B U R' B' U' R,D2 U' F R' B2 U' B2 D L D' R F' D2 U,R' F R' F' R F R' F' R F R' F' R2,43
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,B2 L B' L' F,R' B' U F L2 B' L2 R' U' B2,L B R F D2 L2 D2 F' R' B' L',R' U L D F2 D' L2 U L U R U,38
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,F D' R2 F L B2 U',R2 B2 D2 L' D R' D' L' D2,L R' B D2 B2 D2 R B' D' L' D' F' D F,F' U2 B2 L2 B D' B' D L2 B2 U' F U',43
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,R' D' L' U L2 F,B D L D R2 D2 B2 D' R2 D2,F L2 U2 B' L2 B U2 L2 F U2 F2,U R2 U L U' R2 U L' U2,36
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,D U2 B' L2 F D',R' U' B' U' L R F' U2 L' R,L' U' F U' B U L' F' U B' L U2 B' U2,R' D L U' R B2 D2 R U L' D F2 R',43
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,D2 L' F2 U2 F D',L F U' F2 R2 F2 U' F' L' R2,L' B2 U2 F D' B' R2 U2 B L2 B2 L2 D L' F',L2 D L U2 L' D' L U2 L,40
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,B' U L2 D F2,L B F2 L' D' L2 R' B' F' D U',U L' D' B2 F' U F' R' U R2 D B' L2 R2 D2,B L' B2 R' F' R B R' B F L B' R,44
D R' D2 U2 B U F U D2 L F2 U2 F2 L R2 D L D F' L2 U2,x2,U' L2 U2 L' F D',U B R' F' D R B2 D' U R U2,U L2 U2 B' L2 D' L B D L U2 L2 U' B',F D' F2 U' B' U F U' B F D F' U,44
D B' L' F L2 D' F2 B' D B' D' F R' B F D2 L U F2 D',x2,U2 L' B2 D F,B' U2 R2 B L' D' B' D' L U',L' F U L U' F2 D' F' R2 B' R2 F2 L2 D',R F2 R' U B2 U' R F2 R' U B2 U',41
U F' B' L' D' F R' L' D R' F U D2 B L' U L B D F L,x2,D' B2 U' R' B F',B2 L B2 D' F' L2 R U2 L2 F D2,B2 D' B' D' R D F' D2 F2 D2 F' R' B D,R B F2 L' B' L F2 L' R' B L B',43
U F R2 B F2 U2 F' U L B U' D2 F' R2 B' U' F R2 F' U2 L' B',x2,U F2 R U',B' D U B U' B D' R,L2 B R2 D2 R' B R D2 R2 B L2 D' L' D,F' D L2 D' F R2 F' D L2 D' F R2,38
D B D F' L D' B2 R2 B D2 U2 R L' F2 L2 R D2 F' L B' R' D2 B' R2 L,x2,F' L U' B' F',U F D2 B' D2 R B' F' R2 U',D U R' D2 B2 U' R' D2 R D' B D2 B2 D2 L2,L' U2 B2 L' D R' U' L2 F2 U' R D',42
F' U D2 B2 D' R2 L2 U F R' L F2 B' D2 L D' B' R2 D F2,x2,D F2 D2 F' U',L U2 F' U2 R B' D2 R2 B L',B D U' B L D' L' B L B2 U L' D' L,U2 F' D2 B F U' F' U B' D2 U' F U',42
R U2 F2 D F R2 F B' R D F D2 F2 L U2 D' F2 U2 B F' D U F B2 R',x2,R2 D2 U2 B' D L' F,D2 L D' L' D' R2,D U2 F' D L' B2 L B2 D' F L D' U2 B,R B F2 L' B' L F2 L' R' B L B',39
U B' U2 L D R2 B' D F' R' B' L B' L2 U2 F D L2 F U F' D' R2,x2,B U2 R B2 L2 U',B' L' B D2 R2 B' L B R2,B D2 F' R U B2 D2 U' F2 U' L F U2 F2,R' D L U' R B2 D2 R U L' D F2 R',42
L2 F U D2 R L2 U B2 R2 D' L' F2 D' L' U2 D2 R' L F' B',x2,B2 L' D2 U,R D L' R U B R' D' F' U',B' U' R D B2 L D R' U' L' B2 L' F U2 F',F2 R2 F' R2 F R2 D' F' U F2 D F U',42
F' L R2 B D2 U L R' B2 L' F' D2 F' U L' B2 U' L D' B F' D2 B D' B',x2,D2 L F L2 F D',U' B' R2 B2 L D L' B2 F' U2,R U2 L' B2 D' B2 D' R' U L' B' L' U' F2 L',U B R2 B R2 U' R2 U B2 U' B R2 B',44
