scramble,orientation,step_0,step_1,step_2,total_moves
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,F D L' B' D B2 L2 D B R,B F L2 R' B' D L2 R2 U2 R U' R2 B',B' L2 F L' F' L R2 D2 L' R2 U2 L' U2 B,37
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,F2 U' R F' D2 R' F' R B',B' R2 U L' B2 U' B2 U2 L R2 B F',D R' F2 R' F2 R D2 L D R' D2 L' D2 R,35
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,L2 D' U' F' R' U2 B2 R' B',B' L B2 F D L' R F' D2 U2 R' B,D R' D F L R B R' B' L' F' D' R D',35
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,L2 U' B D' L' R' B' L2 D2 B2,U2 B2 R' B2 D U' B D2 U' F' D,F U2 F' D' B2 D' R' D L B2 U2 L' D F U2,36
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,R2 F2 L2 F' L F' U F2 D',U' R2 F' D' U F L F2 D F2,D2 U' B2 U2 B' R U' R' B U2 B2 D' R2 D' U,34
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,U R F U2 L' D L' R2 F',B U' R2 U' R2 U' L D L2 U' L B',B' L' R2 U B2 U' B' L' B R B D' B' L2 R B,37
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,D' L' F' R2 B' F' R2 B' R,F2 U2 F' D U' B' U R' B' D' R2 F U2,L2 F2 L' U L D' L B' D' B U R' D2 U' L U',38
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,L' F2 D U2 L F L B' R2,D F2 D2 R2 F L R2 U B' D U',B' L2 D2 L' D' F D L2 D L' D F' L D2 L B,36
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,D' U' L' F2 U R D2 B U2 B2,B' R' D L B L' D' R D2 F D2 B,R2 B R F2 R D R2 U' R D' F2 U2 B' D' R D,38
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,L R2 F' L U2 B' D' B2 L2 R2,L' B F' R U2 F' R' D2 L F L' B',U2 R' B' L' D' R F' R2 F2 D F' L R B R' U2,38
D F' U R2 F2 D' B D' F D B D' L' R' U2 B U' D2 F' B D L2 U,x2,U' R2 F' L B2 F U2 B,B' L D L' D' U' F2 D F U B,F R B' R2 F' R' B U2 R' U2 R2 U2,31
F' B R' D2 F' U' D B' F2 R2 L F2 D2 B U2 R' B' U' R' F2 R' B2,x2,U' B L2 U' F2 D' L2 F R',U' L' F U B L2 D2 L2 D' F L B',D2 R2 B D' F2 U F U2 F D B' D2,33
D' U' L U2 B' D F' U R' L2 F D' R' U R2 U2 B' F U L' U,x2,U F' D2 B L2 R B R' U',B L R' D L' F' U' R B' R' D' R2 D,B' L D' L D L' F2 L' B F2,32
L U' R U R2 U2 R2 F' B U B D2 R2 U' L F2 B U L2 B',x2,U2 F D B2 R B' D L' B,F D' R2 F' L' R2 D F' D' L2 D F',D2 U' R2 U R2 B U' R' U2 R B' R2 D2,34
R B2 R2 L' U B' L R U' R' U L U' D' F2 L R' B F R U' B2 F2 U',x2,L D' R2 F R' B' R,B' D2 U' R2 D R F2 R D2 U B,B L' U' L2 F' L' U' F' U F' U' F U2 B',32
F' B' R' U D2 B2 U F' L' F' B2 L' F' R2 U' L2 R2 F L' U R L F' D',x2,B L' R2 D2 F2 L R2 D' R2,F U R B2 F2 R' D L' R2 D' B2,D' L F R B D F2 D' F2 D' B' R' F' L' D,35
U' R' D2 R2 F' R2 D F' U2 R' D2 B2 F L F' R U D2 R2 F2 U,x2,F' D2 F U2 R' B D L2 B2,U' F' L2 F' L2 D2 U2 B D2 U' F,R B' U' F2 R F' R' D' F2 D U B F' R' F,35
U D' F' B L2 B' L2 R2 D F L' U' F2 U' R L F' R2 D R2 F' D B2 R' U,x2,R' B L' U' R D2 F U2,B R F L' U' R2 B' R' B' L U' R2 B',F' L F' L F' D' B D2 F D' F L2 U2 F U2,36
U2 L2 R' F R B L F2 L2 F' L2 B R2 F2 R F2 B2 D' U L B,x2,R D2 B U' L2 F L' R D' R,U' B' F' R' F R U F U' B U,D2 F2 D2 B' D F' D' L2 R' D' R F' L' F2 L B,37
R2 U' F2 U' D B L' U F U R' D' R2 L2 F2 B' D F' U F D2 L' U',x2,L2 D R2 B' L D2 U L',B2 U2 L' F2 U' B' U2 B' U2 B' U2 R' D2,L' D2 R2 B D' R' D B' L R2 U2 L' R D2 L U2,37
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,R' B' D2 U B' F2 L D',B' L' R2 B L' F D2 L2 U2 B2,D L' U2 B R B' R B' R2 B' U2 L D' F',32
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,B' L' B' F2 L2 D U2 B D,R U2 R D2 U F L2 U L2 F' U L' D2,D2 U' F R B R B' R' F' D2 L' F' L U,36
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,U' L2 B' U2 L' F' D B' F,B' L D' R' U2 L D L2 R2 U R' B' F,D B2 F' D' L' D L2 D' L' D L' B2 F D',36
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,B2 U2 L2 R F D' B' F2 L U,U R' D2 L' F2 U2 L' D2 R2 B2 U,U' F D F' U' L2 F' R2 F L2 U2 F D' F',35
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,U L' R' U' B' F R' B' U,B' U' R2 F R' U2 B U2 F U' F U2,L' D U2 R2 D U2 B' U R B' R' U' B D2 L,36
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,D2 B' D U' L' B F,D' R2 F D R U' L2 R D F2 L2 U2,B' R' B2 R' U' L' U B2 U B2 U' R2 D2 L B,34
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,U B D2 L2 R' B' D' L2,B D' F2 D R2 U' L' B2 L U' R2 B',D' U2 R' U R F2 D2 B R B' R' D2 F2 D U,35
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,U R B2 L' U2 B2 F' D' U B,F' D' U L' R U' R' D U' R F,L F2 D2 U' R' U' R B' R B R' D2 U2 F2 L',36
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,U2 L B2 L2 U2 L D' R2,D' F2 D U' B2 R' B2 D U' B' D' U2,L D R U B' D2 L D' L' D' B D' F U' L',35
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,B' D B' L2 F' U R2 F',B R2 U R2 B D2 U2 F2 D2 U2,F2 D2 L U2 L' D B' D U' F2 L F U' L2 F' L,34
U' L' F2 R' L' U' D2 B' R' F' R' L' U' L2 R' D' R D2 F2 R' F,x2,D2 R' D2 B' D2 B D' R2,B R' B L B' L' B2 R F L B' F L',L' F' L' F' L F L R' F L F' R,33
B R2 B' F U' B2 D R2 L2 B' R2 U' B R2 U' D' L2 B2 U2 L B2,x2,L D2 B2 R' D B R' U2 F2,F D2 U2 B' D' F2 R' F2 D' U2,F' D2 U' R2 D2 L' F2 D R' D' F2 L U F,33
R2 F2 D' F2 D' B2 R' U' R2 D2 U2 R2 B' L F' L2 F2 D' B' U2,x2,D' B2 R B D U B' L2 F2 R',B L2 D L' F L2 R' B2 L R B',D F' U2 F' D R B R' B' D' F U2 F D',35
R' U2 L2 F' L2 U2 B2 F R' L2 B2 D' R B2 D2 R U2 B F' L2 B2,x2,B' U2 L F2 U R' F' D',D2 U' R2 U2 R' D' L2 B R U B2 U2,F' U L2 D2 U' R2 B U' B' D2 U2 L2 U2 F,34
