scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,R' B2 D' F L2 U,R U' R U F2 D2 L D2 F2 R',B2 F2 D B F' R' B F',L' B2 U2 B2 U B2 R' U L U2 R U',R U' L' R B R' B' L R' U,46
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,F' D U,R U' R2 F' D2 L D' B D' F,U L2 R2 B R F' D2 U2 F U' B' U',D2 U' R2 D2 R F' L B2 L' F R' U,R U' L' R B R' B' L R' U,47
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,F L2 R' U' F' D,B' U2 F2 L F L F R B,R' U' B2 F2 D R2 B F' D U2 B F',L2 U' L2 U B' D' U B2 D2 B' U' B D',R' F' L2 R2 B R B' L2 R2 F,50
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,D' F' L D2 L' D',D F2 D R' D2 B L' R' B2 U',U2 B' D2 R' B' F D L2 B R B F' U,B D' L2 D' L2 U2 F U2 L2 D B L2 B' D,R B R' B' F' U2 B2 U B' U' B' U2 F,56
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,U' R2 D2 F2,R2 D L2 D R2 D2 F' L' B' F L',U2 L' F L R' D' L' B' L' R D L2 U2,U B2 L D' R' B U' B' R D L' B' U',B2 U R' U' B' D' F' R F D B',52
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,L F' L D U2 L2,B' D L' B2 D' L B U B2 R U',L2 B' U' L' F' R2 F L' R2 D F,L F' L B' L2 R2 F R2 F2 R U2 R' F',B2 U R' U' B' D' F' R F D B',52
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,R D' F D B2,F2 L' F2 L B' L' B F2 L F2,U' R' F2 U2 F2 R' D U R2 D',D' U' L D R' D2 L' D2 L D' L' R U,R' F' L2 R2 B R B' L2 R2 F,48
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,U2 F' D' L' U B,U' L2 F' U2 F L B' L U' R',R2 U' B' F R' D B F' R U2 R2 U2,B' L2 B D2 U2 R U R F R' U' R D2 U2,R' B D U' L' B L D' U B',52
L' B' R D' U F L' U L2 U' F' B2 D2 L' D' U B2 R2 L2 B L,x2,R' U F2 R' B' U,B' R2 D B' L2 D L2 R2 D2 R',R U' B' R' F2 D2 F2 R' B2 U2 B' U R',U B' D' B2 U R' D' R2 D2 U' L B2 L' B' U',D2 F' R F D B U R' U' B' D,55
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,F R' F L2,B2 U' R' U' B' U2 B2 R2 U2,D2 F' D L' R F2 L' B' L2 F D R F,U B L' B2 D2 R D B' D2 L2 F L D' L2 B2,R B R' B' F' U2 B2 U B' U' B' U2 F,54
