scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,B' F2 U' R',D' U2 R2 B F D F U2 L' B2,D' L' F2 D F L' F D' L' D' L D2 L2,L' R' U R2 B2 R2 U L R U2,D2 B D' L' D2 B' D' B L B2 D',48
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,D2 F' L B' R2 U,D R' F L' R2 U R2 F' R,R D' L' D L' D' F D' R' B2 D2 L,F' R D' L R' B L' F,U F D B R' B' D' F' U' R,45
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,F L2 R F',D2 R2 B L' D2 L' D2 F2 R,L' R F' L D2 R' B L' B2 L2 B2 D L,D R D' L R' B L' D',U' B2 F2 L' B' F U L2 U B' F R' U',47
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,D2 U B' L' U2,L' D2 B F2 D F2 L D2 F' D',U F' D B L2 U R2 U' B' F D U,F' D' L R' B L' R F,B D' L R' B2 L' R D' B',44
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,U B' U2 L2,R U' B2 F2 D2 L2 D' B' F2 R,B' L F2 L2 D' B' D B R2 B2 R2 D L,U' B' L' F2 D2 B' F L2 B2 D F U,D' R2 D U R' F2 D2 F2 R' U',49
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,U R2 F,B' U2 L R D' F2 L U' R F,L R' D B' L' B R D F' R' B2 R,B2 R' D' B' U' B2 D L U R,R D L R' B' R' B' L' R D,45
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,B R' B L,L B D' L' D2 B' F' L2,U2 L2 D B D2 U B2 U R D F D' R',D' U2 R F' L R' D L' D U2,U' L' D' U B D2 B D U' L' D2 U,47
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,F' U R' U2 F2,F2 L R D2 R2 U R B F2,R2 F U' L2 U L' U F U2 L2 U2 L' R2,B2 U' B F' D B' F L' U B2,B F' L' D2 L B' F U' L2 U,47
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,U2 B R' F',D U' L' U' B2 F' R' F' U2 L2,D' F L2 D' U R' B2 D U' F' L B L',U F' D B F U2 B2 L B2 U2 B' U',D' B2 L' B' D B D2 L D B',49
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,F2 L2 U,R2 F2 D L F2 R2 B2 U2 R2 U',U L B' L' B L D' U B' U2 L D2 L',B' D' L' B' L2 B D L B D2,B2 D B' L' R D2 L B D2 B' D' R' D',49
