scramble,orientation,step_0,step_1,step_2,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,F' L2 U' R D L D' L2 B,D2 U' L U B' L2 U B2 U' L2 D2,B' L2 F U' B L B F R2 B' F2 D,32
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,U B' F' R2 U' L' B R' B2,B2 L2 B D B2 L D' L2 D L' B',D' B' F L' B L' B' F2 U F2 L2 B D F',34
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,B' R' F L F2 U' L2 B F,L B D2 B D' B D B F U L F',F' R2 F D2 B D F L2 F' D2 R' B2 R D',35
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,L U F D2 R U R' D B,R D R2 B' R D2 F' D F' U F2,R' B' R F' R2 B2 R B2 U R' U' B' R F,34
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,L' R' U2 B L2 F U' B2,L2 B' U' R' B' L2 B2 R U L2,D' B D' F2 R2 B' F2 D B D2 B' F' D' F,32
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,F2 D R2 F D2 L' D' L2 R2,F2 U' B U' B2 R B2 U B' R' F2,B2 R B' R D R2 B2 L' B L' D' L2 F L2 F',35
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,U' L' R2 U2 B2 D R B F2,R' B' R B D B' D L D2,D' L' F2 U R B' U B R' U' F' L' F' L2 D,33
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,L U' B L' U' L' U R2 U2,F U2 R2 F2 D2 B D2 R' F U2,D2 B2 F U' R B' R' B2 F' U' L' U L2 B D2,34
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,F2 D2 F R' U B2 L2 U' B',B2 L F' D2 F D2 L' B2,R' D2 B2 D F L D' L2 B' U' L' D2 U F' R,32
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,B' U B L2 B2 R2 F2 D' R,F U' F D B D F' L' F D2 R' F2,R' D' R' F2 U' L2 F2 R B' R2 B R2 D' B2 D2,36
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,L' U L2 R' D' U L F,U' F2 D2 L' D2 R U2 F R' U,F2 D L' R B2 L B U B' U' B2 R' D' F2,32
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,D2 R F' U2 R' B2 U' R',F' D2 B2 D' R D2 F D' L' B L' D2,F R2 F2 D' F' D2 B R U R2 B' D' R F2,34
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,R' D' F U' F D' B U2,D B' R' B2 D2 L2 D U2 F2 R U2 R2,R2 D' B F2 L F' L B' L2 D' B' L D2 F',34
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,R U F' U L2 U F2 R B,F L2 U2 F' D F2 U B' F2 D2 L' D,L2 D2 L' B2 F2 U2 B F2 L2 B D' B' L2 B L',36
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,B F' L B R' D' U F2 L,L D R D L R' D B' L' D L',B D2 B2 F' U' B' R' U R2 B2 F2 L' D L2 F',35
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,D2 U B F2 R2 U' R' B' F,F R' F U2 R2 B' R B F2 U2,F D' L F' D' B' L B2 D' R D B' L' D2,33
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,F' R' D L F U2 R D2 U' B,D' F U2 F U2 F2 D2 B' D L2 D2,D B D R B' L2 B R' B' D L2 F L' F' D,36
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,R B L' F' U2 L B L2 U',D2 L2 U B' D' B2 U' R' B R D',U' R F2 R U2 R2 D' U L' D' L U' L D2 U,35
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,R D2 U' B D' U2 F' L' U',F2 D B U2 B2 U B2 D' R2 F R F,F D2 F D B' U' B L U L' D' U' F' D2 F',36
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,L' U2 B R2 F L' F2 D' B,D B D2 F L F' L U' L U L' D,B2 F' R' D' F2 U' F' D F' R' F' U R B2 F2,36
