scramble,orientation,step_0,step_1,step_2,total_moves
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,U L' B D2 F L2 U R' B2,B' L2 B D' F R2 F' D' B U B' R F' D2,B F' R' F R F2 U2 B L B' U2 B' F2,36
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,D' R' D2 L2 D2 B L2 D L2,U R F' R2 B' R2 F D' R' B U',F D2 B F2 R' F R2 B' D2 R' D2 R,32
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,F' D2 U R2 D' L' R D' L' U',D' B2 U2 B F' L' B' L U2 L2 B2 F D,D B2 R2 B2 D2 B' L F' U2 F L' B D,36
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,U' R' D L B R2 B' L F2 R' F,B D' U R2 U B U' R' B' R' D U2 B',L B2 D' B2 D B2 D L' D' R D' R',36
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,L2 U2 B2 U' F U R F' D2,D F2 D' B2 L B2 R2 F' R2 D F2 D',B R2 U' B2 D2 B2 U B' D' F D' F' D',34
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,L' B F2 D2 U' B' D L' B' D2,D F2 L B2 U2 L F' R F2 U2 L' B2 F D,L2 B F U F U' B' F' L F' L,35
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,D L2 B2 R B2 L D2 F' L' U2,B U B2 L2 B2 F R2 U2 F U2 F R2 U' B',D' B R B' R' D' L R B R' B' L' D2,37
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,F R2 U2 B2 R2 U' B R' B2 L D',D2 U' R' D2 B' R' D' R' B L2 R2 U L2 U,R D B' L2 U' R F' R' U L2 D B R',38
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,B2 U' R2 B L' R U' F' U F2,R2 B2 L' U L U' L B D' L F2 L' B R2,D2 B2 F' R2 B' D B R' B2 L' D2 L D' F,38
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,B R D U' R' U2 F L2 U L,B' L' B R2 U' R' U B' F2 L2 F' L' B R2,R F L2 U2 B2 U2 B' L F' L2 B L' R',37
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,D' U' R' D' L U' R B' F2 L,D' R2 B' F2 D' L2 F' D2 B R F' R D,B2 R' B2 R F' R' B R2 B' F L' D2 L,36
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,B U' F R B' R B2 F2 R2 D,R F2 U F2 U L R' F2 U2 F2 U2 L2 F L,U L2 R F2 R' U' R F2 R' U L2 U',36
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,L B U' L U' L2 B' R2 B2 U L',B2 L2 B2 R2 D' U2 B' D' B D2 U2 F2 R2,F D B L2 B' D F2 U' F' U2 F' D2 F',37
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,F U2 R2 D B2 R' F2 R' F' L2,R2 U' L' F2 U' B' R B U L U R2,D' R' B2 U R U' R' B2 R2 B R' B' D,35
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,L' D2 B' U' B2 R2 D2 R' U',R2 U' R' F U L' F' L U' F' R' U R2,B2 F' U R U' R' F L2 F2 U' F2 L2 B2,35
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,D2 B U2 R2 F L2 U B R B,D R' D R2 B R' U2 R B' R2 D' R D',D' R2 D R2 F U2 B' D2 B U2 F' D' R2,36
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,D2 B U B R2 D F2 L R F2,D' L2 U F U' B' U2 F' U B D' R' D2,F2 L2 B F U R U' R' F' U' B' L2 F2,36
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,R B D L D F2 D' R2 B' D',D2 R D B U' F' D2 F R2 F' D2 B' F D,F R' D' L' U2 R' U2 L2 D L' R D F',37
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,L' B' L F2 R B2 L' U' R F2,L' F U2 L D2 B U R' U R2 D2 L' F L2,D B F' R F D R2 U R' D' R U' R2 B' D',39
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,D' L D U' B D2 R F' U2,F2 D' B' D' L2 B2 R U' B L U L2 B2 D2 F,F R D2 R' D2 F2 L2 R' B U2 B' L2 F R2,38
