scramble,orientation,step_0,step_1,step_2,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,D' U2 L D' B L2 R,D L' U' L2 F2 L' F2 D' R' U R,B' D2 U' L' U' L F2 U' F' U F D2 U2 B,32
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,L R2 F' D' R' B',F2 L R2 D U' R2 U' F2 U2 F' D' L' R2,D' B F2 R' F2 R B' D U' B' R2 B R2 U,33
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,B' D F2 L U2 R2 B,F U2 F L2 U' L2 B U' F2 U2 L2 B' F2,D' U2 F2 U' F' L' U' F U L D F' R2 U',34
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,D B D2 R B D' B,F2 U B R' F2 U' F2 L U L' R U' B',D' U R' F R' F' U' R' D B' U' B2 U B,34
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,L2 F' D2 B R,R2 F R U2 F' R U' R U2 B' R B R2,B U2 F D' L' U' F' U L F D U2 B',31
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,L2 B D F2 R' D B',B' F2 D' R D U' F2 L2 B2 L2 U B F2,R2 B U F R F' D' F2 D U' R B' R,33
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,L' D2 R' U' L' D2 B,D B2 U' L' D' U B R B L' U R B2 L,B' L2 D R F2 L F2 R2 D' L2 R D2 B R',35
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,U2 L B R B L',F' R2 U2 B D2 U L D U2 F L2 F D B',F' U' R' B2 D2 B' D2 B' R2 D2 B' D2 R' U F,35
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,F' D' F L2 D' B F,U2 B2 L' U' F' U2 F U' B' U L B' U2,R2 D L U' B' F' L B' L' D' B2 D F U L' D',36
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,R F D' L R2 D' R',B2 U' F R U R B U' F' U2 B U' R2 U2,B2 L2 U B D2 F' D B' R B' U' B R' B2 R2 D,37
