scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,L2 U' L' B,D2 R D' B' R D' L',B D' F2 D2 F D B R D R B2 F2 L',F U' L' U F' U' L D' L D L' U,B F' U' F' U B' F R' F R,46
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,D2,L' B L B R' B2 R,F2 L D R U R' F D' F2 L F U' F',D F' D R' U R' D' R U' R D' F,U' L R' F2 L' R U',40
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,L R2 D2 B' U',B L' F2 U' F2 L B',B' D2 F2 R F R' B U' R' F L,L B' U B L2 F2 D F D' F L,R' F' R B F U2 F2 U' F U F U2 B',47
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,L F2 D2 L2 F,R2 B2 L' D' B2 L,B2 R2 U L' F L D F R' D2 R U' R' B2,L' D' L2 D L D' L2 D L F L F',F' D2 B2 L U2 B2 D2 R F',46
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,R2 F U B,L' U F R2 U' L,D F2 D F2 U L2 F D' U2 L U2 F2,L F2 D2 B' U2 R2 B D2 F' U2 F' L,F R' D2 B2 U2 L' B2 D2 F,43
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,L' F' D',F' D' F2 D L2 F' L,U2 F U' F2 L' F U L U B2 R2 B2 U2,L F L2 B2 R' U' R U B2 F' L,L F L' F2 L2 B F D F' D' B' L2 F,47
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,F D2 F D2,F L U F2 R' F R',B' R2 D2 R U' B U' F2 L' F L2 U2 R2,D2 F2 U B2 R2 U' F2 D B2 D L2,U' L R' F2 L' R U',42
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,L F D B F2,R' U L2 F L2 R2 U',L F D' L' U L U2 L' D B2 F' D2 B2 L',B' L2 F2 U F R U R' U' F L2 B,,38
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,L F' D' U',U' B F2 L2 F2 U B',B' R2 B' L' R D' B D' R D B2 L B',F D' B' L' B2 D F' D R D2 B' D,F R' D2 B2 U2 L' B2 D2 F,45
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,L R D B U2,U R B2 R' B2 R2 U',B2 D' R' B F' R' F R2 F R2 B U2,D' L2 B D2 R D' R' F' R F D' B' L2 D,F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,52
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,D2 R' D F,L' B D B2 R' D2 B L,U2 L B2 F' D2 F2 R D2 R B2 F' U2 F,F' U2 F D2 B' R2 B D2,D R2 D' B F' R U2 R' B' F,43
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,U F L' U' B,D2 L' D' B D L' D2,U2 F' U L B2 D2 B2 U' L U' F2 U',F U' L' U L D F U2 F' D' F U' F2,U' L R' F2 L' R U',44
