scramble,orientation,step_0,step_1,step_2,total_moves
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,F' R2 F U' B2 D,U' B2 D' U2 F' U2 F2 R' D F2 R' B' D2,D' L' U' F2 U L R D F2 D' R' F' D F,33
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,L B2 F' R,U B2 D F' D' U2 R' U L' F D' F' U F2,D B2 U2 F L' R U B2 D2 F L R',30
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,D' F' L' B2 D2 B,U2 R B' F L2 F D R B2 D B' F U B2,L D2 L' B2 U2 F L F2 U2 B2 F' D F R D2,35
L' B' R D' U F L' U L2 U' F' B2 D2 L' D' U B2 R2 L2 B L,x2,U' L R2 B F U,R2 U' B R F2 L U2 L U2 L' D' L2 R,F' D F R F2 R B R B' D R2 F R' F,33
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,R D F2 L B' U,D' U2 F' L2 D2 F D2 R' D U' B' L F2 U',R D' L D L' R' B F' R D R' D' B' D F,35
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,U2 R U' R2 F2,L F U R' D2 U L' R2 U' R D' U B2,L F' D L' D L B F R2 F2 R' D R' B' L',33
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,D L U2 L' F2,B2 D' F D2 R2 D B2 R' U' B2 F' U2 R D',D2 B2 U F2 L U B' U2 B' D2 B' D B R D' R2,35
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,L2 D' R2 D L',D2 F2 U' R B U F R' D' R' F,B2 L B D2 L2 F' L D' L2 B2 R U2 R' B L2 B2,32
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,B' R' U2 F2 L2,L D U2 F2 U2 L F L2 B' R' D' R,D2 L' F2 D' F' D R2 B U2 L' U L U2 B' L R2,33
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,D F L' B' D2,B2 U R' B R F2 L2 B U' L B2 R2 F2 U,L' F R F L2 R' F D F' L U L U' L F D,35
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,F D' B2 L2 R',R F D B D L2 D' R' B' D' R' U2,F' D F L2 B D' R2 D B U B U B L2,31
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,D R2 B2 R' B',U' F' D' B D U' B2 D2 F' R2 D2 B' D2 R,B U2 R2 F' U F' U' F2 R2 U2 R F2 R' B',33
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,L2 U' B' R2 D,B' D U' F2 R D L R2 U F D' R',L B' L U' L U L2 B2 R D R' B' L',30
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,L2 R D F U',U' L' F2 L U L D2 B' D' F2 U B' F2 L',L D' L' U' B R' B' D2 R' D' R U F' D2 F,34
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,U2 F D' R2 D,D2 F' U' R2 F D R U R' D2 U F' D' B2,L2 F2 D L2 D L D2 F2 L2 D F' D2 F D2,33
