scramble,orientation,step_0,step_1,step_2,total_moves
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,L' D L2 R D' U2 R2 B2 D2,R2 B' L R B2 L2 B' L' B R D F' L2 D2,F' L2 R2 B L B' L2 R2 F L',33
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,L' D2 F U2 L2 F U B2 F,L2 U R D U' R2 U2 R F R D2 B D R',L' F' L2 R2 B L D B' L2 R2 F U',35
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,U2 R' D2 R2 D B' L' U',L' D' B' R2 D B2 D B' U2 B2 D2 B' D' U B2 L,D' L B' D2 R' U R' F' U' R2 D' L',36
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,F2 U' R B2 D2 B R' D' B F',L' U L B' F' L2 U B F2 R2 D' B L' B2 R2,D' B D U' L2 U2 B' L' D L D' U' L B,39
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,D2 B' R' D2 B U B2 D2 L,L' B L2 B2 R2 F' L D' L' F2 D R2 B U' L,B' F2 R D2 R B' F D' B2 F2 R2 U' F',37
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,F L2 U L' B L U R,L U B2 R2 U' R2 F U F R2 B2 U' L U L',B' R' U2 R B' F' R2 F2 D R2 B2 U F,36
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,U' B2 U2 R2 F' R2 D L U2,R' U R' U2 F' D2 L2 D' R' F D' U2 L R' U' R,F U F2 R2 B2 D B2 R2 F,34
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,U F' U B' L2 D2 R' U,U2 F' U F L B F R' F' D2 F' R B' L F U,D' L R' B L B' L' R D L',34
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,D2 L' B' D2 B2 F U' F2,B L2 D' B' U' B R D2 F D' R D' R' B' L2 U,B D2 F2 D' F D F D2 B' L' F' L F,37
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,R2 D F U' F D2 U' R' U,D2 L' U R2 B2 L' D' B' D' U' F L2 F' U' R2 U,B' L D' B' L' B2 L D B' L' B2 L B2,38
