scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,R' D' U2 B L2 F2 R2,B' R' B2 R B L2 R2 D F2 L R2 D' L,R B2 D' R2 U2 L R U L' U R D R',R F' D2 F R' U2 R F' D2 F R' U2,45
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,L U L' B' F' L R2,L B2 U B' U F U' R B2 L2 B F' D' L',U' L2 U' F U2 L' R2 B L R2 U' F' L2 U,,35
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,R U B2 L B2 L F',B2 L2 D R' U' L2 R D L2 U B' L2 B2 U,U' L' F R' F2 L' F' L D2 F2 L R U,U2 R F' D2 F R' U2 R F' D2 F R',46
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,R D B U' L D2 L,D' U F' L U' R2 D L' U2 B D L U2 R2,F2 D' F' D2 F' U' B R2 D' B' D U,U2 R F' D2 F R' U2 R F' D2 F R',45
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,F' D' B2 L B' R2,L' B2 L F' D F2 D B' F2 D' U2 R F',L2 U R B D2 F' D' F D2 B' D R' U' L2,R F' D2 F R' U2 R F' D2 F R' U2,45
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,U' R B D F2 D2,F' L F2 L B2 R U' B' F R2 B' D F2,L' B D2 F2 U2 R' B U' B' U' F2 D2 B',R F' D2 F R' U2 R F' D2 F R' U2,44
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,D U L R2 B2 F U L',B U2 L' D R2 B L' R B' F L' R2 U L',F2 R2 F L B2 L2 B L B F' R2 F2 L',U2 R F' D2 F R' U2 R F' D2 F R',47
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,D F D R' B2 L2,D2 B2 U R' B2 D2 L' F2 D' F L F' D,F D' R2 D B F' U B U B' L' B L B',,33
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,B2 L D' U B' F2,D L' R D2 R' F2 D F2 U' B' F R F' U,F' D' F U2 B U' F' U B' D U' F U',,33
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,U' F' L2 U' B' D R F',U L B D2 U B2 F2 U' R B' F2 U2 L' D,D2 R D L' F D B F' L B' L' R' B' L D,U2 R F' D2 F R' U2 R F' D2 F R',49
