scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,L' D B D' U' R D2 B F2,D' B2 F' U F' U L B2 F2 D' R2 D2 R,L B' D2 B L' B' L D2 L' B,,32
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,B D' R' U B2 L2 B' D' B2,D2 B F' U' F' D2 B' U2 L B2 U2 F L2 F,F2 D R' D' R2 D' L D' B2 L U2 B2 L2 D2,,37
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,U2 F' L2 U2 L D' B' F' U R',B2 L2 F2 L' U L' F2 U L2 B2 F' D2 F' D2,F' D U' B D' F D B' D2 F' U F D,,37
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,F D' L R' D' L R' F' L2,F D' R D2 B R2 F' R' U2 B U B D' B,L2 B D2 F D F' D B' L2 D' F D,,35
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,U' L2 B2 F2 L' B L2 D' U',B U B L' B' U2 B' D F' R' F2 D',L' R U L D' L2 B' U2 B U L2 D R' F2,,35
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,L2 F D' F D' R2 B D' U',L' F R' D L2 B R2 B' L2 R' D' L R2,D2 R' F L' F' R2 F2 L R' F' L D2 L',,35
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,U F' R2 F2 L' B' L' B2 L2,B' F U' F2 D' R' D R U' B R' F' L2,B2 D' L' F' L' F2 L F' L' F' L2 D B2,,35
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,R' U L2 B' L R' F,F' U F' R' F2 L' U2 F L F2 U' R F2,R U L' U' R' U L U',,28
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,U' F' U2 R D2 U B2 U' B,B' F2 U2 B2 R2 D' R2 U2 B L B2 L' F2,L' F' L D2 R F2 R' F2 D2 L' F L F',,35
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,D' F' D' R2 U' B2 R' D2 U',R' F' L' F2 L' R F' L2 U' F R' U L2 R,F R F' R D2 U' L2 B' R B L2 R' D2 U R2,,38
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,L B2 R U2 B D2 B L2 R,D R2 F' R' B' F2 U' F U B F' D',D' L2 B' R U R' B L F2 L F2 D F,,34
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,L B U L2 U' F2 R' D F2,F' D2 B D U R2 D' B L F U' B2 F R,F' D2 F' D2 F' U F' D2 F U' F2 D2,,35
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,U F' D' U2 F D2 U2 R,B2 F2 L' U L2 B F D B D' R2 F D,F D' F2 D' L2 B2 R' U R B2 L2 D2 F,,34
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,B2 D R B D R D B' L2,D' R2 F R F' R D B' F' U' F U B,L F' D2 F D2 F' L R' D2 L2 R,,33
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B2 L' D R' D2 B2 L2 B L2,F' D' B' F' L U L2 U' B' F U L B2 D,F D L U2 R' U' R2 U' L' D B2 D2 F',,36
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,F2 L' R' D B' D L2 U,B R2 B2 D L' U L' U' L B2 R2 B',F' D' L' U L' B' U2 F' U' B U2 F L2 D,,34
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,D R2 B' U2 L U R2 D' F,L B U' B R' F' L' R B U R' D R B,U R2 U' R' U B U B' R' U' B' R2 B,,36
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,D R' B' U' L2 B' D' L' R2,U L' F D R U2 B' U2 R2 B R' D' L U',F' R' B' R F R' B2 L2 B' R2 B L2 B' R',,37
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,R' F L U R D2 R2 B F',R' D2 F D R D2 B F' R U' R B' D2,L' F2 D F' R' D B R' B2 U2 B R2 D2 F' L',,37
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,U2 R' D L' B2 U2 B' D' R,B2 F2 L' U B2 F2 R2 B' D' B D2 R2,D2 L2 R' F2 L' B D' L F2 L' B' L' R D F D,,37
