scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,F D L' U' B2 F' D',U' L' D B2 U' R B2 U L,B2 F2 D R2 D' L' U2 L' U R' U' L2 R' B2,F' U' L2 R2 D B D' L2 R2 U,40
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,L' B2 F' D' F' U B2,U B R' B F' U R2 B2 F U',U2 B' U2 L' D L D' L2 F' L2 R D R' F,F' D B F' R' F R B' F D',41
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,L2 U2 L B2 U L,B' F2 R' B F2 U' B2 R B2 U,F2 L2 R U L' U L U R' U2 F2 U' L2 F2,L' U L R' F2 L' R U L,39
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,R F D2 U B L2 D,B' L' U L F' R' F2 R2 B,R' D2 R D2 F2 R B R B' D R' F2 R' D2 F2,L' U L R' F2 L' R U L,40
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,F' R' D L2 B2 U',U B' D' F2 U2 L' F2 D B U',F2 D2 L' R' F2 D2 F' D' R D F D2 L D' F2,U' L' U' L U2 L2 D' U' B' U B D L2,44
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,D B' D U2 F L2 D',B L F' L2 D2 B' R' D' L R,L2 R' U B U' R F L2 F D' L2 F2 L2 D' F2,R' F' R B F U2 F2 U' F U F U2 B',45
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,L2 R U' B R2 F2 L',B2 R D' F2 D' F D2 R' B2,R2 B D R B' D' R B2 R' B' R' F R' B R2 B2,D B F' R' F' R B' F D' F,42
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,U' B' D2 L U B2 L,B U' R' U B R D2 F D2 B2,F' D U2 B' F2 L' D F2 D' B F2 L D' L' U2 F,F' U' L2 R2 D B D' L2 R2 U,43
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,L' U' B2 L D' L2,L' B2 F' R F2 D B2 F' L U',R D' R D' R U' L2 R' D' R' D B2 L2 D2 R' U,U R' D' F' D R U L F L' U2,43
B F' U2 L F' R' U' B' R2 U2 F2 B U R' F' B2 D F U R U' L D' B',x2,L' R' B' D2 R' U' B2,L B' R' B U2 B2 D' B2 L' F,U L F2 R2 F' R' B2 F' U2 L2 B2 U2 L' U,D B F' R' F' R B' F D' F,41
R2 U2 F L' B L' B' U2 F2 U2 D F D R' L U B D2 B' U',x2,R D L R2 F2 D,F' U' B' U2 R' F R' U B U2,R' D F2 U2 R' B2 D2 B2 D' R U R' U F' R,F' D B F' R' F R B' F D',41
D2 B2 F2 L2 F2 L F' R2 L2 U2 F' R' F' L' D' F U' D2 L' D' L2 D2 B F,x2,B' L U' F' D B D2,L2 F U2 F' U2 L2 F2,F2 L2 U F2 U R2 F2 U' R U2 L2 R' D2 B2 F2,U2 L F' L' U' R' D' F D R U',40
F B2 D' L' F2 B2 U' B L B' D F' R2 B D L U2 L2 U F' L2 F' R,x2,D' R2 F' L' R2 U R2,R B' U R2 F R F R U' R',R D2 F L F' R D F2 L' R' D B' D L2 B R',U' L2 R2 D B' D' L2 R2 U F,43
F2 L2 D U R2 B' D' R' L2 U2 L' F2 B2 U' L' F2 B' R' F2 U B L R B2 R2,x2,R' B' F' L D L2,L' U' R' D L R2 B R',L2 R D' L' F L R U' R D B2 U L2 R F' R2,,30
U2 L B D' B' U R2 B2 F' R U D2 F L2 B' L R B' F' D' L R',x2,U' F' L B' R2 F' U' R',R' D' F' U' F2 D2 B2 D' R' U',B F' D' U2 R' D R' D B' D B' F2 D2 F' U' B,U R' D' F' D R U L F L' U2,45
R2 D2 U F L B2 U' B D2 B' F2 R2 L D2 U' F2 L2 R2 F B' L' B D2 U,x2,B' L U' F' D B' R' U',R B L D2 B U' B' R D2 L' R',R2 F U L U F R2 U' R2 D F L' F2 U2 F' R2,U R' D' F' D R U L F L' U2,46
U2 L F' L F' B2 R U' F' B2 R' D U' L U D F' U F' D U' F' D' U',x2,L D' L' F R2 U,B2 R F' R2 B2 R U R' U',R' F' D L2 R2 B2 D' L D2 L D' L U R' D' L,D B F' R' F' R B' F D' F,41
B F' D2 F' R B' F L B L' D2 L2 B' L' B F' R2 B U2 F2 D U,x2,U' F L' D2 F' L D',F R' U2 L' D' R B2 L,F' L' D F2 U F D F U' F2 L D' U F L U',R' F' R B F U2 F2 U' F U F U2 B',44
B2 R' F2 R D2 B2 R U' F2 L2 U' D2 B' D' L2 U F U' D' F D' U' R2 D R2,x2,U2 L' D' B2 F U,B2 L' R D2 U' L B2 R' F,D2 L' R F' U L U2 R2 F' R D U' R U2 R' D2,,31
