scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,B2 U2 F' U2 B' R,B2 R2 F U L' U' R2 B2 L',L2 D L2 R U' R F' D' F D F R2 U R',R2 F R' D' B2 D' R2 F2 U' L' F' L' F2 R,,43
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,F L U2 B2 U,D' U F' D L' D U' F2 D' R,D R2 B2 D2 B2 D F2 D' F2 U R U R D2,F' U2 F' U2 F R' U2 F R2 F' R2 F R',B R B R2 F' U' B' U B F R2 B2 R',55
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,U' R' F D B,L2 B F D2 B R2 B2 L,F' D' R' F R U F' U2 F D R' F U R,R' B2 R B' U2 B U F' U' F R' B' U2 B',B R B R2 F' U' B' U B F R2 B2 R',54
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,F L R' D2 B2,U2 R2 F' L2 D R F U' R B',L R2 B U' R' D2 U' B R' B2 F2 L F' L,U B' U' L' B D U2 L2 F L D' L U2 L,,43
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,B' R' F L' U2 B,R B D' R U' B' D2 R2 F D,F' L2 D' F' R2 D U' F D R2 B' D R' U,U' R F2 R U L2 R D' L' R' D' F2 D' L',,44
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,F2 D' B' U2 B,R' U' R' D2 U F R F L,F' U2 F2 L' F' U F L F U F2 U' B' R2 B,U' L F' R F' R' F' U L D L B2 D L,,43
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,B2 R2 D L2 F',F' R' B R F' R2 B' R F2,D2 U' R' B2 F' D F' D' B2 U F R D2,D2 F' R U' F D R B2 F' U2 B2 U' F R2 D,B R B R2 F' U' B' U B F R2 B2 R',55
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,L2 F2 L B' D,R2 U L2 F L F' U' F R2,B2 U B' U' R' D U' R' D' F' R' F R2 U B',B L' B' L R B' L' D' B' D L B R',B R B R2 F' U' B' U B F R2 B2 R',55
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,U' R' D2 B F,B U' R' D U2 B' U' B' F2 U,D B2 U' R2 F' U2 L2 B2 F2 U' B' D' U F' D',L2 D2 R D R2 B F R' B' R F' R D L2,B R B R2 F' U' B' U B F R2 B2 R',57
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,R F U2 L' D,U' L B2 U B L' B U,U L' R' B2 L D U L' B R2 B2 L D' R' U,U' R F2 R U L2 R D' L' R' D' F2 D' L',B R B R2 F' U' B' U B F R2 B2 R',55
