scramble,orientation,step_0,step_1,step_2,total_moves
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,L2 U L2 F2 R' B2 U' F2,L B2 F R2 F L F' R D2 F' L' R B2,B L' U' L2 U' L' U2 L B2 D' B' D B2 U2,35
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,F U B D2 U2 L2 F L F2,B2 L' B' U2 R2 U2 B' R2 B L R2 B2 L,L2 D L' B L D' R2 U' F' U' F L2 R2,35
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,U' F L2 U2 F' R' B2 U2 B',B' F2 D2 B' R B2 U' B' R2 D2 U B2 F2 D B',R' U' L' U B' U B U2 L U B L B' R,38
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,U R B2 L2 R2 D' B F R2 U,L U' R B2 R' F2 U B U' B' D2 F2 U L' B',L B' U2 B L' R D' B2 D R',35
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,B2 L2 B R D2 U2 F2,F2 R U L' F L' F L2 D2 R D2 U' R' F2,D F D F R U2 F' U' R U' L' U2 L R2 D2,36
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,R' U L' F2 U2 B' U' R' B2,B D L U2 B2 R' U2 R U B2 U' L2 D' L B',R2 D L' D F D' F2 D' L' R U' L2 R B,38
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,L' B D' U' B' U2 L' D2 F',F2 D' L2 D L2 R2 F L2 R2 B' R' D F D U' B,L D' R' B' L2 U L' U B L' R B2 L' D,39
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,D2 U2 L2 F' L B2 F U F,R U2 L2 U' R' F' U' B2 D2 F D F' D' R B2,B2 U B L' D' U R' U' R B' D L' U' L2 B,39
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,L' D2 R F2 L B' F' U',R2 B' U' R U2 L' B R2 B' U2 B U' L U B U,B D' B' D' R2 U2 F' U' F U' R2 D2 B',37
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,U' B' R U R F L U2 F2,B' U R F2 D U L' R2 D U' F' L D L2 R' D,D2 L D' R2 B2 L U R' U L2 F2 R' D,38
