scramble,orientation,step_0,step_1,step_2,total_moves
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,F' L F' R' U R2 B' D2 F,L2 B2 L' F' L2 B' U2 L' F U2 L' B2 U2 F',D L' D R2 F2 L' U' R B2 R2 F2 D R',36
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,B2 D2 L' D B' U F R2 B2,U2 R' B2 U' F' L D R2 F D U' B' F2 D,B2 F L2 F2 R' D' R F2 L' U L' U' B2 F',37
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,F' R' D' R' U2 B2 F R' D2,U' L' R2 U' R2 D R F D B2 U' L D' U',R D F' R' B R' U' R2 F R' B' D',35
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,L' B2 F' U B2 L2 R F R',F2 U' F2 D' B2 L' D2 U R2 D2 R2 B' D U',B2 F L' R' B L B' R B2 L' B L F',36
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,U2 L B2 L F' R2 B D',F' L2 B U2 L U2 B2 R B2 U B' R' B' U2 B2,U2 F D' U L' U L D U' F' U,34
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,L' D U' F2 R2 F D B2 R,B2 R D2 F2 R F' L B' L U L' F' D' L' R',B' D2 B' D B' D' B2 R2 F' U' F R2 D2 B,38
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,D R2 B F2 R' U F2 U2 R2,L2 R D' R' U L U' B U R' U R B L' U',B2 F L' R' B L B' R B2 L' B L F',37
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,D2 B' L2 D F2 U' B2,F R F L2 F' L R B D' B R2 B' U L2 U,L2 F' D R' F D' L2 R2 U B' R U' B R2,36
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,R2 U2 R D2 L F2 U' L2,D L' D' F L' B R B D' R' F U F' U2 F',R D' L' F R2 U2 R2 F' D R' D L2 D2 L D,38
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,U2 R2 D F D2 B',B D2 U R' F2 D' U L' U2 B2 R' B2 D2 R' D,L' B L' D' B2 D B D' U' B D B' U B L2,36
D B D F' L D' B2 R2 B D2 U2 R L' F2 L2 R D2 F' L B' R' D2 B' R2 L,x2,F2 L R F D' F' D' L2,B' L' B U' L U' B' L2 R2 U F' L2 B D',R' U R D2 L2 B' R' U' B' U B L2 U' R D2,37
L2 F U D2 R L2 U B2 R2 D' L' F2 D' L' U2 D2 R' L F' B',x2,F' D L' F L' B2 U R B2,U L F R2 D' F2 D2 R' B2 D B' R' F L2 U,L2 R' U R2 D F D F' R2 U' L B' L R,38
D B' L' F L2 D' F2 B' D B' D' F R' B F D2 L U F2 D',x2,D' B U L' F R' F U,L' D B R U F' R2 B2 R D2 B D' U' L2 D2,R2 F' L F' L R B2 R B R' B L2 U2 R,37
U F R2 B F2 U2 F' U L B U' D2 F' R2 B' U' F R2 F' U2 L' B',x2,L B2 L B' R' B D' R2,L B D2 B' R' B D' U2 R' D' L U F U L',F2 R B L U' L' B' R' F' U F',34
F' L R2 B D2 U L R' B2 L' F' D2 F' U L' B2 U' L D' B F' D2 B D' B',x2,L D2 U' B2 F D2 R U' F',F' U L D L' R F L R' F D' U B2 L' U2,,24
D R' D2 U2 B U F U D2 L F2 U2 F2 L R2 D L D F' L2 U2,x2,F' R U' F' U2 B R' D' F',F2 D' R B' L2 U L2 B R2 D L' F U' L' U2 F,U2 R F2 L F L' U R2 U' F2 R2 F' U R,39
U F' B' L' D' F R' L' D R' F U D2 B L' U L B D F L,x2,L U F R' D B F2 L F,D L U' B F' R U L' F' U' R' D B' F D' U,,25
R U2 F2 D F R2 F B' R D F D2 F2 L U2 D' F2 U2 B F' D U F B2 R',x2,D' F2 U2 R2 B' L' F' U',R D' B L' R' B' R2 F2 D' F2 L2 F R2 U' L',R' D2 L U' L' D L2 U B L B' L2 D R,37
F' U D2 B2 D' R2 L2 U F R' L F2 B' D2 L D' B' R2 D F2,x2,R F2 D R2 F2 U' B L2 B2,U' B F2 L' D R2 B2 L' F2 U' L' D L' F D2 F2,B2 D L2 D L B' L2 B' L' B2 D2 R' B2 R,39
U B' U2 L D R2 B' D F' R' B' L B' L2 U2 F D L2 F U F' D' R2,x2,D' B' D' F' U L D2 L U2 F,R2 F' R2 D' F2 L B F' R D B F' D' U2 F D2,B2 D' B' F L2 B F' D' B2,35
