scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,F L B F L R',B' D2 B2 F L2 B' F',R2 B2 R B D L' D2 L D' B' R D2,D U F R F2 U2 L' B' L U' F D' U2,F D2 U2 B' D' B D2 U2 F' D,48
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,L' B' U2 B2 U' R2 F',B' D B2 D2 F L2 F',F2 L D L R' U L2 R B' D' F2,R2 D B R D B2 D' B' R' D',B' L' F' D' F L B R D R',45
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,U2 F2 U' F2 L U2 L2,D' B' F L2 D2 F' D',B' F2 L2 B L' B U B2 U' B2 L' F2,R2 U2 F' U' F U' L2 D R' D' L2 R2,U' B2 D B D B' D2 B2 D U R D' R',51
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,B' L2 D L B' D' U2 L2,R2 F2 U' F U2 F R2,D2 R2 B F L F2 U' R B' U2 R B F,R2 U R2 F2 R F R' F2 R U' R',R' F' D' U L F L' D U' F,49
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,B2 D B2 F' L B U' L2,F' U2 R2 B U' B' U' F,F D2 F' R B R2 B' R B' R2 U R U',R' B' R D2 R' D R' D2 R2 D2 B R2,F' D' U L F' L' D U' F R,51
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,F2 U2 B' R' U' B' F' U,F D2 B D F' D,B2 D' U' B' D' B2 F' L2 U2 R B' F U',F L F' L' F2 U2 B' R' B U2 F2,F' D' F D B R2 F' R' F' R F2 R2 B',51
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,L R' F D' R F2,R F' R F' U2 F2 R2,B R2 D2 U R' U F' L2 F D U2 B2,R2 D B L F' R' U2 R U' F L' B' R D',B' L' F' D' F L B R D R',49
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,F D' R D2 F' L U',B' L' D F D2 F' L,F R' B' R F R' U2 R B2 L B F2,U R' U' L D B F2 R' B' R F2 D' L',R D' R' B' L' F' D F L B,49
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,B F2 U2 L2 D U2,B' F L D' B2 F' D',B F D' F' U' B U B R2 U' B2 U B,U2 F' U' R' U R2 B R' F R B' R2 U2,R D' R' B' L' F' D F L B,49
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,R' B2 F' U L' F L',R' B' R F L D2 F' D',D' R' D2 B' F' R' F L' D2 R D2 L,D U R U2 B2 D B D2 U R2 D B' D',F' D' F D B R2 F' R' F' R F2 R2 B',53
