scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,F' D2 R2 F2 U R,R' B' D2 U2 F L' U' B2 F2 D L2,R' U B U' B' R' U R2,B' F' D2 B2 R' U R' B F' U L B2 R2 D',39
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,R' B R' D F' L2 D2,U L2 R D U' B L' R D B L' U2,R2 F R B' R B R2 F' U2 R2,B D F' R' D R F D' L B' L B L2 B',43
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,D L' R2 B' U B2 L',D' F2 U2 L U' L F R' U2 L' B2 D,U' L U L' U' F' L' U' F U2,R' F R B' R2 U R2 U' R' F' R' U' R2 B,43
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,F D2 F2 U2 F' D',U' B2 F D2 L2 U R U' B R2 F2 R2 U2,R F' L F' L' F2 R U2 R2,L' B2 D' B' D B' U' L' U B L B',40
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,L' D2 B' R' U B2,R D U2 B2 D F' U' B U2 F2 L F R,R2 F R B' R' B F' R' U' R',U' F' U F2 R' B2 D' L' D' L D2 B2 R F',43
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,D2 L D' L2 B U L',L' U' B' D L2 U F' L' B' U L2 U,U B F2 L' B' F2 R U R' U2,F2 L' B2 D' F2 R2 U' R' U B2 U L U2 L',43
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,D F' U' L2 B2 D' L',B L2 F D2 B R' F' L' D2 R' U2 F' U2,U' B2 D B U' B2 D' B2 U B,B F R' D2 R F' L2 B U' R2 U B' L2 B',44
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,L F2 U' B' D' B L2,F R2 D' L' D' B D' F L' D2 R B,F2 D B2 D' F2 D B2 D',F' L' B' R' U' R B' D B' D L D2 B' L F,42
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,B L D' U2 B D,F R2 B2 R' D2 L U B2 D' L F L2 U',U2 R U B U B' R' U,U' L2 U L F' L' B2 D' B' R F' R' B' F L2,42
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,B2 D' R2 D U F L,L2 F' D U2 B' L' R U R B L2,U' F' U F R U' R',U2 F' U' F R2 B' F R' D' F D' F2 R B U',40
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,R2 F' R2 U2 L' D' L2,B2 F' R D' F D2 L R D B L' B2 U,U R2 U' R' F R2 F' R,U B D2 B' U R' B D2 B' R B' R B U2,42
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,R2 D2 B R' D2 L',B2 D U' R2 U L D' R2 U2 R F2 L,R2 U' R' U' F' U F R',U2 B' U R' F R2 F2 U' B U2 L2 F' L F2,40
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,R2 D2 F' R2 B,R2 D F L' D' B2 U2 L2 U F' L B' U,R U' R' U' R' F R F' U,D2 U2 F' U B' U2 B2 F' D' B' L2 F2 D2 U,41
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,L U2 R2 B' F' L D',B R U B' U F R2 D' F',L' B L' B D B' D' B' L2,F D2 F2 L' F' D2 F L2 F2 D2 F2 U L U' F,40
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,D R D F U' B2 L,U' L F U B F L2 D B L' D2 R',U F' U B' F R' B U',F' U' F U' B2 F D' F' R' D' R D B2 U2,41
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,U' F D2 B2 L' U R,B R' B2 U R2 U' F' R2 B' D2 U B2,R' B' R2 F R B R2 F',U F L2 F2 L' U B2 R2 B' L B' U F' U F2,42
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,B2 D' L' B D' U' B,U L U2 B D F D F L B' U2,R U R B' F R B R' F' R2,F2 D2 U' F' D F L D2 R D' L' D R' U F2,43
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,R2 U' B' U B2 L D,F2 R U L U' R D' L' D F D2 R B,U B' F R2 B F' U,F2 L U B D' B' U' F L F U B' U B U2,42
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,U' B U B2 R' D' R2,R' B' D L' F L2 R' U R2 D' L' F',U F L2 F' U' B D2 B',B D' R2 U' R' U R' D F D2 F D B' L F2,42
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,D L2 B2 U2 B R U2,D F L' D' L2 F' D U' B' F L B,U2 B' R' B U2 R U R',F2 U' B' F' D2 R2 F' D' F R2 B R F' U' R2 U2,43
R' F2 L B2 D' L2 B2 R' L U D' B U D R2 U' F' B R' B R' F2 R',x2,B' D B D U2 L',R2 F' R D2 F R2 U' B D' B' F' L',R2 U' R B U B' U' R,F2 L2 F L D F L F2 D2 L' F' D' F' L',40
L' D F' U2 L' D F2 B' R' D U B2 U D L2 B2 R2 F B' L' D R',x2,R2 U2 R D2 B2 L D,L2 B' D R' B2 U' R D' B2 D' B',U2 R' U' B U' B' R' U R,L D' L' D L' F' L2 D F' D' L' F,39
B2 F' L' D2 F2 L' B U2 B' U2 F L B2 U' B2 U R2 L' F' R2 D2 L2,x2,R' B2 D' L2 F R2 F',L2 U F2 U B D' R F2 L B2 L' B,B F' U L U' B' U' F U,R2 U2 F' U L2 F2 D B2 D2 B' R2 F' U' B2,42
U2 L2 F' U2 D2 R B2 L' B R2 L B2 U F B L' D2 B' F D F2,x2,L' B L' F2 U' B2,D2 B' D F2 R D L2 B D B D B U2,R' F R' B' D B R F' R U',B2 F2 D' L' F' D B2 U2 B' D B R' U2 F',43
L' R' U' R' B2 D' U' F' U B U F' U D B2 U2 B' D' B2 F2,x2,R2 F' U L R2 D,B' R F' L' D' L F2 D U' R' B' U B2,R B' R B R' U' R' U,U B2 D' R' D R' B' F2 D' B' L2 F2 U2,40
B L R2 F' D' L' D' U' B D' U L D L B D2 R' F R2 L U' B R',x2,U F' R2 F R' U2 F',U' R D L D L2 D R' B U2 R F,R' F' U2 B L F U2 B',U' F U B' F2 L' B2 R D2 F R' D B' L2 F,42
R F B D2 R' B L D B L' D L F' B' R2 L2 U' R F' L U L2 D',x2,F R D' B D2 F R',F' U' B2 F D' L' U L' F2 D' R2,U' B' R2 B U' F' L' U' L F,F L2 F U' L F2 U2 B' R B' D2 B U B U2,43
L U B' L' F' U L' F' U L' F D' R2 U F D' F2 L2 B R' F',x2,D2 U R' D L2 B U2,U2 R D B D F L R F2 D B L,D B2 D' F2 D B2 D' F2,F' U' F U F' U L' B L' F' D2 B' F U' F,42
R D L2 F2 D2 U F D B' L R2 U2 B' U2 L F' B2 R' D R',x2,U' L' B2 L' D R',B F2 R' B' F L U2 L' U L2 D U' F',U2 B' R B R U R' U,B2 R2 F' U2 F U B' R2 F D' B' F2 L F' L2 F2,43
F B2 R L' F L' R2 U2 B' D2 R2 D' L' D B' L' F L2 R' U F2,x2,L R2 D U2 L U2,B R B U' F L2 B U L D2 B R',R2 U2 B U2 B' U2 R' U' R',U' F U2 L U' L U B2 U R2 B2 D U F U L,43
