scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,B L D U2 L2 B' U' B' F2 L,L F' L' U' L F U L F L2,B2 L2 D' L R' B R2 D2 L R',D L' F2 L' R U' L2 R2 D' R D',,41
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,R U L U2 R2 F' D' B' L U2,B2 L U' F' R U L' U2 B2 R U2,L2 R D' F' L2 R2 B U R,R' U' B' L' U2 F2 R' D2 F2 U' B R B2,B2 U B F' L' B L B' F U' B,54
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,U F L2 D2 U2 F2 L' B' F,B F R F' U' R' U2 R U2 B',L2 D' L' R U L' R B' U R2,B F D' B' D2 R' D' B D B2 R F',B' U' B' F R B' R' B F' U B2,52
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,R U2 L' U R' D' L2 R2 F U' L,B' L2 B2 F' D' B2 U R2 U' F L2,U2 L U L R' F' L2 R U2,F2 L' B' F L B F' D' L F2,R2 D' U' R' D2 B2 D2 R' D U,51
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,B' U' R B R B2 L2 R' F D,B2 F' U B U' B' L' B2 L F,L' R' D' B L R' U' B R2,D B' D' U R2 D U' B' D',F' D2 R2 U2 B L2 U2 R2 F2,47
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,L' D R2 B' R2 F2 U' B D,B' L2 D L' R2 F' L' B' R2 B2,L2 R' D' L R' B L R2,B' D' R2 D2 B' D' U R U2 B2 U B,F' D2 R2 U2 B L2 U2 R2 F2,48
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,L D B L' D2 U R U B D,R2 B' D B' D' B2 R2 F' U' F,L D B2 U2 F2 U2 B2 D L',B' D' R2 D2 B D' U R' U2 B2 U B,L' U2 R B L B' L' R' U2 L2 U L' U',54
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,D L U' L' F2 L' B' U',F D2 F' D R D2 R' D',U L' D' L R' B R U',B' U' R B F' U' B' F U B,B' L' U B F' L2 B' F U L B,45
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,U' L2 D2 L' D' R2 U B' U L2,L2 F L D B' D' B D' L,F' D2 L D2 F2 D2 L D2 F',B R2 U' B D' U R' D R2 B',D2 F D' U L2 D U' F D2,47
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,L' U B' U' F2 R B F L' D2,B2 U2 R2 B' U' R' U R' U2 B,F' U2 L B2 D2 F2 R D2 B2 F,L2 F2 R2 D F2 R' B' F D B F' L2 B2 U,L' U2 R B L B' L' R' U2 L2 U L' U',57
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,D F2 R' U2 B' L2 B' U' F2,B2 U2 B U R' U R D' R' D B2,U2 R B L' R D2 L2 R2 U L' U2,L' U' F L2 D B F' R' D2 B' U L,D' F' L' B F' D2 B' F L' F D,54
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,L' R' B' F R2 U' L2 B R2 D',B' D' R2 D2 B' D' R U' B2 U,U2 F2 L2 B2 D2 L2 F2 R2,D2 B R' D L' R F' L B' D2,D' F' L' B F' D2 B' F L' F D,49
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,D' R U' B2 D2 F' L2 D' R2 D2,L2 F L2 R' B U' B' U B' R,R U' B2 L' R D2 B L R2,R' U B R2 B' R' U' B R B R2 B',R2 D' U' R' D2 B2 D2 R' D U,51
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,U2 R D' B' F' U2 R U B' D2,R2 B R B' R U' R D' R' D U,R2 D2 U L' R B' F2 L R,R D' F2 L2 B2 U' L2 F2 R,F' D2 R2 U2 B L2 U2 R2 F2,48
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,R2 B' F' L2 U F' D' F2 L2 B2,L2 U2 B' R' U' B2 R D2 U' B2 F' D,L D B2 U2 F2 U2 B2 D L',D2 U' R' F L B F' D' B' R D2 U,,43
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,B' F U' B R U L' R2 U',D2 B' D2 F' U' F2 L F U L' F2,D' F L B F' D' B' D,B2 U' B' F R2 B F' U' B2,L' U2 R B L B' L' R' U2 L2 U L' U',50
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,L' U' R2 D' R' B2 F U' F',R D' R' D R' B R B2 U R U',L F' D L' R D' U L' D R',R' U B F' L' U L B2 F2 R2 B F' U,D2 F D' U L2 D U' F D2,52
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,F' L F2 U L' R F L U2 F,L2 F R F' L2 D' R' D,F D' L' D U' F U F',R' B L' R D' R' D L2 R2 U' L' R',B2 U B F' L' B L B' F U' B,49
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,L2 R2 F D L' U2 R' D' B' U B',D B2 D' B' R2 F' U B' U2 F R2,B2 L R F L R F2 R2 D L2,B2 U R B F' U B' F R2 U' B2,,43
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,L' R D' B' R2 F R D' L2 D,F U' B U R2 U' B U B2 F' U B2,F' D2 U' F' D' U L D' F,L' R B2 L2 U' L' R B R2 U2,R2 D' U' R' D2 B2 D2 R' D U,51
R D L2 F2 D2 U F D B' L R2 U2 B' U2 L F' B2 R' D R',x2,L' U B D R' F' U2 B' D2 U,L' D' L2 F U L D2 L2 R2 B' U',R' F2 L' R2 U B L U2 R' F' U',F' L2 R2 B R B' L2 R2 F R',F' D2 R2 U2 B L2 U2 R2 F2,51
R' F2 L B2 D' L2 B2 R' L U D' B U D R2 U' F' B R' B R' F2 R',x2,U B D L B' D F' L,U' B R' U2 R U' R' U2 R2 B' R' U,U L2 D L R' B' L R U',L R U L2 B2 L R' U2 R2 B' R2,L2 R2 D L D' L2 R2 U L' U',50
B L R2 F' D' L' D' U' B D' U L D L B D2 R' F R2 L U' B R',x2,D2 B2 R' U R2 F' U2 B2 R',L' D L B2 D B D' R D' R' D,L F' U2 L' R B2 U R',B2 U R2 U' R' B' U' B2 U R B',R2 D' U' R' D2 B2 D2 R' D U,49
U2 L2 F' U2 D2 R B2 L' B R2 L B2 U F B L' D2 B' F D F2,x2,D L' R' D2 F' D2 B' R' D2,B2 L' D' F' U2 B2 U2 F D L,R F U' L' R B U' L R2,U L' F D B F' R' B' L U',B2 U B F' L' B L B' F U' B,49
L' R' U' R' B2 D' U' F' U B U F' U D B2 U2 B' D' B2 F2,x2,F U B L2 F' D U F L,U L U2 R U F2 U2 R F U2 L',L' R' B L R' U' R2,L' F2 R F L2 R2 B' L' D2 R,B2 U B F' L' B L B' F U' B,48
B2 F' L' D2 F2 L' B U2 B' U2 F L B2 U' B2 U R2 L' F' R2 D2 L2,x2,L' F U F2 D2 F2 D F U B2,D' B' D' R' D R F D' B F' D,L' R' B' L' R D L2,F2 U L2 B' U2 R B2 D L2 B' U2 L,,40
L U B' L' F' U L' F' U L' F D' R2 U F D' F2 L2 B R' F',x2,U2 L' D' B2 L B U F L' B,L U' F2 L' B U' B' R2 U2 R' U',L2 D' L' R U L' R B' U R2,F2 D B D2 B' R' B' D' B2 D R F2,D2 F D' U L2 D U' F D2,52
L' D F' U2 L' D F2 B' R' D U B2 U D L2 B2 R2 F B' L' D R',x2,B' R' F' U2 B' L2 U' F2 R F2,U2 B R2 U R' B D U B D' R2,L' R' D' B L R' U' B R2,B D2 U2 F' L F D2 U2 B' R',R2 F U' R F' U L2 R2 D' B R' D B' L2,54
F B2 R L' F L' R2 U2 B' D2 R2 D' L' D B' L' F L2 R' U F2,x2,D L' R2 B2 R F U2 R' F',L2 B' U L2 U' F2 D B F2 L2 B,B L R F' L R' D L2 B',B R' F D U' B D' U R' F' R B',D' F' L' B F' D2 B' F L' F D,52
R F B D2 R' B L D B L' D L F' B' R2 L2 U' R F' L U L2 D',x2,F U2 L' B2 F2 L' F U B' F',U' R U L2 D2 F D2 F L D' L,B2 L R2 F L' R U' R B2,L' D L R' B2 L' R D L,R2 F U' R F' U L2 R2 D' B R' D B' L2,53
F' B D2 B U' D2 L R U2 R' L' U2 R' D' B D' U L2 D' L D2,x2,B' L' B' D L' B' U' L B' U2,B2 D B' D' U R U' B2,U L' D' L R' B R U',R2 B' L R F2 L2 D' L2 F2 L' R,D2 F D' U L2 D U' F D2,46
R U F2 L' B' U2 L2 B2 R U' F' B2 D' F' L D R2 U2 D' F' B2,x2,F' L U2 L' U2 L' U' R2 D,U R' U R B D' R2 D B U2 B,R D' F2 L' B2 F2 R B2 D R',U F R2 B2 F2 U' B' F R U2 B' U',R2 D' U' R' D2 B2 D2 R' D U,52
D R B2 L B2 U' L' U' D R U2 D2 B U2 D' B F' L' R D2,x2,B' D2 B' R' U' L' D B F U',U' L R2 F' R' F2 U L F D2 L2,B2 R2 U L2 F2 L2 U R2,F D' B' D2 B U R D R2 U' B' F',B' U' B' F R B' R' B F' U B2,52
L' D2 B' F' D' F' L F2 R2 F B U2 L F L2 F' B U2 D' R F' U L2,x2,F2 D U B' U' F' L D2 U',F R' F' R' U2 B U B2 R B U R2,D2 L F' L2 R2 B L R2 D2,L2 B' D U2 B' D2 U2 F D B L2,D2 F D' U L2 D U' F D2,50
B D' L' R' F' U' D2 B2 R' U F' B' L2 B' F U D' B2 D' F2 D L R2,x2,F2 D' B' D' U2 R' F2 D F L2,U' B R' U2 R U' R' U2 R2 B' R' U,L2 D' R2 F2 R2 D' L2 B2,L' U B F' L2 B' F U L,R2 D' U' R' D2 B2 D2 R' D U,49
U2 B R2 B2 F L2 D2 L2 D F2 L2 D' B L' U D' L B L2 R2 F',x2,B D2 R D' B2 L2 U2 L' F D2,B U2 R U' R U' L2 D2 F' L2,L R F L' R U' R2,L2 B D' F D2 U2 B' D' U2 B' L2,D' F' L' B F' D2 B' F L' F D,49
U R' B R' U R B' F L D B2 L2 U F D R D' L F2 U2 D' F' L R',x2,F' U2 B2 R B' L F D' L2 R2,F R F' R B U2 R2 B2 D B D',L R F' L R' D L2,B' L2 D' F' D U' R U L2 B,D' F' L' B F' D2 B' F L' F D,49
U2 L R D' R2 B' L2 D2 B' D2 F2 D U' F2 B U D2 F' L2 B R F2 R2 F2 U',x2,F D L2 F' L B R D2 F U,L2 B' D2 F D' B L2 B U R2 U',R U2 L2 R2 D L' R F L',R2 B' R2 U2 R2 B' R2 U2,R2 D' U' R' D2 B2 D2 R' D U,48
U' L U F2 R' B' R' U' R U2 D2 L' U' R D U' F R L2 F2,x2,U2 R F2 U' F' R2 B' U B2 D',L F' L2 D' B D B L2 F L' B',B L2 R' D' L' R F L' B',F' L' R2 U' R2 B2 R2 U' R2 B2 L F,B2 U B F' L' B L B' F U' B,53
R2 L B2 U D F B U2 B' U' D' F B' U2 R' D2 L2 B R' D,x2,D' L' U F' L2 F2 U2 L' B' U2,D2 B' F D L' B' D2 B L2 F' D,L2 D' L2 R2 U R2,B U2 R B' U R U B2 U R B U',L' U2 R B L B' L' R' U2 L2 U L' U',52
L U D' F2 U B2 R' U D' B2 U2 F' U F2 D' U' R2 L2 U R' U' L' R' B2 U2,x2,U R' F L2 F2 L' B F L' B2,B L2 F L D2 R' D B L U' R,L' D2 R2 B' R2 D2 L2 F' L',R2 B D L U' L' D' R2 D B D' B',F' D2 R2 U2 B L2 U2 R2 F2,51
