scramble,orientation,step_0,step_1,step_2,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,R2 B F2 D2 B' L D F D,D2 L' R F R2 F D2 L2 R' U L' B2,R2 F2 L2 B D B F2 R D' R D B2 U R2,35
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,F' L2 D B U2 B F L' D',L2 B2 R2 B' R2 U2 L F2 U' R' F2 U2 L R,R U B2 L F2 D2 B2 R F2 U R',34
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,R' B2 F L2 F' L2 R B',F2 R2 F2 U L2 B2 D R2 B' U' L2 D F R2,R2 F R' D2 R2 F L2 B2 L' B D2 B2 L' F2,36
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,F2 U' L U B' D B2 F,R' F D' R2 D2 B' D B2 R' F' R B' R',D L B' R B L2 D2 L B L' D2 L R' D',35
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,D F' D' B2 F U' L D2 F2,L' U' F U2 F2 L F' R2 F2 D F R D2 R,D2 R D' L U' B2 L' D' B L U B' R B' L',38
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,B2 D' B D' L' B' U' B' F D2,B2 L B' D2 B U F2 R U2 F2 D2 B L' F2 L,B U' B L' F' D B F D B' L D' B2 U,39
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,D2 B R2 D U' F L2 D' U,L D' B D' B' D B2 L' D L B2 L',L2 B F U' L' U B2 U2 B2 L' U' L U B' F',36
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,B L' U2 L D2 F U F2,L' U L' B2 L' D L2 U F' R U' F L D',U' R F2 L' U' L U' B2 F' L' F' D2 B2 R2 U,37
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,U' L B L D2 L R U B L,D' F' L D2 B L R2 B' L2 F R2 F' D' F2,B2 L B' F' U F U2 F' U B' F U B L' B',39
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,D L' R' F' U' L' D2 B F2,R F2 L2 R D B2 D' L R' F R2 U' L F,U' B2 D R2 F L' F' R2 B2 U R2 F D F' R2 D',39
