scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,R2 U B' D L D2 U2,B D R' F2 R' F R2 D' B',D' L' D' B U2 R D U2 B' D,F L' U2 F U' F' L' U' L U' L F',,38
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,F L' D U' B' L U2,F2 D B2 F2 R2 U R2 B2,D R' B U' F U B' R D',U B2 D F' D' B' D B' F U' B D' B',R' F' R B F U2 F2 U' F U F U2 B',50
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,L2 B2 R F2 U L,F2 L F2 D F' L2 F L D',B L2 F L' B' U' L' U' L2 F' L',B' U2 B' U2 B2 U B2 U B U' B U',B R' U B2 L' F L B2 U' R B' R2 D R2,52
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,L' U R' B D' U' R,F' L' B' L' U B L2 F,D R' U' F' U F' D R D2 F,U2 R2 B2 L' D2 R' B2 U' L' U' L' R' F2,R' F' R B F U2 F2 U' F U F U2 B',51
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,R' D2 F' R2 F U2,B' L B' U' F' U B2,U' L2 U L F L F U F2,U F U' F' R' D2 R' D' R2 F R' D' R,U R U' R B2 L' D L B2 R2,45
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,U B' U' L' B' D F,D2 L2 R' D L2 F R D2,L2 U' L D' L2 D F L F2 U,U2 F' U2 F2 U2 F' L' F L F' U2 F',R2 B U' B2 D B2 U B D' B2 U R2 U',50
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,L' U F L' U F2 R2,U R' U B R B' U' R,F' L2 B' U2 B L2 U' F U,U' L' B2 R2 F' R2 B2 L2 F' L2 F L U,B2 L U R' U' R2 B2 L' D' L B2 L' R' B2,51
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,B R D' B2 F R' F,B' R F D2 R D2 F' R' B,F' L R2 F L' F' R F R F,B' L U2 B L' D2 R2 D R U2 B U2 R D,B2 L U R' U' R2 B2 L' D' L B2 L' R' B2,54
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,D U' R B' L2 U',D2 B U' F R2 F2 U B' D2,U' B D' L' D2 F2 D' L B' F U,U R' D' L' D2 F D' F2 D F2 D' F L R U',B R' U B2 L' F L B2 U' R B' R2 D R2,55
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,F' U' R2 U L2 B,D2 R' F2 L D' R F L' D2,D' L' D F2 U L U' L2 F2,R' B D' F' D F D2 F D' F2 D2 F D2 B' R,B R' U B2 L' F L B2 U' R B' R2 D R2,53
