scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D U B' U B2 L2 F R2 L D' B' D R2 L B D2 U2 F D2 B2 U2 B2,x2,D B D F' U' L2,D B D2 L2 F U2 L2 F' D',F2 L' U' R' B' R2 B R2 U L R F2,R2 B' R F' R F2 D2 B2 F L' B' U2 F2 R',,41
U' R' U' L2 F' L' U2 R' D' R' L F2 U' L R' U' L D R' F R2,x2,R B2 D' L' F' U2 R2,D' U' L' F R F L D' U F',F' D2 F2 R' B2 U2 B D' R' D R B F',F' R B' R2 B2 U2 F2 L B L' F' D2 B2 R,,44
D' U B L' B2 F R2 F' R B2 F2 L' F' L D' U B' D F B' L2 U L B,x2,B2 R' D B' U2 R F2,R' B' L B2 F U2 L2 F L' B' U2,L D' U' L' B D' L' D B' L D U L',B' F L2 D' L B D F' R D R2 D R,,44
U' B' R B R' U F2 L D R' D' R2 L U2 L2 U' F2 D R2 D L' D',x2,D2 L2 D' U L U F2,L D L2 B' U L F' R2 F' U2,B' R2 F' R2 U F U' R' D2 R' B U R2 U,F' R F D2 F2 R' B' F D2 F L' B D2,,44
D B' U D L R2 D' U R2 B R2 D U' B L' R2 D' L' U2 F' R D' B F,x2,F2 R2 F' R2 U2 R2,R F2 D B2 U' B' U' R F R' B',U2 B U2 B' L R2 F2 R F L' U2 R,D2 L' D2 L B' D2 L B2 L' B2 L B' L',,42
R2 L2 B U' D L D2 U' B F' U2 D B' D L D' L2 R2 D U,x2,R B2 D' F L D2 F U,F D' F2 D' L D' L' F' D F2 D,U2 R2 U' R' F2 L' R U' R2 U' L U',B' L2 B' D' L B L B2 L B L2 D L2 B2,,45
D' F B R2 B L2 F2 U R B R L2 U L F L' U D2 L' B F',x2,L B' R D F D L2,B R F2 R' F R' F2 R' B' D',F' R' F R' F' D B R' U R' B' R2 D' F,U B2 D' L' D' L D2 B2 U F' R F U2,,44
R D' L2 B L U2 D F B U2 D' F' D2 F2 R L2 U' L D' F',x2,B F2 D2 F2 D' B L2 B2,F2 R' D' B U2 F R2 U2 B' R F,R2 B U B2 F2 D' B2 F2 U' B' R2,B U' F' U B L' D' L' D L' U' F' U B2,,44
F' U' R2 F D' R' L2 F' B' D' U2 R2 D F2 U B' D' F2 D' B D',x2,L D' F2 L R' B' L,D2 L2 B' L' B2 R' D B' L2 F2 L,B R' F' U' F2 R2 F' R2 B' L' F' L R D,R' B' D' F2 L F' L D L2 B F2 R F,,45
R2 U2 D2 B2 F2 U F D' F' U D' L' D' R2 U2 B2 D R' F' D' B',x2,R2 D' U2 L2 R2 B' F2 R2,F' D2 B R' B' F2 U' R2 D U F',R B F' L' U2 L B2 F2 D' B R' F' R,L U R' U R2 B2 U L U L D2 F2 L D2,,46
