scramble,orientation,step_0,step_1,step_2,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,L' R' F' D',F2 U F' L2 F2 R' F U2 B L D2 L' U,U2 L2 B' L' R D R' D L' U2 L D' L',30
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,F D B2 F U R,U B F' D U' L2 U2 R U' B2 D' B F U,L' U2 R2 F' L2 D' R2 B2 L2 U L2 B L',33
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,U' B' D2 R D2,F2 R2 F D L' D' U' L F D' R2 D' F',F R2 F R2 F2 U2 L2 R' B L2 B' R B U2,32
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,B' U B2 D2 L B F2,B2 R' F2 U2 R' D B2 U' L2 B2 R F2 U2,F2 U' R U2 L2 D' F' R F L2 R' U' F2,33
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,R' U2 B F2 L',F' U2 B' R2 F L' F D U B2 F2 L2 U',L2 B L2 D2 L2 B' L U L' B2 L2 D2 L' U' L,33
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,D' L F U R2,B L' U B2 F U' L' F' D L' B2 U' L B',U2 R2 F2 L D' F' R F2 L' F L' U' R B L,34
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,U' L' F U F' R2,U L U F' D' F' D' L2 F' L F' U2 B2 R',F' R' U L' B' L' B2 R D2 R' B' D L2 U' R,35
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,B2 L D L R' F',B' F2 D F U2 B U' B2 F D' L R2 U2,D B D L R F R F U2 R B' R B2 D L,34
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,F2 D' B2 R2 D2,U' R' U2 F R' B F' D' R' B' F' R2 U',D2 R2 F2 R' F' D' B R D' F2 D R' B' D F R',34
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,U R F' R U F2,L B2 L' F R F' U' L F' D B2 F U,D2 B L' U L B' R' B D U' R' D' U B' R D2,35
