scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R L2 F2 D L R F' D2 L' U2 L' U' B L' R F D' L2 D L F2,x2,B D2 L' B L,L' R U' L R' U2 F,D' U F' U' L' B2 U2 B2 L D,U2 L' F R U F U2 F' U' R' F' L U2,F' U F D2 F' U' F D2,43
B' U' L2 R B2 L2 U' B F' R F R D R2 L' D2 B' D' R2 L2 F',x2,D L2 B' D' L,L B' R2 B2 U' F' D' B' F,B L B2 U' R U B2 L' B',D U' L2 B R B' L2 D' U R F' R',R B' U2 B R' D2 R B' U2 B R' D2,47
L R' F D' F' R' D' L' F D U F' U2 L2 D' F U' F' D2 U R' D' R2,x2,L' D2 U' F',D' U B D2 F2 U R D' L,D' L' D2 F2 D2 L D,D2 L2 U L B' D2 L' D2 B L' U' L2 D2,R2 F' R2 B R2 F R2 F' R2 B' R2 F,45
L2 B L' U2 B' D L D' U' R' U2 F L2 R2 D2 B2 R D F L2 F' L',x2,L2 F' U2 B',D' U L' D U F' L2 F2,B' R2 B D' U2 F' D U2,D' B L B' R2 B' R2 U2 B' U2 B2 L' B' D,R B' U2 B R' D2 R B' U2 B R' D2,46
F D' R2 D L D2 U2 R' F' R2 U' F2 L2 B D R' U2 F' D R' F' U,x2,D2 L' B F',L2 B' F2 D' B R' F2 L2,L2 D U' R B2 R2 B' D' R U L2,D U2 R' D L2 B2 L2 D L2 B' L2 D' R D2 U2,D2 F' U F D2 F' U' F,46
U F B D' U2 B L' B U L' B' R U2 B U' B2 U2 D2 F2 R' D2 U2 B,x2,B2 F' L B U2,U L' B F' D2 B' L' R2,D' F D B' D2 F' D2 B R2,D' L' F D' R2 B2 L' U B2 R2 D2 R F' L R',D' B R' F2 R B' R' F2 R D,47
R' L B' R' F' U R2 L2 B2 R' B D B2 D F' B2 L' D U R' L,x2,B' D' L' D' U',D2 L' U' B L' B' R D2 L',U' B' F' R B' D' F D' B2 U,B2 L2 F2 R U' R' F U L B2 U R' U' R U',R' B F D' F' U F' U F' D F2 U2 B' R',53
L2 R' D' L' B' D R' U' R' D' R D F R L2 D' R2 D' U' R' F2,x2,L U2 F L2 D',L' U2 L' R' D' B' D F2,R2 B R2 B U' B' U R2 B',B' D2 B D B' D U F2 L' D F' D' L2 F2 U' B,L U' L' D2 L U L' D2,46
R' F' D2 L D' B2 F2 U D' F B D R2 U F' D R D2 L' R2 U2 D L',x2,R B' L2 U',F2 D U' F' R2 U B D',U' B2 D F' D' F D' B2 U,B' D' U2 L2 U' R U' B L' B2 R' D L' F U2 B,U F' U' B2 U F U' B2,45
B' F' L U R F' B D B R D2 B' L D B D2 F' D' L2 R B U L R2,x2,B2 L U' R2 D',U2 B2 F2 D B' D B' F2 R',L2 R' D B R2 U' B' R' D' L2,U2 L U' B2 L2 F2 D' L' U2 B U' L' R2 D L' U2,R B' U2 B R' D2 R B' U2 B R' D2,52
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,B L' D2 B',R D2 U' L2 D' B' R' D' F,U2 F2 R2 U' R2 F2 U2,U' L' U' R2 F' R' U R' B F' U B' L U,B2 R' D F2 D' R B2 R' D F2 D' R,46
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,L F' L D' U',R2 U L R2 F' U L',D2 R' D' R2 B R2 B' R D',B2 L2 D U B' U' B2 D B' D2 L2 B2 D,R2 F' R2 B R2 F R2 F' R2 B' R2 F,46
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,B' U2 R D2 B',B F2 U B F2 D' B2,U2 L F L' D' F' D U2,B L2 R2 D2 B' L' B' L' R2 D2 U2 B2 D2 B,F' R2 B R2 F R2 F' R2 B' R2 F R2,46
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,F2 D2 R U2,U2 R' F2 D' B D U2 L2,F' D R' F R D' F,L B' U' L' B2 D R' D' B2 L U B L',D2 F' U F D2 F' U' F,40
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,F2 D' R2 D' F',D' B2 D F2 L' U F2,U B R' D2 R F D' B' L2 U',D' U2 F D F' R U F2 U' R2 D2 R D2 U2,R2 F L' F' R2 F L F',44
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,U2 F' D' F2 D',B U B D' R D B2 U',B D2 F R' D F R F2 D2 B',D2 U F L2 F U' R2 U' B2 D B' R' U R',U F' U' B2 U F U' B2,45
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,U L2 B2 L' D',D B U' R' D' F R',R D' R B' D B R' D,L2 B L2 R' D L2 R B L F' L' B2 L2,R' B F D' F' U F' U F' D F2 U2 B' R',47
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,U' L B2 U',L' U F D' B L' D F,L2 U F2 R F R' U' F2 L2,B2 D U' B F' L D L' B' F2 D' F' U L' B2,D2 L U' L' D2 L U L',44
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,L2 D' L' D' F2,B2 R D2 F' D2 B U2 B,F' D2 L2 B2 R B2 L2 D2 F,D R' U R' B' D' L' B' U' B D' B D R F2 U',D2 R B' U2 B R' D2 R B' U2 B R',50
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,B R F' D,D' U' R2 B U' L B' D B',B2 L' U F U' L B2,L2 B2 U' F' U B2 R2 D B2 D' R' U2 R' U' F L2,L U' L' D2 L U L' D2,44
