scramble,orientation,step_0,step_1,step_2,total_moves
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,U2 B2 D' L B2 F2 D2 F,D2 R' U' B' U' L2 B2 U' B2 U2 B R2 F' U F,D U2 F' L2 F' D U' R F2 D2 U2 L U,36
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,B2 D' B L' B L' B' D F2,B' R' D' L B' L' B' U' L2 B' L' B2 U B,D2 B' R' B R D2 B L B' L',33
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,R F L F U2 F L2 R B,R2 D L F2 L' U F D' R2 D B' U R2 F L',R B' D R2 F L' F U L F2 R B,36
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,F D' F2 D' F D' L F',U B' D' B F' D R' D F' D' R2 U2 B' U,D B L' D' B' D2 B L D' B' D2 B,34
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,B2 U R2 B' R F R2 U,F' L' U2 L' R U' L2 F' R2 D' F' D' R2,U B D' F2 R2 F2 L2 B2 L2 D B' U',33
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,B U' L B2 D2 U L F' D',D' U R' F2 R' D' U' R2 B' D' R B' D B D2,B' L' B' D L B L2 B' D' L B L2,36
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,R2 U' B2 U F R2 D' L2 F,L2 R' U' B2 R' U B R U B' D' R D L2 R,R' U R D B2 U' B' U' B U2 B2 D' U',37
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,R2 D F' D' B L2 U' B',L' D' R' B2 L2 R B' D' U2 R U F2 U R' B,L D' R' B' R D L U B U' L2,34
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,D' B2 D' B U' L' D L,L2 U R2 D2 B2 L' D' U' R2 U' B2 F D R' F U,F' D' U L B L' D U' F L',34
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,B' L' U' F' U2 F2 U',B D B R U B' F2 L' D L B U' B R2 D R2,U B2 F2 D' B' D B2 F2 U' B,33
