scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,B' U F2 D' F L U2,D2 L' R2 U B L' U2 R2 D2 L2 F,L2 U2 L' B2 L2 B' U' R' F' R B' L U2,F2 R B' F D2 B F' R F2,40
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,D L' F2 L2 D' F R2,D' U' F2 D F' R F' U,B' U2 R U' B2 U' L' D' B L U2 R U2 B2,L2 F' D' U L B' L' D U' F L',40
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,B' D U L D F' U',L' R' D2 B D2 R2 F' U L U' R',F2 U' B2 F' L F R B2 R' U F2 D B2 D',F2 R' B' F D2 B F' R' F2,41
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,L2 U' B U' R',F L2 U L2 U' L' D' F2 D L F',R' B L2 F L' B' L' U L' U' L2 U' F' R,B L' B D' U R' B R D U' B2,41
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,B2 U F L B2 F2 L,U2 B U2 L B L2 B D2 B,D' F2 R' B2 F2 L2 D B2 F2 U' R' F2 D,F2 R B' F D2 B F' R F2,38
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,F L' U2 B2 D2 U B R,R2 U' R2 F' L' F R2 U2 L R2,F L' F2 L2 U2 B L2 D2 R B' R' U' B' R2 F2,B D2 F2 D' F D F D2 B' L' F' L F,46
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,B F2 L R D B L F',L' D L2 F' L' D' L' F D' L,F D2 R2 U2 L U B D L' D' U2 R B' R D2,F2 R B' F D2 B F' R F2,42
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,L2 U R2 F U B' L,L2 U L' B2 L2 B' L2 D' B' L' U',R' D' B' D R F' R2 D' B' D' R D2 R2 F L,L2 F' D' U L B' L' D U' F L',44
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,L2 B F2 U2 R' B R2,D2 L D2 F' L2 F R2 U' L R2,B' D B D L2 B' L R' B' R2 B' L' B L2 D' R',B2 U' F' L' F U B D L D' B,44
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,F' L F' L D' F2 R2,U L F U2 B U2 B' L' U2 F' U',L2 B2 F L' F' D B2 D2 B' F2 R' B R F2 D2 L2,U2 B F U F2 L2 F2 U B' F',44
