scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,R2 B' F' L' R' U L U',B D2 R2 D2 B R2 D2 R2 D,B' D B' L' D' L D B2,R U' B2 F2 D L' D' B2 F2 U,35
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,F R' D2 U2 F2 U2 B' L2 U2,D' L B L' D' B' D2 U R D U',D' F' R2 D' R2 D R2 F,D' B2 L' B' D B D2 L D B',38
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,D F2 L' R2 D2 U2 B' F' U' B' R,L B R U2 B R2 B' U2 R' B2 L',D2 B2 D' B' D2 F U' L2 U F' D,D2 U' L D' U B' D2 B' D U' L U,45
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,R F D U2 F' U' L2 B F2 L,B U2 B R F R' B' D F' U2,R U2 B L2 F L B' F' U2 F' R' F2,D' B' L2 D2 L2 B' D U B2 U',42
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,L' F' R2 B D U2 R' F D' L2,F L F D U L' D' B' U' F2 D2,R2 B2 R' D' R F D F' D' B2 R2,F' U R2 U' B' F R D2 R' B,42
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,F2 L2 B' R B' L2 R2 B2 U' R2,L' R D L2 R' B U B' R' U' L' D2,B U F' R F U' B2 D' L' D' L B,R D2 R' B F' U R2 U' B' F,44
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,L' F2 U R2 D2 F U' L D F',F' R2 U2 B' L U2 R2 U L' U' F,F L' R' U' L U F U' F' R F',F' D' R D2 R2 D' R F L B' D L',44
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,D' F' L' U' F2 L2 B' D' U B2,D' L D2 F U2 R2 B U2 L D',B' L D B D2 B' L U B U' L2 B,F' U R2 U' B' F R D2 R' B,42
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,F D F2 L' U R' F D' U' F',R B U F D R' D2 F' R' U',B2 D' B D R D2 F D' F' R' D2 B,R F' U F2 R2 B2 F2 L2 B2 U' F R',44
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,D2 R' U' F' D' U F R' U B,D R D B2 R B' D B' R' D' B2,L B R' B2 L' D' B' D B2 R B',D' L' R F D F' L2 R2 B2 L' R D' B',45
