scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,L' U' R' B D L2,L2 F U' R B' L D' L' B L2,L U R' U2 L2 B' D2 B L2 U L' R',D2 R B' F D2 B F' R D2,,37
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,L D B' L',L' D2 F2 L' U' L2 R2 D' B D2,R' B' D' U R D2 R' U' B D2 R D2,F2 R' D' U F2 D U' R' F2,,35
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,L' F U B2 F',B U2 R2 B' D2 B D2 R2 B' U2 R',L D B D2 B' D L2 U' F U L,B F' U' L2 U' B2 F2 D B F' U2 R,,39
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,B2 L' U2,D2 B R B' D2 R F' U L F U',D' B' D2 R' U' L' D L B D2 U B D,B' F D B F U2 B2 L B2 U2 F2,,38
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,F' L D2 U',B2 R2 B R F2 R2 U2 B L' F' U2 F',L' R F' L F2 L' U R U2 R2 F L,D2 R2 B' F D' B F' R' D2,,37
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,R' B2 R' B' L2 U',F D2 L' D2 F2 L F R' D R2 D',D B D' F2 D R2 F R2 B' D' F2,R B2 R U2 F2 D2 L F2 U2 R',,38
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,L D L' D' L2,D' R2 B' D2 F2 U L D2 F2 D2 R2 U',F' L2 D' U' L F U F U' L' D L2 F,B U F' R' U' R2 U F R U' B2 D2 B,,43
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,D2 L2 B D' L,R2 U' R B2 F' R F U B2 R2 D,F2 L' F R2 B' R2 B R U' F2 L F' R,R' B F' U L2 U B F' L' B2 F2 U2,,41
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,L2 D' F D',U' R2 D L' R' D L U' B' D' U2,D' B' D B2 R B R2 D' B' D2 R2 B2 R,L2 R' B' F D' B2 F2 D2 U' B' F R',U2 B2 D U L U' L' D' B2 U B U B',53
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,L' D' L2 B F,D2 R B D2 F' U R F' L F2 R2 U',R2 D' R2 B D R2 B2 D' B' R2 D' R' D',U' R B2 F D' B F' R B R' U,U2 B2 D U L U' L' D' B2 U B U B',54
