scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,U' B R' B2 U2 L2,U R2 D R D R' D' U' R2,F' R D R' D B U2 B L U2 B2,R' B U R B R2 B' D2 F D2 R U' B',U2 L2 F L F' L U' F U L U' F' U',52
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,L' D2 R2 D B L,L2 F L' U2 L2 D2 F' L D,D' F' L D B R B' L' R' D R,L' F' L2 D2 R F2 R' F2 L D2 L F L,L2 U2 L U' L U L2 B2 R D R' B2 U2 L2,53
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,F' U B2 L B F2,B2 D R B' D' B R B2 D,L' U' F2 U R F L F2 R' D',B R D U' R' U2 F' U' F D' F2 R' B' F',L2 U2 L U' L U L2 B2 R D R' B2 U2 L2,53
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,R U2 F D',L B' R' B R2 U L' B2 R2,D L' F2 L U R F' R' D2 U',R2 U' R2 D' U' L2 B L B' L U2 F2 D,B R2 D2 B' D' B' U' B2 D' B U' F' U2 B2,50
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,F R B L' F,B2 R B U R2 B R2 B' U' R2,D' B R B' D2 U B' L2 B U',R' D' R F D B R F R' F' R2 B',F L B D2 F' D' F' D F2 D2 B' F' L',50
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,D F U' B2 L2 F',U2 L' R' B2 D L2 R F L' U2,L' F' L2 F D B2 F' R B2 L' D',D U' B R2 B D U' L' B2 D2 U2 R',L2 U2 L U' L U L2 B2 R D R' B2 U2 L2,53
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,B2 R' B D U',R B R F D' B2 D' B D F',B F U R U' B' R D' R' F',D2 F D F' R2 U F2 D2 F2 U' R2 D2,R2 D' B U F2 U B D F D' B' U2 B' D,51
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,U2 B L' U2 L2,R2 B U R2 U2 L2 D' L2 U,F' L B D2 R D B' L' F2 D',R F' R' D B U' R' U R B' D' F,L2 U2 L U' L U L2 B2 R D R' B2 U2 L2,50
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,U2 L' R2 D' B U2,B2 D' F U' R' D B U R2 B,B' L B' F2 R U' R' F' U' B2,D' F' R' F R D2 B R B' D' U F' U',R2 D' B U F2 U B D F D' B' U2 B' D,53
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,D B' R U' F2 L,D U2 L2 D L' D U2 R' D B' R,D B R2 B' L' D' F' D F2 L D,L' U F D' F2 L' F' L F2 D U' L,B F R' U' B U' L B' U R' U R2 B' F' D,55
