scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,U2 L2 B' U2 L U2 R',R' B2 D2 L U L2 R B' D F2 D B D L,B L' R D2 L R' B,U R' B2 R U' F2 U R' B2 R U' F2,40
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,B' L2 D2 R' F U2,R2 F R' D B2 D2 B2 F' L2 R U' L2 R2 B,L F L2 U L' D' B D L U' L F',R2 D' L D R2 D' L' D,40
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,R2 B2 U' L D,B D L U' B L' B R B' D B2 D2 B R',B L U' F2 L' U' R U' B R' B' U',L D' L' U2 L D L' U2,39
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,F' L' R' U2 F2 D',R' U L2 U2 F2 R D' U' R' U2 F2 L2 B R,L' D' B' D B2 R D2 R' B2 D2 B' D2 L,R2 D' L D R2 D' L' D,41
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,U L R' B D2 L2 F2 U',D' F2 L' D F2 U2 B' R2 B R2 B2 R' U2 B,F D2 R2 U2 B' R2 D2 L2 F2,D' L D R2 D' L' D R2,39
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,D F2 L' B' U' F' L,L' R' B L' D' B' R' B F2 L2 R' U' R',U' R' F2 D2 B2 L' D2 F2 U',F2 D B' D' F2 D B D',37
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,U' L' D B U L2 D,R D' R2 B L2 U L' B' D2 L' B R D' F2,L D2 B' L U B' U' L' D' B D' L',F2 D B' D' F2 D B D',41
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,F R D' B' D U' L',U2 B R2 F2 U B U' F R2 U' F U2 B' U,L' B2 D' B D2 R D R' D2 B L,R2 U' F L2 F' U R2 U' F L2 F' U,44
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,L' U2 B L B R2 D,F U2 B U2 R2 D2 U L' U L' U2 F D2 F',D' B2 D2 B' R D F D2 F' R' D' B D',U' F L2 F' U R2 U' F L2 F' U R2,46
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,L2 D2 F' U R U2 L2,U' B' F2 D2 F2 L B2 U B' L' B D2 U B' U,U B' U' B2 R' U R B' R' U' R B',B L' B' R2 B L B' R2,42
