scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,U' B U' L' D L2 B,U2 F' D F2 D' L2 B F R' B' U2,B2 U2 L2 D' L2 B R2 B' L2 D L2 U2 B2,B2 U B' F R' U2 R' B' F D R2 F2,43
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,U' F' L' F' U2 B2 D',F2 L2 B L R' D B' L2 F' D' L',R2 D' L R U2 R D2 F' D2 L' B2 R2 D R2,F' D' B' L B2 L2 B' L D F L' U,44
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,D L' D2 R2 U B' D',U F2 U F' L' D F D F2 U2,U2 L' R' B L B' U2 F' U2 L2 F R U,U' R D U B2 U2 B' U B U B2 D' R',43
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,B F U' B D' B,R' B U L2 R D2 L2 U' B2 R U',U L' F2 L B2 F U' F2 U B2 F' U',R B L2 B2 U2 L2 B2 L2 U2 B R',40
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,R U2 B' F' U R F2,R2 B L' D U2 L' U2 L R' B R',R B' R' B' F2 L D' B L2 D L2 B F2 U,U' L' R B L2 B' L R' U L2,42
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,F2 D R2 F' D2 F2,F2 R' D2 R' F' L' U B2 R U B',U' F' R2 D' L' U L D L2 U' L2 R2 F,F2 L' R' F D2 L2 D2 F L R,40
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,B U' F D L2 D2 B,B2 L' B' U F' U' B2 L U R2 B2,L D2 R' U' F U2 R U' B R2 F' R' D2 F2,L2 B2 U' B' F R' F2 D2 F2 R B F' U B2,46
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,L2 F' R U L U2,F' D' B' R' B2 D L' F R B',R' F D2 F D' B2 D F U2 B2 U2 F R,U2 R' F' R B L2 B' R' U' F U R,41
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,B R U' F2 D2 L2,B2 F' U2 B' F' L' F2 L' D L R2 B',U R B2 L2 B L' B2 L R' D2 R2 F D2 B L2,B' L' U' B L B F' D' B' L D F,45
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,B2 L2 U' B' F' L',L2 R2 D' F' D R2 F L2 B' R2,L2 U B' D2 F R2 F' R' B U' B' D2 B U' L2,F2 R' D' F' R2 B' L' B' L U' B2 R' F',44
