scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,L' D2 B' D B,R D2 B2 R D2 L2 U' B2 U2 R',D U B L U2 L' D' L2 F R2 F' L2 U2,B R' U' R U L U L' U' R B2 R' B,,41
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,R D B D U2,L' D2 L2 F' R2 U' B' L U2 R2 D',D B' L B R B' R' U L' D',U2 L R2 F D' F D F2 L' R2 B U2 B',B R F' R2 B U2 B' U2 R B' R2 F R2,52
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,D' F U2 L2,D' L D2 R' B2 D L2 R F' U',F2 D B2 D U B2 D2 U' F2,B' U2 R' U R U2 B2 L' B' L B' U' B,R2 F' R2 F D' R2 B R2 B' D2 F D' F',49
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,B2 D L U' B',R2 F L' R U' B F' R2 D F,B' D2 L2 R U2 L2 R' D2 R' F' U' B U2 F,B U B' U2 B U2 F U' B' U F',R2 F' R2 F D' R2 B R2 B' D2 F D' F',53
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,B2 U' L2 F,F R' B' L2 R' B2 L' B D R2 F' L2,U B' F R D F' U' F D' B F' U2,L' D2 R2 F' U2 R2 D2 B' L',B R F' R2 B U2 B' U2 R B' R2 F R2,50
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,U2 L2 U2,F L' F2 D' R F R' U' L U',B' D U L' B' U2 L' B' L U2 L D' B,F' D2 B D L D' B' L U' L2 U L D2 F,,40
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,B2 U' B' D,U F' D' F2 R' D' L R F' L',R2 B2 R2 U2 B2 U2 R' U' R' U R' B2 U2,L2 U B F' L2 B' F U L2,B R F' R2 B U2 B' U2 R B' R2 F R2,49
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,L F' U B2,R2 F2 R U' L' R2 D' B' L' R' B2,L D' U' R U2 L R' F' L' F' D U L',L' D' R B' R2 D L D' R D B' U B,R2 F' R2 F D' R2 B R2 B' D2 F D' F',54
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,D' U2 B U',U F L2 B' L2 U' R B F D F',U' B2 D2 L' F2 L D R2 D B R B U,R F L2 B F L B' F2 R' B D2 B',R2 F' R2 F D' R2 B R2 B' D2 F D' F',53
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,D' F' R2 D L',U L' R' U F L2 D' L' R U' B',U R U' L F' U R2 F2 R2 F L' R',F' L' D B2 D' B' D2 L' D' L2 B' L' D' L F,R2 F' R2 F D' R2 B R2 B' D2 F D' F',56
