scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,L' U B D' B' D U F2 L' B',F2 U2 B' R' B2 U' B' R U2 F2,B U2 R' U F2 D2 F' D2 F' U2 R U' B2,,33
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,D' R D' B L' B L' R2 D2 U2,F2 D U2 L' U' B' U L D' F2,U2 R' U' R B2 D' B2 D U' B' L2 D L2 D',B' L2 B2 L R D L' D' R' B2 L B L,47
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,B2 U F2 L2 D' U' L2 F L',F2 U2 B' F R' B F' U' F2,D' F U' F' L2 F U F' D' L' B' L B' D2,,32
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,U2 R' D U F2 L' D F' U2 B,R F2 U F U R U F,B L' B R' U' R' F2 L' U' L' R2 B2 D' L',B' L2 B2 L R D L' D' R' B2 L B L,45
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,U' R' D L' R' U2 B' F2 L2,F' R B' R B R2 F,D B2 D2 L D' L D' B2 D2 U' L U L2 D,B' L2 B2 L R D L' D' R' B2 L B L,43
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,B' D B U' L' R' B' R,D2 U2 R B R' U' F' L2 F D2,R2 D2 L' B' L2 B U' L' D' U R' B' R D' R2,,33
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,D2 U R' D R2 D B' U2 B2 L' B,F' D B D' R D B' D' R2 F,D B U B' U2 B2 D L2 U2 R' U L2 U2 R D2,,36
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,F' R2 B2 D' F2 D2 U' B D B,D2 R' B2 D2 F2 L' F2,D2 L' B2 L R F2 U R' B R U' F2 R' B2 D2,,32
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,D B2 F' R' U' F L B' L2,F' R' U' R' U R U F,D2 U2 R D B2 D' R' U L R' U2 R U' L' D2,B' L2 B2 L R D L' D' R' B2 L B L,45
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,B L2 U2 F D2 U2 B U,D2 B L D2 F2 U2 R U' F2,D2 U' B' U B R B U B U' R' D2 F2 U' F2,,32
