scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,B2 F' U' F' L' F2 U2 F2 R2,R2 U B F' R' B2 L2 B D' U',D2 L' F2 D2 B' D' B D' R F' L R2,L2 U' F2 U' L' R B U2 L2 R2 F L R,44
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,L' B R' U2 L D' U' F2 L,R' F' U' B2 D' F2 L' D2 B2 U',D' B' D2 L2 B2 R F2 R' B2 L2 D' B,D2 R' D B F' R2 B' D' R2 D R F R,44
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,L' R' F L2 D B D' B',F2 D2 R' D2 F2 R2 D' R2,D' R B R2 D' L' F2 L D B' R',R' B' D' L' D2 L B D R D2,37
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,L R2 B2 F2 D2 L U F' U2,D2 L R B2 D' L' R F,L D2 L F L' D2 L F' L F L,L D' F2 R D2 U2 L D' U B2 R2 U L',41
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,F' L D' B L F U R2 F2,B2 L2 U R B' L D2 R' U L,D' R' D2 L' D' L2 B2 U' B2 L',R2 B D L B L U2 F U2 L D L D R2,43
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,L' R' F' L2 R' U2 L' U',L' D F D2 L D' B' R2 D2,D2 R' D' R F' D' F' D F2 D' F',D B U F' R' U F L F' L' U2 B' R,41
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,U R U L2 F2 U2 L D2 B',U' F2 U2 F2 U2 F2 U',D2 R2 F' R' D' F D F R' D2,L U' B R2 D' U' B2 D2 B2 U2 R' D L',39
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,B D F U' R D F' U' R,L' U2 F U F' L R' F2 R,D2 L2 U' B U L2 D2 F D R' D',D' R' B' F D2 B L B D B' L' F' R',42
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,B' L2 B' U2 R D L R' D',L' R' U' F' R' F L F D' R2,D F D' B U R' U' F' R B',B R B2 F D2 B D U2 B' L' B U2 F' R,43
L' B' R D' U F L' U L2 U' F' B2 D2 L' D' U B2 R2 L2 B L,x2,B' U' B2 U L R' B R' D',L' U L D2 R' D' F' D',R' B D2 B' L2 F L R2 F2 L D2,B' U L' F L D2 U2 L' D' L D2 U B,41
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,U F2 R' D2 U2 F U2 L B,D2 B D' U2 L' D F U2 B' D2,B' L D2 R' D R D2 L2 F L D' B,B' L U L2 F' L2 R2 B R2 U' L' B,43
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,U B F2 R F' R' U R2 D,L2 B2 U2 L2 D2 F2 D2,B2 R B2 L' D2 R F2 L D2 R2,R2 U' B' R' U' B2 U B R U,36
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,U R2 U' L D2 F2 L' B' D2,L2 B R U' L2 R F' R D R,L D2 R2 B D' R' B' L2 F' L D F',U R D L' R F2 R2 U2 L2 B' L2 U2 L U',45
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,L2 F' R2 F2 U' R F2 U',F' D F' R' D' L' U' L F',F' R' D2 F D R F2 D F R' D',L' D2 L R F' R B' F D' B' R2 B2 R',41
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,B L' D R2 D B2 D B U' F,R2 U F2 D' U' R D2 L2 U L2,L' F L' F D R' D' F' L2,U2 B2 R F2 L B' F U' B F' D2 B2 L F2,43
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,B R B' L2 F' U F' D2 L2,D' L' U2 F L2 R' B R2 D' L',R F' R' F L' F2 U' R U L D2,R2 D R2 D' B' D' R' D2 R B R',41
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,L2 B' D' B2 L' D2 B2 L2 F2,L' F L' U L F2 L,D2 L' F D' F D R F' L D' R2,L2 D2 F' D R B2 D F D' L' B2 D L2,40
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,R B F' L2 U' R D' B' R,B D L2 D U' R' F2 D2 U B',B R B2 D' B2 R' B L2 U' L2 B2,D2 F L D2 L' D' F' L B2 R2 B2 L' D',43
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,L D' L' R' B F2 U B,R2 D2 R F' L R2 D R' B' L',D2 L' U' R' U L D R D,L2 D R' B F' U L2 B' F D' R2 U2 L2 D2,41
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,B2 D2 R' F' U2 R B' U2,L F2 D' B D F2 L',F2 U F U' F L2 F R' F' L2 R,R U F D' U L' F2 L D F' U' R2 F' U',40
L' F D B' D' F B' U' D' R2 D2 B' U' D2 F B2 R L' D F2 U2,x2,D2 L2 B R U2 B' L' U2,D2 L' U' L2 R2 D L' R2 D2,D2 F' D' F D R F D R' D,R2 D B' R' D2 R B D F D2 F' D2 R2,40
L R2 F R B L D B' D' F' L2 D R' U' D B' L F2 U' D B2,x2,U2 L2 B' D R B' U' L F2,R2 D' R F' L' R U L,B2 L' U' R2 D R U L2 U L' R,U R' D' L2 R2 F2 L' R' U2 B' R2 U2 L' U',42
D' R F2 R F' B U2 L2 R2 F U D B2 R2 F' D' R2 F2 R2 D2 F2 B2 D2 U' R',x2,L B' F2 U2 F' U' F D' B R,L' U L F' R' D2 F' D' R,B2 L U2 B' U R B2 L' D2 B D' R',L' B' L' U' R B D L B' U' R' F L U,45
U' R2 L' D F' B' L' U2 R U R L' B U D2 R2 B' F2 R D2 R D' R2 D2 F,x2,D2 L' R2 F' L' U L B F',R' B D B' R D' B' D,R D L' D B' D B D2 F2 L D2,R B' F D2 B2 F' R' B' L' R U F U' L,42
U D2 F' R2 D' L U' B F U2 L2 B' F2 L R' D B F' D' R F2 L' F,x2,U2 L R2 B' D L' B' D2 B',L B' L2 B U2 B' L D2 R' D2,D2 R2 F' R' F L' F2 L D' R',D R' D L' R2 B D R D' B' L R2 D2,42
