scramble,orientation,step_0,step_1,step_2,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,D' F' D2 R2 B' U' R' B L' D',D2 B' D2 U2 F' L2 U' R2 U' B2 D2 R2 D B2,F D' F' R' B' L' D L B R,34
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,D' L' D2 F L U R' B U2 R2,F' L2 F2 U L F2 L' U' F2 U' L F L F,B' F D' B' U' L' U B L' D L B F',37
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,R2 F L U R B D' R' F',D2 L2 U' F2 L F2 L' D F2 D U,B R D' R' D R D F' R' B' F2 D2 F',33
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,D2 L D R F U2 L D L F U',U' L U B U2 F2 U R D2 R' U L B L',B2 L2 F R' B2 L B L2 B R F' D2 L2 B2,39
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,D2 L U' L2 F2 D2 F2 U B' U',U2 F L' D2 R2 B U B' R2 D2 F' L F' U2,D' L2 U2 R2 B D' R D R U2 L2 D F,37
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,B2 L' U2 F2 R F U' L B',U2 L2 F' L2 U2 F U2 L' U2 L U2 L' F',R' B' D2 B2 R' F' R B' F R F' R F,35
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,D2 B' R' F' U' F' D' U2 R F,R' B2 D B2 R2 B' R B R2 U2 F2 L' F U2,D' L2 U2 R2 B D' R D R U2 L2 D F,37
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,R2 D2 B2 R F' D' L2 R' B F,F2 D' B R' D R B' R' D' R D F2,U F L' U2 L2 D' L F' U2 F D L2 U F2,36
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,U F U L' F' R' B L D' R',D2 R B2 R' D' U R F2 R' U F D' L U2,B' D2 R2 D' R D' R' F' R F D2 R2 D2 B,38
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,F' R' B U F2 L2 F U' B2 D,U2 L U L' F' L2 R' B2 D' B2 L2 R F U,F R U2 B L' B' L' U L B L' B' U R',38
