scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,R2 B D' B F',R2 D' B2 D2 L2 R B2 U R' B2 U F2,U L' R2 F' R2 F R' D2 L B' L' D2 L R U',B R' U' L' U L R B2 L2 B' L B L B,46
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,D' U2 B U R' B,U R F2 R' B F L F2 L2 B F D B2,B' D2 B' D L' B D' B D B D' B L2 D B',B R' U' L' U L R B2 L2 B' L B L B,48
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,F' L' D F' U2 B,D' L U2 B U' L R2 U F2 R2 D2 L U',F' U R U F' U F' R F' R' F2 U F,B R' U' L' U L R B2 L2 B' L B L B,46
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,L2 R F' D F' D2,B' U2 F' L F L' D U R B L2 R',D2 R B2 R' F R' D2 F2 D' L2 F2 D' R F' D2,,33
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,R2 U B F' D,U R U2 R B' R' D B L F2 L' U',R2 D' B' F L' F L D2 R2 F D2 B U' F2 D,,32
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,U L' B F D' U2,L D2 L' D2 L' B L' U' B' U L2,D' R' B2 L' F' D2 F L' B2 F2 R' F' U' F' R D,B R' U' L' U L R B2 L2 B' L B L B,47
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,D2 U' R2 B' R,R D' L R2 U' B' D2 B2 U B L' R' F2,D L2 U R D R' F' R B2 R F U' L F L F',B R' U' L' U L R B2 L2 B' L B L B,48
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,R D' U2 B L U,L' B' U' R' U L B' D2 L' B R F2,F' U2 L2 U' R2 U' F2 R' U' R F2 U2 L2 U2 F,B R' U' L' U L R B2 L2 B' L B L B,47
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,R U B F' D R,D U B' F2 R F D B' R D2 L F U2,B L' D' B R D F D2 L' F' D' R' D' L B2,B R' U' L' U L R B2 L2 B' L B L B,48
F2 B2 R F2 B2 D' B L U' R D2 L2 U2 D L2 R2 B' L2 D' L2 B',x2,R D L R' F',F2 L2 U2 F' L2 D2 F R' B2 L2 B F,F' D' F2 U L' U' R B L2 B' L' R' F' D,,31
U' R F2 R2 B F2 D' U' F2 U B D' B2 L' D2 L' F' R2 D' L D' F,x2,L2 B U' L' B F2 L,F2 U F2 L' U F R2 U2 L F' U2,D' L2 R' U' F2 L2 U' L R U2 L D' L2 D2,B R' U' L' U L R B2 L2 B' L B L B,46
U D' R F D L F' B U' L' D' F' D' F' B D' B' F R2 D' B2 U',x2,R D L' B' L2 U2 F2,U2 B F L2 U2 F' L' B' U L D2 L' D2,U F2 L' R2 D B R B' R D' U2 R2 U' L R U',,36
R2 B F U R' U' L R U2 B' R U2 R' L' U R U' D2 B F' L' B2 F U' R,x2,R U' B R F2 D',B R D F R' U' R D' F' L' R' B' U2,L B' R U B' L2 B D F U2 R U B R2 F L',,35
D' R' F U' B' F' D' B2 D' U R2 D2 L F D B2 L' R F' L2 R2 U F,x2,U2 L D' L2 R,U2 B2 L' D2 R F R D L' R2 B2,U' F D' U' R U R' B2 D' L' D B2 D R F' U,B R' U' L' U L R B2 L2 B' L B L B,46
L2 F' B U' D R U F R2 L D' B D' U2 F' U' R2 U' R' B F',x2,F' D' R' B F2 L,F L2 B F' L B' L' R' F L U' L R,D2 B F D' B U B D U' B' R' U2 R F' D2,,34
R2 F U L2 U' R U' B U2 B' D L' R2 U2 L B' F2 D' F2 L',x2,D' U2 R' U2 B R2,D' L' B' L' D' U' B' D2 L2 B U B',L2 U' F D2 L D2 F' R2 B R2 D' R2 B' R2 U L2,B R' U' L' U L R B2 L2 B' L B L B,48
B L U L2 U R2 F' L2 R' U' R D B R' B' U B F2 R2 U' R',x2,R F U L' U',F' L B' D2 F R B' L2 F R' B2 L,F2 U' B U2 R U2 B R U2 R' B' U2 R' B' U F2,B R' U' L' U L R B2 L2 B' L B L B,47
D' R' L' U2 D2 L2 R2 B' F' U2 B2 F' L D' B' U L R2 F L D2 L2 D F R,x2,D' B L R2 U2 B,F U2 R' B2 F2 D L F D L2 B2 U2,U' B2 F' D' L U L2 D U' B' D' F' D B' F' U,,34
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,L D B U2 L F',U2 B' D2 R F R' B F2 R U' R F2,D2 R' B2 R F' R D' R2 B2 R2 D' R' F D2,,32
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,D U2 L' R' U B,U R D' R2 U F' D2 F' D2 F R,D B' D' F' R2 U2 B' R U2 B R' F' U2 F2 R2,,32
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,R2 B' F D R',L B2 L' D2 B F2 D L2 U L2 F2 D2 B,R F' L F L' R2 U2 B' R B R2 F' U F2 R2,,33
