scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,F' D2 U' R' F',L' R2 B2 D' L R' D' R2 D B R2,B R' F R2 B2 R2 F' R U2 B' U2,L2 B D L2 D' L' B' D' B2 D L',,38
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,D2 L' U F2,B' D' F2 L U' L2 F2 L F2 U R' F2,B U L' U' L2 U' L U2 L2 U' L' B',L2 B' L' D B L2 B' L' D' B L B,U2 R' B D2 B' R U2 R' B D2 B' R,52
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,F' D' U' L',D U R U2 L2 U2 B' R2 U' L D,U2 L R' U' R U B U' B' L' U2,D U' B D2 B' D' U R D2 R',,36
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,L U' L,L2 B' R' U R2 U' F2 L' F' L2 F' L2,D' B' D L B' D L2 D' B' L2 B L,D B' R D B D2 B' R' D B D2 B' D2,U2 R' B D2 B' R U2 R' B D2 B' R,52
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,B' D2 L' F',U B2 D L' R' B' D2 B' L2 R' D2 U,L2 B' L B' L' B2 F2 L B' L' F2 L2,B' L R D B' D' L' D B' D' B2 R',U2 R' B D2 B' R U2 R' B D2 B' R,52
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,D R D2 U,D F L' B2 D2 B' U L' B2 F' R2 B' D',U' B L' B L D B' U B D' B2,R' U2 L U L U' L2 U2 L R B L' B',R' B D2 B' R U2 R' B D2 B' R U2,53
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,F L2 F2 U',B' D' R2 F2 U B' U F' L' B2 F' L' R',F' L2 R' B L B' L R B L B' F,D L' D' L D' R2 B' R' B R' B' R' D B,,43
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,F L U2,B' L F U B2 L' F' L2 U' L F' U,R D U B2 R B' R' B' D' U' R',D U2 F' R2 F' D U' R D2 U2 F2 L U,U2 R' B D2 B' R U2 R' B D2 B' R,51
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,F2 D2 R F,B2 D' F D' L2 B L' U B F2 R F L,B' R2 B U' B R2 B' R2 U B' R2,U' B U2 F R' F R F2 U2 B L B2 U,R' B D2 B' R U2 R' B D2 B' R U2,53
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,D2 B2 R B',D U' R' U' F2 D L' D2 B' D U' B2 R2,D2 B' L2 R B2 D B2 D' L2 R' B D2,B2 U B U2 F' D2 R D R' D2 L2 D' F U,U2 R' B D2 B' R U2 R' B D2 B' R,55
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,R F U2 F L2,D' L' R D B L2 B' D U' B' L' U R',R D L' D' R' D L D',D2 B' D R F D2 F' D' R' B D2 B2,,38
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,D2 L U L B2 U',B' U' F L2 U B' R B2 L D2 B' R2,F2 D B2 L' B D2 B2 D2 B' L D' F2,L B' L2 B2 L2 B U' L' F' L2 F U,U2 R' B D2 B' R U2 R' B D2 B' R,54
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,F' R' B U,F2 R2 D' U' F2 L' R' B L' U R2 U2,F' L B' L2 D L2 B L' B' D' B F,U B2 F2 D' R' D B2 F2 U' L,,38
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,L' D2 B2 U' B,F' L R' D L D U' R B L' U' F',B U B' R B2 L' B R' B' L B2 U',D B' R D B D2 B' R' D B D2 B' D2,,42
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,U' B2 D L2 F,B' D2 B F' D' F2 L' F U' L' F2 D,U2 B2 U2 B F2 D' B2 D F2 U2 B' U2 B',L U B2 U' L' B' D' B2 D L B L',R' B D2 B' R U2 R' B D2 B' R U2,54
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,U' L D' F D2,D R' D' U' R2 B D2 L2 B D' F D U',U2 L' B R B' L R' U2 L' B' L,U R' F2 D' F2 R2 U' B R F D2 F' R2 B,,43
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,U R' F' L,B' D2 L R' U' F' D' F' L F' U R2,B U' F2 D' B D' B' D2 F2 U2 B' U',U2 B' L R' U2 L' R B' U2,R' B D2 B' R U2 R' B D2 B' R U2,49
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,L' U' L',D L' B2 L D B U2 F' R2 U B' U R',B U' L U2 L' B L' B' L B' U',F' D2 B2 D B' D' B' D2 F L B L' B',,40
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,D' B' U F2,R U' F2 U' R' D' L U2 L' D,B L B L' U B L B2 L' B' U' B2,U' L' F2 D2 U2 R' D' U F R2 F D' U2,,39
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,B D' U2 F',L B2 L' B' D' U2 L D' F2 U2 B L',R' F2 L' F2 L U R U L' U2,U' B' L2 B' U B U' B' L2 B2 L2 U B',R' B D2 B' R U2 R' B D2 B' R U2,51
B L R2 F' D' L' D' U' B D' U L D L B D2 R' F R2 L U' B R',x2,R2 U F2,R' B2 L2 D U R' U' B2 F' R' D2 F,F D2 B' D' U' B2 D' U F' R2,D' L R' B L' B' L' R D L,R' B D2 B' R U2 R' B D2 B' R U2,47
U2 L2 F' U2 D2 R B2 L' B R2 L B2 U F B L' D2 B' F D F2,x2,F U' B L' F,L' B D' F' R2 B2 D F R2 B' R' B',U' B2 U L' U' B2 U B2 L B2,B' R' B2 F2 L B L' B2 F2 R,U2 R' B D2 B' R U2 R' B D2 B' R,49
B2 F' L' D2 F2 L' B U2 B' U2 F L B2 U' B2 U R2 L' F' R2 D2 L2,x2,B2 D L2 R F,B2 U F' U' L2 R2 D B R D L2 B',D2 F' D' B2 D F D' B2 D',U2 F' L F D' U2 R D B' D' R' D,,38
R D L2 F2 D2 U F D B' L R2 U2 B' U2 L F' B2 R' D R',x2,B2 U' F' U' B',L2 F' L' B' L' B2 U B D' U2 L2 R,B' U' F2 D' R D' R' D2 F2 U B,U' R' B' U F' U B2 L B2 U2 B U F R,R' B D2 B' R U2 R' B D2 B' R U2,54
R' F2 L B2 D' L2 B2 R' L U D' B U D R2 U' F' B R' B R' F2 R',x2,L' U2 F2 L' F,B L' F2 U F' R F' U2 B2 L D F R,B' F2 D B D2 B2 D' B D B' D2 F2,R B2 R2 F D B' D2 B2 F' U' B U R',,43
