scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,R' F' L D B,D R B' R' D L2 U R D2 U' R,L D F2 L U' F U2 F' L' F2 D',U' L2 U L2 B' F U F' U B U' L2,,39
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,L D L' D,R F U F U L' D' L2 U' B' L D L,B U2 B U2 B' U2 B2,B' L' B D' B L' B2 L D B' D L2 D' L',U2 B2 D U L U' L' D' B2 U B U B',51
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,R2 U B,U2 R2 U R U' R' B U B' L2,L B2 L' B2 L' U2 B U2 B' U2,D U' L' D' R2 D L' D' R2 U B2,,34
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,B' U' L F D2,B2 D F' U B U2 F' U F2 D' B2,R B2 D B D L' D2 B2 R' B',F D R2 D B' L U' B L' D2 R2 F' R',U2 B2 D U L U' L' D' B2 U B U B',52
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,F2 D L D,R B2 D' R' B2 U2 L2 R2 U' F2 U' L,U2 B L' U L F' L2 F L2 B',B2 D2 F2 R' F2 R D2 B D' B' R' B D B,,40
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,D' B' R D L2 F,U' R U2 F2 R F2 D2 L' D2 L' U',B' U B2 U' B' L' B L B',R2 D B' U2 B2 U' B' D2 L2 U' F' D R2 F' U,U2 B2 D U L U' L' D' B2 U B U B',54
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,U2 B2 L' F,B2 D B R2 U R' D R' B F2 U' R',B2 D L2 D' L' B' L B',L D2 U R2 U2 R2 B L' B L B2 D2 L2 U' L,U2 B2 D U L U' L' D' B2 U B U B',52
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,L B L2 U',U F' L2 D' F' L' D L2 F2 U' L' R2,B L B2 L B2 L' B,R F2 D2 R2 B L B' L' D' B' D R2 D2 F2 R',,38
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,L U' B' R D',F U' B L2 D R F2 L' R' B' L' F',L D L' D' B D L D2 B' D,B2 U B D L' D' L U' F U2 F' L2 B' L B2,U2 B2 D U L U' L' D' B2 U B U B',55
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,U2 L' D' L2 F',B L R2 D2 F2 U' R2 U2 L2 F2 D2 B,D2 L' U B' U' B L D2,B' F2 D' B D' B R D' B2 R' D2 B R B D' F2,U2 B2 D U L U' L' D' B2 U B U B',54
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,R D' U L' B F,R' D2 B' R2 B' R' B' D2 U R2 F U',U' R2 D L2 D' R2 U2 B U' B2,B' F U B R' U' R U B U B2 U' B F',,42
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,F2 D L F' D',D U2 L2 B' D2 R2 U F' D L2 B2 L,L F U' B F' L B L B2 L',D2 F' D F D2 B' D2 F2 R' F R F D B,U2 B2 D U L U' L' D' B2 U B U B',54
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,F' R' D F' D2,U B' D2 F D U' B' D B2,R2 F' U' B U2 B' F D B2 D',F L2 F2 D R' D' F' R U' R' U F' L2 F',U2 B2 D U L U' L' D' B2 U B U B',51
