scramble,orientation,step_0,step_1,step_2,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,L2 B R' U L D F' D' F' U',D U B' D' B' U B2 R U2,U2 R B' R' U2 L2 D' R' D' R F' D2 L2,32
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,U' L2 U F L U L U L,U' R2 B R2 U' B U B2 R' U,D B' D' B' U B2 D' R2 D B R2 U' B',32
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,U2 R' D' L' B R F2 D2 R2,B' U' B2 R2 B' U' R U2 B U',R2 B' U2 B' U' R D B D' R2 U R B2 R2,33
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,D2 B L' R' F2 L' U2 F2 R,B R2 U B' F R2 F' R' B U B',B D' U F D F2 U' F' U F2 U' B',32
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,R' F2 D' L' D2 U B' R' F2 L' F,R' B D' L F' L' D U R2 U B' R2,U2 L' F' U' R2 U R2 F L2 B' R B L' U2,37
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,U2 B U2 B D' R' U' R' B F2 D,B' R' D' R D B2 U' R2 U B' R',R' D' B2 L' B R D2 R' B2 L B' D R,35
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,R2 U2 L D F D2 U2 R D',U' R D2 L2 U' L2 D R D U,U2 F U R' U' F' U R' B U' B' R2 U,32
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,F D R' D' U' B2 F2 U' F L',B F2 D2 L2 F' D2 R2 B2 R F' R',U2 R2 U B R2 B' U' R' U' B R' B' R U',35
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,R' U2 B2 D2 B L2 F U' R B2,B U2 R' U' R U F' U2 F U B',B U B D2 F2 L B' F2 U' B D2 B2,33
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,B U' L R' U2 F' L2 B' L D L',B2 U B2 U' R2 U R B U' R' B',U' B2 U B' R' B2 R U2 B' R' B U2 B' U' B2,37
F B2 D' L' F2 B2 U' B L B' D F' R2 B D L U2 L2 U F' L2 F' R,x2,F' D R U2 L' D2 B' F D2 R,F' U2 F U' B' R2 D B D' R,D U' B2 R' D B D2 U' L U' F' L' U' R2,34
B F' U2 L F' R' U' B' R2 U2 F2 B U R' F' B2 D F U R U' L D' B',x2,R2 B2 L2 B' U B D2 B2 L B,B U' B' R' B R2 U R' B',R B U2 F R2 U R' F' R' F U' B' F' R,33
U2 L F' L F' B2 R U' F' B2 R' D U' L U D F' U F' D U' F' D' U',x2,U R2 B2 D U' R' D' F U',L2 U' R' F2 L B L' F2 R' U L2,B' F2 D U' F' D2 L2 D F U B L2 D' F2,34
B F' D2 F' R B' F L B L' D2 L2 B' L' B F' R2 B U2 F2 D U,x2,L U F R2 D B L D U',B R D' R U' R' D B' F R F',D2 L2 U B' U B U2 L2 D F D,31
F2 L2 D U R2 B' D' R' L2 U2 L' F2 B2 U' L' F2 B' R' F2 U B L R B2 R2,x2,B' R F2 R' U' L2 D L F2 R,R' B L R2 U' R2 U L' R2 B',B' U2 F2 U L F' D' L' D B2 D' B R2 B2 F',35
U2 L B D' B' U R2 B2 F' R U D2 F L2 B' L R B' F' D' L R',x2,U B' L' F2 D' B2 L' R' F,B U R2 U' R U' R2 F' U2 F R' B',B R F' U2 F R' F R F2 U' F R U2 R2 B',36
R2 D2 U F L B2 U' B D2 B' F2 R2 L D2 U' F2 L2 R2 F B' L' B D2 U,x2,B L' U' B R D' L2 B' U',B2 D2 U' F' U' L U F D2 U B2,D2 U L U2 L' F' L U F D2 B' R U' R' B,35
D2 B2 F2 L2 F2 L F' R2 L2 U2 F' R' F' L' D' F U' D2 L' D' L2 D2 B F,x2,L B' D F' L' B2 U2 R2 D',F L2 B L' D R2 F L2 U2 L U F2,F' D' B' D F' L D2 L D2 L2 D' B F' D F',36
R2 U2 F L' B L' B' U2 F2 U2 D F D R' L U B D2 B' U',x2,D F' D L2 U B' D2 F D2 L,U R2 B2 U' R2 U2 B' R2 B2 R U R,F L' D' F' U' R U' R' U2 F2 L' D F' L F',37
B2 R' F2 R D2 B2 R U' F2 L2 U' D2 B' D' L2 U F U' D' F D' U' R2 D R2,x2,B' D R2 B2 R2 U B' D2 R',L2 F D2 U F D F' U' F' L2 R',R' B F2 U' F' D' L F L' D U B' F' R F',35
