scramble,orientation,step_0,step_1,step_2,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,D' R2 B' L B F' L U2 F,L2 R' D2 R F L2 D2 F' L D' L D',F2 L U' F' L2 F' U L' F U L U F U2,35
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,F L R' F2 D' B D R,L2 D' R U2 F' L2 F2 L2 F U2 L2 R',B' F' U F' U2 B U F U2 L2 F2 L2 U F,34
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,B' F R' F2 D2 L' B2 U F,L' R2 F' U' B2 U F' L R' F2 D2 R',L U' F2 L F' U F L' F L2 F2 U' F' L2 U,36
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,B2 R' F2 L B' L2 F U B2,L' B F2 U' R U B' F2 L2 B D' B',D F' D2 L' D L' F D' L2 D2 F D' L2,34
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,B R2 U B' L2 R' D' B' D2,R' D2 F' D2 F R B L D' L' B',B' D2 R F2 D L U R2 U L' R D L B',34
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,L' R' B2 U2 B2 D F D2 L,L' D' R' B2 R2 B' L B2 L' B' R' D2 L,L' B' R B' R' D2 F2 R2 D' F' D F2 R D2 B2,37
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,R2 B2 F' D L2 U' R' B2 U,F L2 F D F2 L2 B D2 B' D F2 L D,R2 B2 R2 B' R2 U' R' U2 R' D U2 B2 D' U2 B,37
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,U2 R' B' D' R2 F L2 F U',R' U L' B F L' B' F' L B2 U' R,D2 R U F D2 L2 D U' L' F' D F' D R' D,36
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B' U' B D2 F L R B2 D' U',F L2 F' D2 L2 F L2 D' F' D' L2,U2 L2 F' L2 F D2 U B R B2 U' B2 R' B' D2 U,37
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,L2 F2 U' L U2 L U B' R',F U' F2 R' U2 L' B2 L U2 F2 U F',D2 U' R U' R D2 B2 D2 U R2 D B D B' U L2,37
F B2 D' L' F2 B2 U' B L B' D F' R2 B D L U2 L2 U F' L2 F' R,x2,L D B R2 D L2 U' F2,R' B D L2 B2 L2 D B' D L D R,U2 L2 F U F' U L U' L' U' L2 U2,32
B F' U2 L F' R' U' B' R2 U2 F2 B U R' F' B2 D F U R U' L D' B',x2,B2 R' D L2 F L2 D R' B',R2 U B U' R2 B' D2 L2 D2 B,B U2 B D2 U F' U' R' D2 B' U2 L B' L',33
U2 L B D' B' U R2 B2 F' R U D2 F L2 B' L R B' F' D' L R',x2,L' R' B R' D U' R2 F' R',B L2 D' L F L D2 B' L' F' L,F2 L2 F' L' R' U L2 U' L R F',31
F2 L2 D U R2 B' D' R' L2 U2 L' F2 B2 U' L' F2 B' R' F2 U B L R B2 R2,x2,R2 D2 B D' R2 B2 D F L,R' D R B R' F2 R' F2 D' R B',D L B D2 L F' L' D' F' D' B' F' L F D',35
R2 D2 U F L B2 U' B D2 B' F2 R2 L D2 U' F2 L2 R2 F B' L' B D2 U,x2,B R U' F R2 F2 D2 L2,F2 R D2 L F' L2 U L D2 U' R' F2,F' L U2 F U' F2 U' F U' F U2 F U L' F,35
U2 L F' L F' B2 R U' F' B2 R' D U' L U D F' U F' D U' F' D' U',x2,L U' L' B' F' U' B' F U2,U2 F U B U' F R' U B' F' U' F' U2,B D L' F L2 D R F R' F' D' L' D' B' L',37
B2 R' F2 R D2 B2 R U' F2 L2 U' D2 B' D' L2 U F U' D' F D' U' R2 D R2,x2,R2 B2 D' U' F' R U' B',B2 L' F2 L' U B2 R' F D F D R2,B R2 D U L D' B' R D2 L' D2 R' U' R2 B',35
D2 B2 F2 L2 F2 L F' R2 L2 U2 F' R' F' L' D' F U' D2 L' D' L2 D2 B F,x2,R B L' R B2 D2 F2 U' B' D,B' U2 R2 U2 B' L U2 F' R U2 L',B F' D' L2 D L' F L D2 F' D2 B2 U2 B U2 L,37
R2 U2 F L' B L' B' U2 F2 U2 D F D R' L U B D2 B' U',x2,L2 F' R' F U2 F2 L2 F,R B2 D2 L' U' L2 F2 R2 D B2 U2 L2,F L' R' U' F U R U' B' F U' B L' U2 F2 L,36
B F' D2 F' R B' F L B L' D2 L2 B' L' B F' R2 B U2 F2 D U,x2,U L' F' L2 D' R D2 B2 D2 R',D2 F' L2 D2 F' D' L2 D' F D L' D,D2 U' L' D' L D2 U F R' D2 L F' L2 F D' R,38
