scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F2 R D2 U' R F' D2 R' B' R' F' B' L2 U' L U F2 B L B2 R F' R2,x2,D2 F2 D2 F' R B' L2,R' B2 D' F2 L U' F2 R' B' D,F' U2 B F D2 F' R D2 B' U2 F L2 D',B D L2 B2 L2 D B' F' D2 F,40
D2 F2 U2 D' R D2 R2 B2 U2 F B2 D2 B R B F2 U B L2 U D',x2,R F' R' U B L' F' L2,D' F2 L2 D L D' L U B2 F2,D2 L D L D2 F' D F L D' L D' L,B' D' B' D' B D B D B D',41
D' U' B F' R' L2 U2 D' R' B D2 L R2 F L F' L2 B2 L U2 L F' R D' L2,x2,F R' D' B F2 D U,D B L' F' R' F L B,F D' U2 B D U2 L' F' L',D2 B' D' R' D' B' R F L D L' B F',37
U' B D2 L' U' L B' F D R L F' L B2 F2 R' F2 D' L U D2,x2,D B' U' L' R2 U B' U2,F' U' R' B' R U B2 F,F' U2 R' F D' B2 F' U2 F' L F' L2 D2 F',B' R D F D2 F' R' D' B D2 B2 D2,42
L D2 L D2 B2 L U D2 F2 D2 F2 U' B' U' F' D U' R' U' B U' L2 U' L,x2,U' B F D F' D2 L,F' R' B F D B,L2 U' L2 D' U' B U2 L F' L B D2 F D,D2 B2 D2 B' D R F D2 F' D' R' B,39
R D F2 R B' L' U' D R2 B F' L2 B2 F D' F2 R2 U2 R B F2 D2 R L D2,x2,F' L' D2 U2 L2 B R' U R',U' L' R' B L B' R U,D B D F' R2 D' R D R2 B' F2 L F' D',U B R' B2 R2 B R' U' L' D B' L,43
U2 D L2 R F' L' R' B R' D' B2 L D F L D B2 U D' B F',x2,R D' U' R B D2 B' U2 R,F' R D B2 D' R' B' R F D,F' D U L B' L' U' B D' F D' B' D,L' B D' L R' B U' L U L' R B',44
F2 B L' F2 U' B L' D2 F D' B2 U' D R2 U' L' F L B' D L2 D' U2 F' L,x2,D' B' D' B' L R U',B D' B L' F2 R F2 D L,F D2 L2 F L U B' L' B2 U' B' L' B F2,L D' B' L2 B2 U2 R2 F2 R2 U2 B' D L',43
U' B R B' U2 F L2 U2 B' R2 F2 U' L2 U' F' R L U' D2 F' B' L,x2,D' B2 R' F D' B2 R2 U,L' D' F' R D' F L B,D B D' L U' L U B2 D' L' B2 L2 B,R' F' D U' R B R D U' B2 D2 U2 F,42
R2 F B L F B2 R2 F2 D R' B2 F D2 F2 B2 U2 D' R' D2 L R U2 L' R2 D2,x2,U R B L R2 F2 U',R F2 U2 L F R2 F D2,B' R' B F D B' U B D' U' F' R B D2,F L B F' D' B2 D' B' F L B2 F',41
