scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,F2 R F L B D' U' R,F2 R' U' F' R F L U L' F2 U,F2 U B' U R U2 F2 U B U',L' B D2 F' R2 F' R' F D2 B' D2 F D2,42
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,L2 B L' R2 B' D F',D2 R B L' F L D2 R' B2 D' B L',D2 F' U2 F D B L2 F2 L2 B' D,B F2 R F2 U' F U' R' U2 B U' F' U B2,44
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,F2 L2 R' U' B' L2 D,D2 U2 R' U R B' U2 B' D L D U',F2 U2 B' D2 B R' B' D2 F R2 B L F,D B' L B2 U2 B2 L' B D' L2 F R2 F' L2,46
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,L U2 R D2 B' D2,B D U' F U2 F U' B' R' F2 L,F2 L2 D' L2 B F2 D2 L D' L' B' D',B D' F' D R2 B' R' D2 R B' F2 L2 F' L' B,44
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,L' U R B' L' B2 R2,L2 D2 U2 L' D' B' D2 L' D L U2 L2,B2 D2 U L' U L D2 B U' B' U' B2,B F U2 F R B' R B2 U2 F' U' F U' B2 F2,46
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,B' R F2 D' B R D',B2 D F' D' B' D F U2 B2 D' B,B2 F' R2 F' L R2 F D2 R D2 L' B2,B R' F' U' F R F' U2 R' U' R U B' F R2,45
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,L' D B' L D B R2,F2 R' B' L D2 U2 F2 U2 L' U' B R,U' R' D U' B U B D' U R',F L2 B U F' U' F2 R2 B' D' F D2 F2 L2 F',44
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,U' F' L' D' B' F2 D' R',R' B2 U2 R' B2 R' U L2 U' F2 D',L F' L F' U2 B D' B' U2 F2 L2,F' R D R' B' D' B' F2 L' B L B2 U B' F',45
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,U2 F L' B2 L2 R2,D' U' L B2 U2 B D L2 U L U L,L2 B' F' D' B R2 U F U' R2 F L2,L U' F U' R2 B' F2 D L2 D B2 L' B' L' B F,46
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,B2 F2 L' B2 D' F,L2 R F2 D F R' F2 D2 F2 L D L,R' B R2 U2 R2 B' R D' L F2 L' D,R' D' B2 U' F L2 U L' B D' B R2 D2 B2 L B2,46
