scramble,orientation,step_0,step_1,step_2,total_moves
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,R' F L2 R F2 D R' B2 R,B2 L2 B D' L' F2 D' F2 D F' R' D' R B,R2 F2 R B R' F2 R B' R,32
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,B F' D' U' B2 D L R' D,F R F R' U F2 R F U R' F U',D L D' B L U R2 D' R' D B' R' U' L2,35
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,L U B' R2 U L2 F U B L,D R' D L D' B D' R B' L' D' F D,B2 D' F L' B' L F' U' B D B' U B',36
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,D F2 R2 D F' D' B L2 R',R' F R F R2 B R2 B' R2 D F' R F' R,L' D2 L' B L B L' B' U B' U' L D2 L,37
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,F' D L U2 F' L2 F' R2 U,R' F U F2 U' R' F D F2 R' D2 R',B' D B' L' F L' B F2 D2 F D B,33
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,R B2 D B' R F L B',L R2 D' B' D B R' D' L2 R F' L R2 F',D' R' D' B R F' R U R2 B' R F D2,35
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,B' D2 U' B F D' L' R2 U,F2 L2 D R F2 R' F' D L' D L D2 F',F L2 D' B D L2 U2 F U F' U F',34
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,U' B D U R U2 B2 F R2,D' R F' L2 B2 R2 U2 R' U B F U2 B R',R F L F' R' F L' F',31
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,D' F L2 R' B R' U L2 B',B' R' D R D2 B2 U' F2 U R F R' B' D2 F2,R' B L2 B' R B' D B2 L2 B2 D' B,36
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,L' D' R' B L' U2 L R2 U2,D' U2 R' D' U' B' D2 F' U' F' U B F2 U',B2 U2 R D' B2 D R' U F' U2 L2 U2 F U B2,38
