scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,B2 D L2 F2 U F',R2 D' F D2 R' F L D' R D2 L' F D',F' R' D' U2 L' U L D U R2 B' R' B F,U' R D U B2 U2 B' U B U B2 D' R',46
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,B' F' L2 D' F2 U2 B U' L,D' F2 L2 B' R B' L2 R' F2 D R2,U' L D' F2 D R' B' U' R' U B L' R' U2,,34
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,B2 F D' U' F' U L D2,U' L U B2 D' R' F' U2 L2 U2 B2 F' R,L' F' D L2 U' L U' L D' F D' R2 D L,U' R D U B2 U2 B' U B U B2 D' R',48
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,F' L2 D' L B D2 R' D2,F' D' L B' R' B2 L B L2 F' R2 D',U F' U F R U2 L U' R' U L' U,U' R D U B2 U2 B' U B U B2 D' R',45
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,R2 D2 L' U B' L,B F' D F U B D' R' B2 D2 B R2 D2 U',B R2 F U R D U' B' D' F' R2 B',U' R D U B2 U2 B' U B U B2 D' R',45
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,D L' U B' D2 L' R' F',U B2 R' F2 R F L2 R' F2 R B2 U' R,F' R B R' F R B2 F D B' D' B2 F' R',U' R D U B2 U2 B' U B U B2 D' R',48
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,B2 R2 U' B L R' B' R',D B' F U2 B D2 L' U2 B F2 D2 R2 D' R,R U2 F R B' F' R' U' R U B R' U2,U' R D U B2 U2 B' U B U B2 D' R',48
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,B F' R' B2 L' F2 L2 F,B2 U2 F' D2 L2 F' U2 R2 B' R2 B2,R B2 U' B2 U L2 F2 R F' R F' L2 B2 R',U' R D U B2 U2 B' U B U B2 D' R',46
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,L' D' L F2 L' F' R D',B' R D' L' B2 U2 B2 F L R2 B R,F D2 R' B' U' B U R B L2 U2 B U2 L2 D2,U' R D U B2 U2 B' U B U B2 D' R',48
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,D' L2 F D2 B U L R',D' U' L2 B D' L' D2 L' D2 R D2 U F',D B' L' D R' F' R D' L D' B U R U' R2,U' R D U B2 U2 B' U B U B2 D' R',49
