scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,F2 U' R B' L F' U2,L U' B2 L' D R' D2 B' R2 D2,U' B U2 F' U' R' U' F' R B' F U,R' U F' D L D' F U' R U2 B U2,B' L2 D' U' B2 R' U2 R B2 D U L2 B L2,55
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,R2 F' U' B D2 F R',U2 F D' U2 L' F' L B' D,D F U' R D R2 D R' D U F2,L U' R F2 D F2 R' U L',B2 L' B' F U B2 U' B F' L,46
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,D B' R' F2 D2 R2 U' L,L2 U2 B' L2 F R D2 R2,D2 L D' L' F2 L D L' F' D2,F R' F L' B D2 R' D2 B' L F' R F',D2 R B' U2 B R' D2 R B' U2 B R',51
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,L2 B' D2 L' U2 F,D L2 R2 U' B' L2 R2 F,R' U' R' B R U R,D' L' U2 R B2 D2 B2 U2 L F2 D,R U L2 U' R2 B D' R D2 F2 D2 R' D B' R,47
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,R' B D R2 F' U' L,R D R' U' L' D2 U B,U L U F2 D U' L' R2 D' U',R2 B2 L D' U R2 U R D U2 L' R2,R2 B' U R2 D' F D R2 U2 B U R2,49
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,L' B' D' R' U2 B' U,U2 L2 R2 F U' L2 R2 U2 F',U L D2 U2 R' U R' D R D,U2 L R' F' D2 B F2 R2 B R F L' D2 F2,R2 U' F U' F U' B' D R' U R' D' U2 B R2,55
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,R' F D R B',L2 R' B' L2 R2 F R' D',U2 B' F R D R' F' U2,R' F2 L2 B R B' L2 R' D' R D F2 R,D B2 L2 U' L' U L2 B' D L2 B L2 B' L' D2,49
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,D F L' F2 D' R2 B,D2 L' D' B' D B D2 L B2,R2 D2 F D2 U L' U' R2,D' F2 D' B' D F2 D' B D2,D2 L' D' L U' L D F L' F' D' L D' U B2,48
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,L2 U L D F' U' F,U2 F' D' U L D2 U,R2 U L U' R2 D F2 D F D2,F' U L' D2 L' F' R F' R' F2 L2 U' F,L' B' F U B2 L B' L' D' B2 U' B D F' L,52
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,D' L' U2 B2 D' L' B2,D' L' U F' R' F U' L F2,D2 F' D' F2 L' F L F D',R' B' D2 B2 F' R B' R2 F D2 R D2,R2 U' F U' F U' B' D R' U R' D' U2 B R2,52
