scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,B' D2 L2 B L' R' B2,F2 L' U' L2 F' L' F',F2 U2 F' D' L U' L' D U F',F D B D B2 D' R' B' F D F' D' F' R2,,38
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,U' L' D F D' F2 R2 U',R F' U' B' F D' R' D B,U' F R B D' U2 R' F' D U2 F',F2 R B' R' B F' L' B2 R' B L F' U,L2 B' F U' L' U B F' L' D L',52
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,D' B2 L2 D' B R2 U2,D R2 B' R' B R' D',U' B' F2 L U L' F' R F',U L D2 F R F R D' R F R' D L' R F,D2 B F' R' D2 R B' F D' L2 D',49
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,F' U' L' D L' B2 U' B',R' D R' B D B2 D2 R2,F R U B R U' F' U' B2,F L' B2 L R F' R2 F' R' B' R F R2 B U',D B' D2 B2 D U R D' R' U' B2 D B,53
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,B D F R' U F2 R2,F' U F' R' U2 L D2 L',F2 R U2 F R F' U2 R' U2 F2,U' F L' D2 B' R B' R2 B2 R D2 B L B' F',D L' D' U B D B' D U' L D2,51
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,U L' U L' F2 L2 D' B',L U' L D2 F D2 L2 B U2,D2 B L B' L' B' D' B D',B2 D L U' L' R B2 L U2 R B' L U F2 U L2,D2 B F' R' D2 R B' F D' L2 D',53
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,D F' L D2 B' F' U' L2,R U L R' F' L',F' R2 F R2 F' R2 D2 B' L2 D2,F R U2 B L2 D2 F D' B' D2 B D L2 F' U',L2 B' F U' L' U B F' L' D L',50
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,D2 L2 U' L2 U2 L' U' B,D2 B' D2 R2 D B' D' R2,D2 R' U2 R B' F' L F U' B2 D2,L' B2 U' L B2 L' B' L U2 B' L' B U B2 U2 L,B U B U' B2 U2 B F R B' R' F' U2,56
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,U2 F2 L' F U L B2 U' F',D' R' B2 D' B2 D R2 B,B' L' R2 D' L D R' D' R' B2,R' D' U L U B L2 D' R D' F' D' F2 R B' L,B2 F2 R' B' R B2 F2 L' B L,53
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,L2 F L D2 U R2 F' D',R B2 R' B2 D' R D B2,F2 U2 L U R' F R U2 L' F2,U B2 F U2 B U' B R U R' B2 R' U2 F' U' B',B U B U' B2 U2 B F R B' R' F' U2,55
