scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,F' R' D U2 L' R2,L' D2 U2 R D2 F' U F L,F' R' B' D2 F D2 R' B F2 R' F',U' F R' F2 R F U' F2 U' F2 U2,F R F R F' D' F2 R' F' R D R F',50
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,R' D L U2 F' D' B,U2 B' F2 R F2 L' B2 L B,B' F D F2 R' F2 R F' R2 B' D B2 R',R' B2 R F R' B2 R F',F R' B2 U2 R' D2 F2 U2 L' D2 R F',49
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,L2 U2 L D' B' L' U',L' U L' B' R' B2 F2 L2 B',R2 U' R' U F' R' U2 F' U2 F' R2 F',B D F L2 B2 U' F U' B U' F2 L2,F L B F' D' F2 D' L2 B' F U2 L F,53
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,R F2 L' U2 B D L2,F' L U' L F2 U2 F U2 L2,F L' B R2 U B U B' R2 B' U' L F2,L2 F2 U B' U F' U B2 L2 F' D' B',B' L R2 B2 L2 F D R F D' L B' D',54
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,D' U' L' B L2 D2 L',L' D' L' R B L2 D' R' D,D U R' U' R U' R2 U F R F' R2 D',U' F R' F2 R F U' F2 U' F2 U2,F' D' F D B R2 F' R' F' R F2 R2 B',53
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,B2 F L' U B2 R,B' U R2 F2 R' U' R' B,D' U' F' D' L2 U' F' L B2 L F L2 D2 U,B' U B U2 F' U' B' U2 B U' F U2,D' B2 R D B R' B L2 U F' L F L D,54
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,U2 F2 D' B L B R,B' U R2 F2 U' B' R' B2,D U2 R' D' F2 U2 F2 U2 R U2 R',B L2 F2 D' B D' F D' B2 L2 F U,F2 U L2 B2 R2 D B2 L2,46
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,D2 F2 R2 B' R2,F2 D' U' L2 D U,R2 F2 U' B L2 U B2 D R' B R F2 R2,B' D2 R' F D F' D' R' D R2 D2 B,B2 D B' F L' D2 L B' F' L2 F2 U L2,49
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,R' U2 L2 R2 B' U' B',R D' L2 D F2 R2 U R,B2 F2 L D B R D2 B2 F U2 B L B2,U' F R' F2 R F U' F2 U' F2 U2,F' R F R F' D' F2 R' F' R D R F,52
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,D R' D B' R',R U R' U2 F2 D' L2 D,B2 R' D U' B2 R' U R D' R' B2,B' U' B' R' B' D' R' D R B2 U B,B2 D B' F L' D2 L B' F' L2 F2 U L2,49
