scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 B F' L D B' L' R U2 D2 R2 L2 U' B F2 U R' D2 U2 R2,x2,L2 U B2 R' D2 R' B' L,B D2 U L' D2 U' B',U2 R D2 U R' F' U2 F2 R' F' R2 D2 R',L U F' U F' L' D2 R U2 B2 R' D2,,40
F R' F R F' R F L' R2 B2 L R2 B D2 B' D F L' U2 D2 B' U',x2,L' R2 F' L2 U F2 U2 F2,D' R' F' D F2 R F2,F' L2 U2 B L2 F L B' L U2 L2,R D L2 U' L2 D' B2 L2 U' R' U L' U L',,40
R2 B2 L' D F' U B' F R' D F' R' D F2 B2 R2 B2 F2 R D F L2 R',x2,D2 B U' B2 R D F L',D2 F' U F' D2 U',F2 D U L' U2 B2 R B2 U2 L D' U',U R' U' R2 D B' D' B D B2 D' B2 R',D' R' D L R B2 R2 B' R B R B2 L',52
L2 F' R' B R' D' F D2 B U' L2 U L2 D F' U R2 D2 U' B' D2 R,x2,R' U' B F D' F,F' R' F2 L R D L' F,F2 U L' F2 U' F2 U2 L U' F U' F,U2 B D' F2 D' F' D F' D B' U B' U B,,40
F' B2 L B2 U B2 R' B R U' B' D L2 R D' B2 U R2 U F' R',x2,D R2 U' L' B' U' F' D',B F R' U' R2 U B' F',R' F R F2 L R' F' R F L2 U2 L,U B2 F' U L' U L U2 F2 R' F' R B2 U',,42
D2 B U L R' F U2 R F' R L2 U2 F B' R' B' U' B U' D',x2,B2 L' B' L F R' U' R,D2 L2 U2 L U L D2,F D2 B' U L2 U' B' F D F D' B2 D2,L R U L2 B2 L U L' B2 L2 R' U' L',D' R' D L R B2 R2 B' R B R B2 L',54
R U D2 R B' R' U' R2 B2 U2 R L F' U F R' U' D' R' B',x2,U2 L B2 F' D' B D2 B2,F' R F' R' F,L2 B2 U' B R2 B' U' R2 U R2 U2 B2 L2,R' B R2 B' R' D2 B2 R2 D R D R B2 D2,,40
B' R2 F D' U' F2 L' D' U' B L D2 B' U2 F D U2 R' F' L,x2,D2 L2 U2 B L2 R U' F',R' D' L' R U2 L D,R B R B' R U' B R' B' U R,U2 B D' F2 D' F' D F' D B' U B' U B,,40
U2 R' D' F2 R2 L' B2 U B R2 D' U2 R' D2 R B D R L' B2 R',x2,B2 L' U2 F D' L2 R D2,D L2 U2 L' D L' D2,F U F' U' R D' R D' F' D R' D R',R D' B' R' B R2 B' R2 B R D U R' U',D' R' D L R B2 R2 B' R B R B2 L',55
D2 F2 R B' D' L' B2 F2 D L' R' F2 U' B' D2 F' U' B2 U' R2 B2,x2,F R B' D U' B2 D2 F,B2 R D' R D R' B2,F U' F' L2 F R' D2 F' L2 F R U F',D F' U' L2 F2 D R2 D' F' D' B' U2 B',D' R' D L R B2 R2 B' R B R B2 L',54
F2 B2 D U R L' F2 D2 B U' F' U2 F2 U' L2 F2 R2 F R U2 F,x2,L2 D L U F' R' D' L,B F2 R B' F2,B2 D F D' B2 R' D R' D2 R F' D' R,B2 U2 L U B L U' L2 D' U2 R' B' D,D' R' D L R B2 R2 B' R B R B2 L',52
U L2 U2 R L F' U R2 U D F L' F' U R' U' B R2 D2 F U' L2 F2 D F,x2,D2 U R' D L2 D' B2 F',U2 B2 U B' R B' U,L2 R2 B' R' U' L2 R' F' D F' D' F2,B2 R' D' R' D R2 B2 R2 B' D B D' R2,,40
L2 B L F' R2 U' D' R2 F' U' L2 D' L U L B' D2 B2 D2 R' U2 L' B2 R F',x2,D' F2 D B2 L D F' L2,D2 L' F2 L' U' L2 F D2,R B' U2 B' D' B2 U2 B D L2 R' U L2,B2 D' U' B U B' U R D U' B U' B U,,43
U L2 B' U' D2 L2 R' U2 F2 L2 F2 B2 L' U' F R F' L2 U' B' L2 U F' D,x2,B L' U B D2 U,D2 L2 U2 B' U B L2 D2,F' U F' U' L' F2 U F2 U2 R U2 L R',B R B D2 F U' L' U F' D2 B2 R',D' R' D L R B2 R2 B' R B R B2 L',52
L' R2 D' F2 R' B2 R' U L R F' R' L F2 R' U D2 B' D' B,x2,L' R' U2 F' L' D L2 B2,B F' U F U' B',U' F' U' B' F' L2 U2 L U2 L2 B F2 U,B U' L2 D2 B U2 R2 D2 F U' B',,38
R B' U' B F U' F U2 L' D R D2 R2 D2 B' D2 F2 R2 L B F' D L2 D,x2,R2 D' L U2 B' U' B,B R B' D2 L' U L D2,L2 R U' L2 U' B' U2 F' L2 F U' R',D F' U' L2 F2 D R2 D' F' D' B' U2 B',,40
L' D U2 F D' R2 D2 L U L2 D' L' R' D' U R U2 R' L' U L2 B2 F2 R2,x2,B2 D2 B L' D' R' F U,B F R' B' F',F' R' D2 F D2 F' R' B' L D2 L' B R2,R' B U2 F' U' F2 R F' U' R' U R2 U' B',,40
B L' F2 R' F2 U B U' F' R D' F' B2 L' B F R' B' U2 L R U' F B2 D2,x2,D L2 B' D' F' L' R2 B' D,R2 D' F2 R D F2 R2 F2,U R2 B R2 F U R B' R' U' F',B D2 U2 F' U' F D2 U2 B' U,D' R' D L R B2 R2 B' R B R B2 L',51
R2 U' R2 D' R' B' R' B R2 U' R' D' F2 L2 D2 B D' R2 L F U2 R' D2 R2 L',x2,F U2 L U' B2 L2 F U2,R' D' F' L' R' U2 L R2 D,L2 U' L' R B' L B2 R B2 R' U B2 L2 R',R' D' L2 R' B2 L' D L B2 L2 D R2,,43
L2 B U' F' U' B' L B' U' L B' R2 B2 R2 D2 R U D' B' D R',x2,B2 R' U F' L' R' D L2,R U F U' F R' F2,F2 R' F' D2 F' R U L' U' B2 D2 R' D2 B2,B2 R B' R2 U2 B D B' D' U2 R' B R2 B2,D' R' D L R B2 R2 B' R B R B2 L',56
F2 U' F L2 U2 B' L' D' B L D' B' L2 D' U' L' B F2 U R B U',x2,B U2 L U' R2 D B2,F2 R D' R2 D R' F2,F' U' F' R B' L2 R' F2 L2 B L2 B' L2 U',B' U R F R2 F' U' R' B R2 B2 R2,,40
R' L' U D' R' D' R L B D2 B2 D L' B2 L U R2 D B2 F2,x2,D U2 R F2 L' B,D2 L' R U2 R' F' L D2,L R F D2 F' L R' U' B R B U L2,R B2 D F2 U' B' L' U B2 D' B D F2 D',,41
D2 U' R2 L U2 B2 R' L2 B U L2 D F2 R' D2 R' L B2 F2 R' L,x2,U L' U2 B2 F' L B2 U',U' R2 U L' U2 R2 U L,D F' D' U L2 F2 U' F U F L2 U' F,F' R B2 R' F R2 B R' B2 R D' R D R,D' R' D L R B2 R2 B' R B R B2 L',56
R2 B2 D' R2 U2 F2 B D' F D B2 R' B2 U2 R L' F' L B2 L F2 B D L2,x2,R' D F D B2 U' F2 L',B R' B' F2 L D' L' F2,R' U2 R' B2 R2 D' B' U2 B' R2 B2 R' D U2,F' L2 F D' R2 D F' L2 F D' R2 D,,42
R2 U2 L' U D2 B2 L' U2 F U' F U' L2 D' U' B' F' L D2 U2,x2,U' R' B U F U2 R B2,D L2 R B2 R' U L2 D',L' R' D' F U' F' D F U R F' L,D L2 U2 F U' F' U' L2 D' R B R',,40
B U2 L' U B F2 L R' D' L D' R2 L2 B' R L' B2 L' U D R U R2 L,x2,R2 D U L2 D' R U F,R2 D' R2 D' L' U' F L D2,F L' F2 L' U L2 R' F L' R F2 L,R2 B R D B2 U B' D' B U' B2 R,,41
U2 L2 F' D2 U2 L R F' R2 D B2 R' L' D U2 B D R2 F2 B' D2 F' U L,x2,B' D2 L' F D' B U' B,D' U F2 D' F' U' F2 D2,U2 L U2 B2 L' R U' F2 L D2 B2 F2,B2 D' U' B U B' U R D U' B U' B U,D' R' D L R B2 R2 B' R B R B2 L',55
R' D2 R' D' F' D' F2 L' D2 U R2 B D F R' D2 U L' B L2 R U' R2 U',x2,B2 F' U B' L2 U F' U,B U L' U L U2 B',R D' F2 D L2 U' R2 U R' B2 R B2 L2,R2 B' D B D' R2 B2 R' D' R' D R2 B2,,41
U' L' D2 F R' L' F' D' L' B R L2 B R L2 U' D2 B' R' F2 L R B,x2,L U2 L' U R2 F,L' R2 U' R2 U2 L,L2 D' B' D' F' R2 F R2 D R B D L2,L R2 D' R F' R D B2 D' F D2 B2 D' L',,39
B' F2 U2 D L D U' L' F' R' U' F2 B2 R' L2 U' B2 U' F L' F' U' F2,x2,D2 B L2 F D' B D2 L,B R' B' F' L D2 L' F,L2 U R B2 U2 L U' L' B2 R' U' L2,D2 R2 F' D B D' F R2 D2 B U' B2 U B',,42
L U D' F2 U B2 R' U D' B2 U2 F' U F2 D' U' R2 L2 U R' U' L' R' B2 U2,x2,U2 B' R F2 R2 F D' B,F D F D2 F2 D F D',F2 U2 L2 R2 D' B' D' L' D' L' R2 F,U' B2 U R' D2 L F' U2 F L' D2 R,,40
F2 U2 R D R' U' D2 L R2 F2 R L D' F D' F2 U B2 F' U D' F R' L,x2,D R' U' F D' R' F U2,B D' U F U' F2 D B',F2 U2 L U2 L F' R' F2 L2 F R U2,L R U R2 F2 L D L' F2 R U' L',,40
U F' R' U' R F L U F' U' R L U' D R' L' U' L' R U D,x2,U2 B L' U' R B' U2 F2,F D' F2 R F R D R2 F,R' F2 D2 R' F L' F' R2 F U2 F L,R' B2 U B' D B U' B2 D' R' B' R2,,41
U D2 R' L F' L2 B D L' F D' L2 R2 D2 L2 F' D2 R' F U' B' D2,x2,F2 D2 R B F' L2 U,B2 D' F' D B R B,D2 R' U' R D' R' U F R F' D',R D2 L' F2 L D' L2 U' L2 D2 R2 D,D' R' D L R B2 R2 B' R B R B2 L',50
R D2 F' B' U2 D F2 R2 F' D' L2 F2 R' D' L U2 D L2 F R' D2 R B,x2,D2 B F' U L' R' D' U2,F2 L2 D' R' D L2 R F2,L2 U2 B2 U2 R U R' U F' U2 B2 F L2,R2 U F2 L2 B2 D L2 F2,,37
L' B R2 F2 R2 D B' F2 D U' L B D L2 U' R' B' D2 L2 U' B' L' B R,x2,R' B2 D U L2 D B' L2,D2 F' D2 L' R2 U L R2,F' D F D2 F' D F D F R' D F' R,D B U2 B D' B' U2 B R2 U R2 U' B2,,42
