scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,L' U L' D L2,B2 L' D B' F2 L R' B2 D' B D' U,R2 B D F' R B' U' B R' F D' B' R2,B L' F' L R D2 R' B2 L2 F L' B L',43
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,B L B' D' L,L B D2 L2 F R B U L F2 D2,L' F L F U2 F' U2 B2 L' B2 F',B' L2 B' R' B L2 B' R B2,36
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,D' B D L2,R2 B' D L2 F2 L2 D' R2 B R' D',D U B2 L' D' L D B2 D2 B' D B U',B' L2 B' R' B L2 B' R B2,37
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,B2 F' D F L',R' U L' B2 R' U F U' B L R,B2 F2 U B' U' F' D' L' B' L D B' F',B D F D' B' D F' D',37
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,F R' B2 F2 U,L F R' B F' R' U2 L' R D B2,F D2 B' D B' D' B2 D2 F',F2 U2 F D2 F' U2 F D2 F,34
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,D2 F L',F' L2 B' F2 D' F' U2 B R' D' R2,B F2 L R U2 L2 R' B L F' L F' L B2,D L2 D R D' L2 D R' D2,37
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,D' B' D2 L D' L,F2 R2 B' L' F L2 B' F2 U L2 B2 R',U L D' R D B R2 D' R D L' R U',D L2 D' B2 U B' D' B2 U' B2 D B' L2,44
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,L2 B' U',L R2 B' U2 L' R' D' B D' B R2 B2,D2 R' B R2 D2 R' F' R B2 R B2 R' F,U2 F2 U' B2 U F2 U' B2 U',37
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,D2 L' B' U',F2 R2 B2 U R' B D2 B' R B2 F R,D' U B' D R B2 D2 B2 R' B D2 U' B D2 B2,B' L2 B' R' B L2 B' R B2,40
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,F2 L' R' F2,U L' F2 D R' B R' D' L U',L B L' B2 D2 B F L' U B' U' F' D2 R' B R,B2 D2 B U B' D2 B U' B,39
