scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,B L B2 L2 U2 L' F' U2,R2 B R' B' F D' B' R B D2 F' R2,F2 U2 L' D B2 L' D' L D2 U2 F2 D' R' D2,U F D B R B' D' F' U' R',44
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,B' L D2 F' U L2 F2 U F,F R F2 L B L' B2 F D B D' B R',L R2 U R U' L' R' F R' F' R',U2 B2 D U L U' L' D' B2 U B U B',46
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,B U2 R' D' R' U L2 B2 F',L2 U' R' B' R2 B L' R' B L',R D2 L2 F' U' F U L2 D2 F R F' R2,U' B' R B2 F2 L' B L B2 F2 R' U,44
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,L' B' L2 F U' L2 U' R',F' U L2 U F U2 B2 R B F D' B2 F',R D' U' B U2 L U L2 B L B2 D U2 R',R U F D B R' B' D' F' U',45
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,R2 U L2 F2 D L' U' B' D,R' B R B2 F D' R U' B D U B F',R B F2 R D R2 U' B2 U R D' B' F2 R',R B U' B2 F2 D B' D' B2 F2 U R',48
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,F' R' U2 R' B' U L2 B R' F',B' R2 F2 L' F' D R D' B2 R' F' U2 B',L2 F D F D2 L2 U B U' L2 D F2 L2,R B' R' B' R2 F D B D' B' F' R2 B2,49
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,L R U' R D B' R2 D2,B F D R U2 L2 D' U L2 B U R' D2 F',R2 U F L B' R2 B L' F' U R2,U' R' F' L' B' U B L F R,43
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,B U' L B D F2 L2 D R',F2 L B' L B2 D' B' F L2 B2 F R2 U B2,R D F' L D2 R' B R D2 L2 F L D' R',R U F D B R' B' D' F' U',47
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,U' B' D2 L' U' B' R' D2 R2 U',R B2 R2 B' U' R2 B2 R U B' R' B,B' R' B' R B' R2 U2 R B L' B L R B',R' B' D' F' U' R U F D B,46
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,D2 F' L R2 B D U2 L2 D',U' B' U2 R B2 F2 L B F' R2 D F' U B2,R D2 L' F2 L' F' L D2 R' D2 L D2 B',R' U R D B2 U' B' U' B U2 B2 D' U',49
