scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,L' U2 R' D2,B D2 R D2 F L B',B2 L2 D L2 D' F2 L2 B2 L' B' L' B2 L2 F2,B2 R' U F' R2 F U' B2 D B D2 B R B2,39
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,U2 R' B' U L2,R U' F R' U2 L F L',D' L F' L2 U B D B' L D' L D2 U',F2 R' B2 L' B2 R2 D U2 R U2 R' D' F2 R',40
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,B' U' L' R' F' D2,L' U L U B L2 B' F,D R' D' L D' L D R B2 D' B' L B' L,R' B2 R F R' D' B D R D2 F' R2 B R2,42
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,F' D2 U2 R,D' R D2 R2 F D2 R' D,R' D' R2 U' L' U2 F' R2 D' L2 D R F' L F',F L B' U2 F R' F' U2 B2 L' B' F',39
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,B' L' R2 D2,U B2 F2 D' B R B U,D B L2 B' U2 F2 U' R' F' R' D2 R2 F D' U',L D' L D2 B' L' B L D2 L2 D' L D2 L',41
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,F2 L' U B2 L2,L U2 R2 D R2 D L U',D' F D2 L2 R' D2 L' R' B' R2 D F D2 L',B' D B' L' D2 L D' B R' B R B2 D' B2,41
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,F' L F L,F2 R' D' F2 D F' R,R' D' L B D' L B' D2 L' D L2 B L R D2,F' R2 F' L F R2 F' L' F2,35
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,L2 D' L D R',U' F' R F' R2 F' R F2,R2 U2 L' B' U2 B L2 U' B U R' U2 R B2 R2,B R2 F' U F2 D F U' F2 D' R2 B' D',41
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,L' D' R' U' B2,U F U F' U2 F,L2 F2 D L2 D' U' F' D F U F2 R' B L2 R,R F L2 F' R' F L2 F',34
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,R2 D B' F2 L,L2 F D' B' U2 B U',D L2 D' R2 U' L2 B U2 L B' L' U L U2 R2,B2 R' B' U F2 D' F' D2 F' U' B R' B2,40
F B2 D' L' F2 B2 U' B L B' D F' R2 B D L U2 L2 U F' L2 F' R,x2,B2 D' B' R2 D2,U' B F L F' L2 B' F',L2 D B' D2 F L2 B2 L2 F' D' R' D2 B' L2 R,D' L D B L' F L F2 D B' F2 L' F',41
U2 L B D' B' U R2 B2 F' R U D2 F L2 B' L R B' F' D' L R',x2,B' U L' B2 L',B2 D2 U' F' D' B' R B',B' L' B2 F2 D' R2 U' B2 U R2 B' D F2,B D2 B' R U2 R' B D2 B' R U2 R',38
D2 B2 F2 L2 F2 L F' R2 L2 U2 F' R' F' L' D' F U' D2 L' D' L2 D2 B F,x2,D B' D2 B2 D',F' U2 L F D L' U',R F2 U R U2 B2 R' U R U R2 F2 L',B D2 B' U2 R F' U F2 L2 F2 U' F R' U2,39
U2 L F' L F' B2 R U' F' B2 R' D U' L U D F' U F' D U' F' D' U',x2,U2 B R2 U B2,U B' L' F' R' B D,L2 D2 R' D2 B L D B' L D L D2 L R,B' D2 B' R U2 R' B D2 B' R U2 R' B2,39
B F' U2 L F' R' U' B' R2 U2 F2 B U R' F' B2 D F U R U' L D' B',x2,F U' B L2,U B2 F' D B2 U,R F2 U L' F' L' F2 L2 U' R B R2 D2 F2 L,L2 D B' L' D' L2 D L2 B L D' L,37
B2 R' F2 R D2 B2 R U' F2 L2 U' D2 B' D' L2 U F U' D' F D' U' R2 D R2,x2,R U' F2 D2,U' F2 U' B L B' U,R' D L U B U2 L2 U L B' D' L' B' R,D2 L' F' D F L D' B R' B R B2 D',38
F2 L2 D U R2 B' D' R' L2 U2 L' F2 B2 U' L' F2 B' R' F2 U B L R B2 R2,x2,B D' U' B2 L',U2 R F2 U2 F' R2 F' R,U' L2 B2 R' B2 L B D B D' R2 U B2 L U',B D2 B' R U2 R' B D2 B' R U2 R',40
R2 D2 U F L B2 U' B D2 B' F2 R2 L D2 U' F2 L2 R2 F B' L' B D2 U,x2,U B R U B2,L2 D2 L U' L F2 U2 F,F D' R2 U L' B' L2 B2 R B' D2 R D2 L' F,D2 B D B' D2 F D F' R2 U' B' U R2,41
R2 U2 F L' B L' B' U2 F2 U2 D F D R' L U B D2 B' U',x2,L' F2 R' D',L R2 D R2 F D' L',L R2 D' U2 B R D' R F' L2 U2 F L' D2 L,F D2 F U' F' D2 F U F2,35
B F' D2 F' R B' F L B L' D2 L2 B' L' B F' R2 B U2 F2 D U,x2,L' D L,U' F R F2 U R' F' U',U2 L2 R2 D' R B2 L' F2 D R D L' U F2,U R' B U' B2 L2 B2 U B' R U2 F' D2 F U,40
