scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,U2 L' B D2,U F' L2 F' U F L2 B U L' U2 B',R2 F' D2 B' F2 L F' L B D2 R2,R2 F' D B L B2 L' B' D' B2 F R2,R B' U2 B R' D2 R B' U2 B R' D2,51
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,R F L2 D F2,F' U' B' L2 R D' R' B L' U B2 L U2,L2 D' R2 D L2 D' R2 D,B2 R' F L' B2 L F2 R' U2 R F R B2,D2 R B' U2 B R' D2 R B' U2 B R',51
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,R2 B2 U2 R,L' R B2 F U' L U2 F' R' B R B' R',R U' R' D2 R U R' D2,B' D' F' L F' U2 F L' F D2 B2 D' B,,38
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,D U' B R U,R U2 L D U L2 U B R B2 R2,R' F L F' R F L' F',R2 B2 R2 D' R D2 F' L U2 L' F D2 R' D,D2 R B' U2 B R' D2 R B' U2 B R',50
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,F L R' U B,D' B' R D2 L R D' B' L' U' L U B2,R2 B2 L2 U' L2 U R2 F2 L2 F2,L R' D' R' D R' B' R B L' R2,D2 R B' U2 B R' D2 R B' U2 B R',51
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,L B2 U' B D',D' R D' B' L' B D' B' L R2 D2 B,D' F R2 F' D2 B U2 B' D',B2 L2 R' B2 R U' R' B2 R U L2 B2,D2 R B' U2 B R' D2 R B' U2 B R',50
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,B' F2 L' D2,F L' F' L' F D2 F2 U F D2 B2 L2,L B2 R2 F' D' F D L D L2 R' D2 R',R2 U F2 L2 B2 D L2 F2,R B' U2 B R' D2 R B' U2 B R' D2,49
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,L B U' L' D2,B' R2 U2 R' B D U' L' U' L' R2 B F,B2 F2 U F U' F L U F U' L' B2,L2 F U' L' B L' B L2 U' B' U2 L2 B2 F',R B' U2 B R' D2 R B' U2 B R' D2,56
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,B L' F L2 D',R D' F2 U' F2 R B' L2 D' L R2 B,U F' R U L2 B L B2 U' R' U L F,F2 R' F' L' R2 B2 U' B' R B' R2 U L F',R B' U2 B R' D2 R B' U2 B R' D2,56
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,R2 D2 L F R',B' L2 D2 B' L D2 B2 R B2 L' B2,F2 D' B2 F U' F' L2 B' F2 U' B' R2,D' B D F' U' B' U B R B' R' F D' B' D,,43
