scramble,orientation,step_0,step_1,step_2,total_moves
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,U B R2 F2 D2 B' U2 R' D L',R' D2 R U B2 D2 B2 R U' L' D' L2 B D',R B' R' D2 L' D' L R B D' R' D',36
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,R' U' F U2 R2 U L2 B R',L2 D L2 B R B L' R' D' U B' U' L2,B2 U' R F' L2 F R' B' R' U2 R U B',35
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,D2 L' R' D R B' D2 L R',D' F R2 U2 L D2 F' L B2 L2 U2 F D B2,B D' R2 U2 R U' R D B2 U2 B' U B2,36
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,L R' F D U' B2 R2 D' L,U' L' D' U2 R2 B R' D2 B' D2 R2 U' B2 D,B' D B D' R2 D' R' D R B R' B' R2,36
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,U2 R2 D' B' D2 F2 D' R,L U L' R D U' L' D' U' B2 U2 R',B D B' D' R2 D B D' R B' R' D' R' D,34
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,F' R2 U2 R' D' F U F',D2 L F L B2 F R D' U2 R D R' F2,R' B U2 F D2 R F L2 F2 R' U2 B' R' B,35
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,D U L' R' F2 D B L2 D L2,F2 L B2 L' F2 D L D L2 B L2 B' L D2,D2 R' B2 L R2 B2 L' B D' B' D2 B2 R2 B2 R,39
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,B2 R' D' L D2 U' B' U' B',F L B2 D2 L D2 L U' L2 F U2 R2 U2 F2,D' R D L D B D2 R D B' L' R F D2 F',38
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,B R U' L' U2 B D2 B2 L2 R,D' U2 R2 D' B' U' B U L' D2 U2 R2 B2 U',R2 D B2 L B' R' B2 L' D R2 B2 R B2 R B,39
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,B2 D2 L U L2 F' L' B2,F' L R2 F' R U' R' B U' R U' B' F L' F,R' B2 D' R2 D' R F' R D B2 D' F D2 R,37
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,L B' L' U F2 L' D R' B,D2 R D2 R' F' D' L B2 D2 F2 U2 R U2 F',R' F D2 F D2 F2 R2 F2 R D R' D F2 R',37
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,U' R D2 U' L' U' B R2,R B' R' D B2 R B L B D2 L' R' D',D2 L B2 R' D' U R' D R' U' L' D' R2,34
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,L2 B2 L B D F R' F2 U,D L R2 D' L' U2 L2 R2 D B2 U B2 U2,D R D' F2 U2 B2 L D' B2 U2 B' D B F2,36
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,R2 U' B U B' R2 D2 U2,U2 L2 R' U2 B U2 L' U L' U' R U2,F2 D2 F' R' D R' D' F' R F D' F D' F2,34
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,F U B2 L' R2 D L2 F R',B D2 F D2 R2 F2 L2 B' L2 D B D F2,B U' B U F2 L2 F U F' L2 B2 F2,34
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,D' U2 B U' L D U F R2,B' L R' D2 U L2 R' F' D L2 U' B L' F2,B R B' R' F D2 R D R' D F',34
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,L2 R2 F2 U L B R,L B D L' U2 F' L2 D2 F' U' F2 D U',R D R2 D2 R2 D' B R U R2 U' B' R2,33
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,U B2 U2 L' R U2 L2 F L' D,B L2 U2 B U2 L' U' B U' L2 F' L D' F,R2 B' R' U F D F' U' R F D B F',37
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,D' L2 F' R' B2 D2 R B' L2,R2 F U' F L' F L2 D R2 B' R F2 D2 R' U2,R2 F2 L2 R D2 F L' U2 R2 D2 B U2 R' F2,38
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,D2 U B R2 F2 L2 U2 L',D L2 U' R2 D' F2 D R' B' L2 R' D',R U2 B' D' L D L D B U2 L D2 L' R2 D' R,36
