scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,L2 D U2 R D2 F U',D' U2 R' U2 F' D,U' F' L D' L D' B2 D' L' F L',F2 L B U' F L2 D L2 F' U B' L' F2,R2 B D' U R' F' R D U' B' R',48
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,D U' B2 F L B' U L',F2 U2 R2 D2 R U2 F2,R B2 L2 D' F2 D L2 B2 R',L U2 R' B R D' R D R' B' U2 L',R2 B D' U R' F' R D U' B' R',47
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,F' U B L' R2 D2 U',U2 R' D2 U F' U F' D2,F L B U2 B U B' R U B' L' F',R2 B' R D R' D' R' B D R2 D',F R' B L2 U2 L' U' L U' L2 B2 R B F',52
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,F U' L2 D F' L U,B2 R2 U B' R' B R' U2 B2,D' B2 R F2 L U2 L' R' B2 R2 D,U' B' D' F' D' F D2 B U,L2 F D' L D2 B D2 L' D F' L2 U R U',50
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,U F2 U2 L2 U F' L',D2 B2 F' D B2 D2 R2 U',F' D B F' R' F' D2 R D2 B' F',B F D2 F' U B R2 B' U' B',L F R B U2 F2 L' B L' F L' B2 U2 L',50
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,R D' L2 R B U,B' F' L U' F U B2 R2 B',U2 B L' U' L' U B L B2 U2,U B' D' R F' R' D' B R2 F R2 U',B2 D' F L2 F' D B2 U' R F2 R' U,49
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,L2 B' L2 U' F2 U',F R2 B R F' R2 U B',F L' D2 L' F2 L D2 L F',R' B F' U L2 U B L' B2 U' F R U',B2 R D' L2 D R' B2 R U' F2 U R',48
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,U L' D' L B2 D2 B L',B' L' B L D L' D',U' L' R D L B' D2 R' D U2 L U',U B' D2 L2 B' L F L2 B L' B F' U',U R' U' L2 F D' L D2 B' D2 L' D F' L2,54
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,D' B2 D R' U2 F' U,B' R' F D L2 R B D2,B D L' B U' B' L' B L2 D' B',U' B2 F' D' U2 L' D L U2 B D B F U,R U' F2 U B R2 F U2 F U R' F2 R2 B',54
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,U2 B' D F2 L' U2,R' D' L R D F2 L' D,B D R' F' R' D' F2 D R2 D' B',B R' B U' F L2 F' U B' R B2 D2 B,B' U2 B' D F' D2 L' D L B D2 F D' U2 B,53
