scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,F D U2 R' U2 R2 U',B L B F2 D B2 F2,D' L2 F' D2 L D2 L F L2 D,L D B2 R F2 R' B2 D' L',U2 F' D F' D' F2 L2 B' U' B L2 U2,45
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,D2 L' D2 R2 F2 D2,B2 L' D2 R' B2 R B' L' B',D' L D' L2 F' L2 D L' D F,B' U' B' L R2 D' L' R F' R B U B,D' L' B D2 B2 U B' U' L D2 L' B2 D' L2,52
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,L' F' R2 D' R U2,R2 F2 R B' L' B U2 R,B U2 F' R B2 R' B2 F U2 B',L2 U L' F U F L U' L' F2 L2 U' L2,F2 R' B' R' B' U2 L2 B' L B' R' F2 R' D2,51
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,F' R' D' F L2 U2 F2,F U2 B2 F' D B2 U2,B' D' L' D' B' U2 L2 B L2 D2 B U2,F D F U' F' D' U F',F R B U R2 F R' B R D2 R F2 U L,48
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,B' L F' L2 B2 F2 L',U2 L B D' L B' L2 U2,L' U' R2 B' R' U' B' L U2 R',L U' R2 D2 B' L' D' B R D' R U F L',B2 F U B' R2 F D' F D F2 R2 B' F',52
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,L' F R' B' L2 U B F2,L2 B' U B U' L2,D R2 B2 L2 B2 U' R2 D' F2,B R2 F' R' F2 R' B' L D2 L',L2 B' L2 D' B' D B2 D2 F' D' F D2 B' D,47
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,D F' U2 L R F D,F U2 F' U2 R F' R' D,D2 L2 R' D' L' B2 D' L' R F2,L2 D R D R2 U' R2 D2 L2 D F2 R' D',F' L2 R2 B L B' L2 R2 F L',48
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,L U R F2 D' R2,L B2 D F' D2 B2 L' F,R2 U' B' U2 L U2 L' B U R2,L2 F' L F L2 F2 L' F L F2,D R2 U' F U' F' U2 L2 B L B' L R2 D',48
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,L2 D' B F2 R' B2 D,B2 F2 D F D' B2 F,L U L' U' B' D' L' D' B' D2 B,L B R' B U2 R' U' R' F R' B2 D,F2 L D F2 D' B U L2 U' L' F2 L B' L',51
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,B' U2 B D F2,B2 D2 R F D2 F2 R' B2 L,B D' L' U L' D' B2 D2 U' B',U' F' R' F2 R2 F U F' U2 R' U2 F',B' F' R2 F2 U' L' U L F2 R2 F2 U B U' F',51
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,L' B2 D' U' B2 R2 B',D' L' D B L D' L2 B' L',F' L' R2 B L2 R D R F L',L' F R F L U2 L' F' R' F' L,F2 D2 F2 L' F' L B' L2 F L B F' D2 F,51
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,U2 L' B2 R2 U' F R,L' B' R2 U F R2 B L,F' L R2 D L D' B L2 R2 F,F U F R' F' D' F' D R F',F' L2 D' L F' R2 U' B U B R2 F L F,49
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,F2 U' B2 L' R' D F',B2 F' D' B2 F,D' L2 B F2 D' B' F2 L2 D,B' R' F' U2 F' U F U F U R B,L' U' F2 R' D2 R' B' R F' R2 U' B' R' F',47
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,U B F' R' D U2 R,L D' R2 U R2 B L' D' B',F2 L F2 R2 B2 R D' L' D' R,L' U L B' R2 F' D' F' D R2 B,U2 B2 F R' F R F2 U2 L' U' L U' B2 U2,51
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,B R2 F U B D' R,R' U' B U' B2 R D B,R2 D' B' D B R D R F',F2 L' F' R D L' U' L D' R' F L F2,U F' L2 R2 B D' B' L2 R2 F,47
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,L' U2 F2 R2 D L F,B L2 R F' R' B',L F' L D' L2 D R' D' R F,L2 F' R2 U' L2 U R2 F L2,U2 B2 F2 R' F' R F' U L' U L U2 B2 U2,46
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,L' D2 U2 R U2 B2 U',B' L B2 F L' B' F' D',L D F2 D' F2 L',L' B' R' U2 R B2 L' B' L2,F R B2 R B R' B U2 R' F2 L2 F L2,43
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,B' R2 D L F U2 B,B D2 L' D F' D L' B' F,R2 D U2 F' L' F L D' U2 R2,L' F' U' R U' R' U F U L,L D' L' F' D L2 R F2 U F R' F L2 F,50
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,D R B' R2 U' B2 F',B2 L D' L' R F' R' D2 B2,U L F L' F U' F2 U',U2 F2 L' U' R U' L R' U L' U L,F' R2 U' L B' R2 D' F D F R2 B L' R2 F,51
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,R2 U B' D' R2 D2,B2 L U' L2 D2 U L' B2,F L' R' B' L' B L' R F' L',F' U L' U2 F' U F R U2 L U' R' F,D' B2 L' B2 L B' L' B2 L B D U B' U' B,52
