scramble,orientation,step_0,step_1,step_2,step_3,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,U2 R B D F2 R' B2,B' R2 F R U R U' L' U' L B,U' L' U L R' D' U B' U' B D R,D' R2 B2 L U R' F2 R2 B2 D' R D' L,43
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,U B' L' D' B2 L' F,D2 U' R' F' D2 F' L' R F2 D2 U,R' B' U R2 U2 R2 U B' R' B' U' B' R2,F D' L R' B D' B' L' R D,41
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,B D U L2 D2 B L R,D2 U2 F' L' F D B' U B L' D,D L R B' U B' U' B L' B R' D',D F2 D' R' D' R D2 F2 U B' L B D' U',45
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,L2 F U' R F',B' D2 U L2 B R2 F2 D2 F R2 D2,R D2 F' L2 F L2 D F2 D' L D F2 D R',B' L2 B' U' F R2 B F2 L2 F L2 U' B L2,44
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,U F2 D L' B L' D F2,L U R F R U L' U R2 U',D2 U' B L D L' F D' B' D F' D U,R2 B2 L R B L' B L' D2 R F' L D2,44
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,L2 B L' B F' L2,L F' L D' F D L' U2 L',D L' U' L B' U' B L' U L D',B' L2 B' U' F R2 B F2 L2 F L2 U' B L2,40
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,F2 L R B D' B U' F',R U2 L R B' R' B U F' R' F' L',F U' F D' L' F L' F' L2 F D F2 U F',L2 R2 D U L' U' L D' L2 U L' U' R2,47
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,F U2 R' U' R2 B' F,D' B' L2 D' R D U2 F U2 B2 D R',U' B F D' B' L2 F' U' F2 U L2 F' U,B R' U' R' U2 F' U' R2 B' D L D2 L' D,46
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,F D L2 B' U L2 R,R2 B' R F R' B L U' L2 R2 U' L,D2 L' U' L2 F' L F L' F' L2 F D2 U,L2 D' F' U F U2 R2 D B D' R2 D U L2,46
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,U' L2 D2 L B F,L U' L F' L2 U2 L F' L' B' R2 B,L U L' D2 U' B F U' F' U B' D2,D2 U F' D F R' B2 L' U' L' U B2 R D2 U',45
